ESI_EURUSD_spread_madiff,ESI_G10_normalised_madiff,ESI_Global_normalised_madiff,EDI_EURUSD_spread_madiff,EDI_G10_normalised_madiff,EDI_Global_normalised_madiff,Date,RF_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
5.32724004109042,7.739515768240893,-4.805861678082066,-7.802453804404112,7.4810434585169565,17.719615227365992,2010-02-17,-0.0033888309999999997,0.013232242000000023,-0.0028620454696269663,-0.0008038092885740744,0,-0.0,-0.016214463000000002,0.06006495900000008
5.099902493977312,8.442374553276807,-3.4474469473490785,-7.925152411483317,7.540329179128108,17.92267129112932,2010-02-18,-0.003309069,0.010093264000000024,-0.002743948189626966,-0.0009949661683930464,0,-0.0,-0.016214463000000002,0.05675589000000008
4.948206362340045,9.109732858278562,-2.138372152927502,-8.006873415715637,7.526427646516414,18.05156701507643,2010-02-19,0.003974775,0.008070204000000025,-0.001686633156182522,-0.001208357863903628,0,0.0,-0.016214463000000002,0.06073066500000008
4.5309381089398935,10.904920193441171,1.5893543224447626,-8.217662335371813,7.478910878024235,18.438733174070283,2010-02-22,-0.000266073,0.006220334000000025,-0.003561907913793633,-0.0014088176130158728,0,-0.0,-0.016214463000000002,0.06046459200000008
4.5666255878888355,11.542662893059912,2.915635377824003,-8.31621118269457,7.309614721934594,18.441224772174717,2010-02-23,-0.00303082,0.0031476400000000244,-0.004044766281682522,-0.0015758961879588054,0,-0.0,-0.016214463000000002,0.05743377200000008
4.691291050513313,12.188052525335651,4.255926746840771,-8.383926193423612,7.129816345634517,18.454840427224795,2010-02-24,0.0008540530000000006,0.007888288000000025,-0.004144551278243367,-0.0018439653813673465,0,0.0,-0.016214463000000002,0.05828782500000008
4.988507002476184,12.942310909435776,5.756059822512724,-8.444970254632487,6.963653187500303,18.4172716404763,2010-02-25,6.825199999999939e-05,0.006806967000000025,-0.0032915062361005116,-0.0021516570581802713,0,0.0,-0.016214463000000002,0.058356077000000076
4.690302530858503,13.932191822172856,7.452970437082058,-8.634609082987993,6.841939849039906,18.358973581797084,2010-02-26,0.002648009,0.0031388800000000253,-0.0029879422127671784,-0.002470062892051649,0,0.0,-0.016214463000000002,0.061004086000000075
3.810060063770095,16.641894290987295,12.141810966979847,-9.106031457787235,6.485667627644576,18.128878972787987,2010-03-01,0.0017090920000000002,0.0033938090000000254,-0.006208866525984111,-0.0027373410257416214,0,0.0,-0.016214463000000002,0.06271317800000008
3.500580893779613,17.481288195830302,13.637094060588256,-9.223673695246578,6.3685577106782665,18.029424925342553,2010-03-02,0.0029965909999999994,0.0013666460000000254,-0.006161549661253954,-0.0029841644832411173,0,0.0,-0.016214463000000002,0.06570976900000007
3.1570637767701437,18.313129434540546,15.176532412621667,-9.404831861777886,6.282435811928064,17.953460591325268,2010-03-03,6.944699999999985e-05,-0.0027664429999999752,-0.005903714131698395,-0.0033727966216874515,0,0.0,-0.016214463000000002,0.06577921600000007
2.8158786748737725,19.105199799952462,16.696667893425285,-9.575223374800023,6.194276825407018,17.851342859566568,2010-03-04,0.0034957200000000003,-0.003949863999999975,-0.005230691651253952,-0.0035927767856148893,0,0.0,-0.016214463000000002,0.06927493600000006
2.4716909008868133,19.902302779188688,18.220028916718377,-9.769971195204832,6.232107326081989,17.875353617628733,2010-03-05,0.0004470560000000001,-0.007415477999999976,-0.005067788011587283,-0.0037743113393941784,0,0.0,-0.016214463000000002,0.06972199200000007
1.5490468172415035,22.054008751136507,22.420312425259453,-10.29695601939489,6.340509932506201,17.896679564274464,2010-03-08,0.0004049969999999997,-0.008516506999999977,-0.0030047904023650573,-0.003945463452178759,0,0.0,-0.016214463000000002,0.07012698900000007
1.2792728532342608,22.701581293337878,23.77934348076025,-10.458835893799787,6.359182629221669,17.89252083799707,2010-03-09,-0.0008005159999999997,-0.009706302999999977,-0.002037849366650772,-0.00400378417406916,0,-0.0,-0.016214463000000002,0.06932647300000007
1.0227531965896333,23.31370697825895,25.1891802710382,-10.610223645180156,6.363451889368408,17.927185391962713,2010-03-10,0.001864879,-0.006755101999999976,-0.0017668276888729943,-0.003938457089091835,0,0.0,-0.016214463000000002,0.07119135200000007
0.8172657502581728,23.9527653492259,26.677852628504468,-10.848172858204306,6.420610440007695,18.020899681770274,2010-03-11,0.0006762959999999997,-0.008174043999999978,-0.0018381489897301366,-0.0038253346616972765,0,0.0,-0.016214463000000002,0.07186764800000006
0.5776096996861497,24.60508072881538,28.22940768578968,-11.158143817658953,6.539877619445362,18.127098199093748,2010-03-12,0.0029456370000000005,-0.008014330999999979,-0.0018228869541745806,-0.003741227217358274,0,0.0,-0.016214463000000002,0.07481328500000006
-0.08611971780402428,26.350751204681217,32.412422720715824,-11.959071418300235,6.8356954469246896,18.351713285870506,2010-03-15,0.000869781,-0.008920421999999978,-0.0017384902248782845,-0.0035972602479761875,0,0.0,-0.016214463000000002,0.07568306600000006
-0.4150888371880228,26.799640466898094,33.608380862220876,-12.167453736859331,6.925488794185238,18.39368497826265,2010-03-16,0.0021093870000000003,-0.010439883999999977,-0.0016345268511005074,-0.0034625346408601633,0,0.0,-0.016214463000000002,0.07779245300000007
-0.7274486772093383,27.24392741993989,34.81518226845094,-12.36262295535959,7.031883079357488,18.45989460030684,2010-03-17,-0.0009242980000000004,-0.008656386999999979,-0.001962747703005269,-0.0033801587714118128,0,-0.0,-0.016214463000000002,0.07686815500000006
-1.0563915852948185,27.67960660792028,36.00416683859589,-12.547107127592366,7.134637304366742,18.54045847062861,2010-03-18,-0.004394170999999999,-0.008182225999999978,-0.002000646393465587,-0.0033450927754396535,0,-0.0,-0.016214463000000002,0.07247398400000006
-1.3685815044201206,28.098353548009467,37.13447997297481,-12.719492115436536,7.259271240470843,18.638087202662287,2010-03-19,-0.0024858519999999998,-0.008950810999999979,-0.002050000695433841,-0.003319151376218061,0,-0.0,-0.016214463000000002,0.06998813200000006
-2.1875858393470646,29.21097552064913,40.17287376257417,-13.172977905650114,7.585128085463108,18.86250543572908,2010-03-22,0.0008357970000000003,-0.00577421499999998,-0.0021096621142751106,-0.0032781323725913285,0,0.0,-0.016214463000000002,0.07082392900000006
-2.3744506655981468,29.58725123046781,41.15506401406907,-13.28278460135452,7.685191538368024,18.918973976326726,2010-03-23,-0.0022891329999999988,0.0025190890000000186,-0.0019919966079417774,-0.0032450872538202277,0,-0.0,-0.016214463000000002,0.06853479600000006
-2.294087334638704,30.084061099346684,42.18304151884831,-13.158665261416527,7.91489355221916,19.079715224595887,2010-03-24,-0.00488069,0.0016054620000000186,-0.0014569844857195543,-0.003265231489919875,0,-0.0,-0.016214463000000002,0.06365410600000007
-2.2495463569536867,30.564634613498978,43.21009866673126,-13.116199118442774,8.109683759348439,19.23957711457629,2010-03-25,-0.002218641,-0.001574592999999981,-0.0011981288110528875,-0.0031904738086888347,0,-0.0,-0.016214463000000002,0.06143546500000007
-2.5420498622756327,31.21342960111429,44.34341487250907,-13.035304797384837,8.26323648508741,19.36554249703568,2010-03-26,0.0048089,-0.01090602799999998,-0.001246627864386221,-0.00306724610411917,0,0.0,-0.016214463000000002,0.06624436500000007
-3.143772318622524,33.048405376442425,47.44854125303669,-12.774926920978231,8.682462557596867,19.689999561535174,2010-03-29,0.0015666879999999995,-0.006775069999999983,-0.001196507475497332,-0.0029269402723481946,0,0.0,-0.016214463000000002,0.06781105300000007
-3.2196066716661282,33.68429782440063,48.47226850937665,-12.690915845902106,8.824739147100074,19.79523668649577,2010-03-30,-0.001958995,-0.009310688999999983,-0.001328583655126961,-0.002829565111790371,0,-0.0,-0.016214463000000002,0.06585205800000006
-3.3224886725074327,34.32407903998404,49.62984961098567,-12.589923936486333,8.929116495064664,19.86849351811688,2010-03-31,0.00325152,-0.005576732999999982,-0.0016829171611269604,-0.002744258695729902,0,0.0,-0.016214463000000002,0.06910357800000005
-3.5068001129084223,35.15051228657819,50.97967318099825,-12.555343953411091,9.129402077943864,20.02904349128244,2010-04-01,-0.001957716,-0.008586223999999983,-0.001611221192238072,-0.002511864273308133,0,-0.0,-0.016214463000000002,0.06714586200000006
-3.828655706574352,36.01712191434393,52.33740809480901,-12.493350371958208,9.298554072842864,20.148870265913374,2010-04-02,-0.0006373690000000003,-0.015533902999999984,-0.001661372456126961,-0.002298596059016371,0,-0.0,-0.016214463000000002,0.06650849300000006
-4.853989263319448,38.412989426865856,56.035001325823934,-12.39017363866856,9.803000398548264,20.479641683792593,2010-04-05,-0.0007363649999999999,-0.017194719999999983,-0.001770112173306854,-0.0020941916333277843,0,-0.0,-0.016214463000000002,0.06577212800000005
-5.1599764684849845,39.124844645154155,57.13930631700497,-12.353657435745996,9.950244324922512,20.559753993090112,2010-04-06,-0.003060617000000001,-0.010034826999999984,-0.002655687922973519,-0.0019242240526074516,0,-0.0,-0.016214463000000002,0.06271151100000005
-5.4583956650647565,39.79191451342734,58.200708781192134,-12.304004770406275,10.089383268298924,20.636215210137152,2010-04-07,-0.001901545,-0.011961399999999985,-0.002817864281862409,-0.001767191869832193,0,-0.0,-0.016214463000000002,0.060809966000000056
-5.7526959792640175,40.42171508072335,59.335198348026104,-12.274321752603154,10.160086040605046,20.664900635798357,2010-04-08,0.0006750829999999997,-0.008882839999999986,-0.00264743637497352,-0.0017505679422421198,0,0.0,-0.016214463000000002,0.061485049000000055
-6.0309204531797596,41.01375732392506,60.41688349431479,-12.243353187128779,10.214412686406773,20.678931476041807,2010-04-09,0.003627497,-0.005157011999999985,-0.0017451088101587057,-0.0017877115096331501,0,0.0,-0.016214463000000002,0.06511254600000005
-6.776412372613522,42.56573736026803,63.50455414565528,-12.143433193306306,10.346359709673276,20.62656908506821,2010-04-12,0.0015266949999999994,-0.005859196999999985,-0.0004714891349364823,-0.0018296452565903182,0,0.0,-0.016214463000000002,0.06663924100000004
-6.922143758210553,42.969816105968896,64.43795987783722,-12.076379102457498,10.356479661883528,20.57245055915133,2010-04-13,0.0010294939999999995,-0.0031481569999999865,-0.0005751418216031488,-0.0018252147718488215,0,0.0,-0.016214463000000002,0.06766873500000005
-7.064555938144706,43.34726882972166,65.35739487593764,-11.99615188811765,10.353770372747713,20.521965718631467,2010-04-14,0.0012032960000000006,0.0013061340000000135,-0.0005959755016031487,-0.0017608624947422454,0,0.0,-0.016214463000000002,0.06887203100000006
-7.247840325022082,43.702715896516736,66.31579009324645,-11.896165706006391,10.3342623814507,20.497873217232907,2010-04-15,-0.00244376,0.005870139000000014,-0.0005959755016031487,-0.0017054649517291437,0,-0.0,-0.016214463000000002,0.06642827100000005
-7.488002110974832,43.99639482995855,67.19344195269377,-11.667916897764073,10.329059579629083,20.49131283283656,2010-04-16,-0.0026106740000000003,0.014572613000000014,-0.0007043279749364817,-0.0016560101255626027,0,-0.0,-0.016214463000000002,0.06381759700000006
-8.12851287712428,44.73393427073864,69.4856306571827,-11.034537291007625,10.301421694693737,20.446557854621844,2010-04-19,-0.002011691,0.016815798000000014,-0.0007020854182698151,-0.0015909257350196447,0,-0.0,-0.016214463000000002,0.061805906000000056
-8.285887071670032,44.981314579164064,70.22667409982569,-10.740026528993663,10.380949851621928,20.53024543273513,2010-04-20,6.721200000000006e-05,0.011812679000000013,-0.0007020854182698151,-0.0015291962865182588,0,0.0,-0.016214463000000002,0.06187311800000005
-8.433486739245467,45.230699567841675,70.93475373830677,-10.457872474948346,10.468234646172228,20.61753765627496,2010-04-21,0.0008874630000000002,0.004701493000000013,-0.0006925701354126722,-0.001465009844748543,0,0.0,-0.016214463000000002,0.06276058100000005
-8.512599327491841,45.509555434688814,71.65268628313305,-10.131647978035307,10.57341926665903,20.715167705412764,2010-04-22,0.0034126139999999987,0.010638108000000014,-0.0005896946209682282,-0.0013979823830340052,0,0.0,-0.016214463000000002,0.06617319500000005
-8.276690169371362,45.97728866901594,72.52794733955555,-9.561876846195016,10.833668730236758,20.976827880651925,2010-04-23,-0.0031322679999999997,0.012309613000000014,-0.0005215648709682281,-0.0013361049319611906,0,-0.0,-0.016214463000000002,0.06304092700000005
-7.627015601450495,47.1835506581927,74.81241448717236,-8.006452807516883,11.524186136713302,21.668703692682897,2010-04-26,0.001628845,0.011974387000000013,0.003050484557206376,-0.0012948054145920799,0,0.0,-0.016214463000000002,0.06466977200000006
-7.458233313237002,47.542841258426286,75.52361845378931,-7.5812294124356905,11.75843303144375,21.94062822294764,2010-04-27,-0.007764747,0.016481323000000013,0.0034475563547619313,-0.001262588084111858,0,-0.0,-0.016214463000000002,0.056905025000000053
-7.2395916194018355,47.90839508926842,76.20078394802658,-7.165737805600712,11.990258477598578,22.183209103692928,2010-04-28,0.002171963,0.014544848000000015,0.003526995397206376,-0.0010579636830836388,0,0.0,-0.016214463000000002,0.05907698800000005
-6.896547205286139,48.34917207495175,76.91367990426541,-6.728585836147675,12.236994240734544,22.43443460162753,2010-04-29,0.0007159009999999999,0.013154187000000015,0.003305576575238122,-0.0008368177864046262,0,0.0,-0.016214463000000002,0.05979288900000005
-6.759099940259403,48.88147391039274,77.74366680218856,-6.339968350299369,12.481298296476155,22.724189904081868,2010-04-30,0.0017762400000000003,0.013107100000000017,0.002834612722830715,-0.0006055997362935149,0,0.0,-0.016214463000000002,0.06156912900000005
-6.446174114364653,50.304830468439896,80.00676976676692,-5.2880685081556615,13.136343573515965,23.46189675515045,2010-05-03,-0.003646860000000001,0.022283620000000018,0.002740052542275157,-0.00036805241551422525,0,-0.0,-0.016214463000000002,0.05792226900000005
-6.373751653905629,50.75795544456385,80.80776334140802,-4.93200631289595,13.353874033218839,23.721272358939363,2010-05-04,-0.007684044000000002,0.02983000600000002,0.0028926309432275384,-0.00015634603860618777,0,-0.0,-0.016214463000000002,0.050238225000000046
-6.35031597361575,51.2050380002118,81.56609221709778,-4.580500656637883,13.549402831164088,23.944505345540804,2010-05-05,-0.004721433999999999,0.02068985400000002,0.0027673903118307125,5.324562798438927e-05,1,-0.004721433999999999,-0.020935897000000002,0.04551679100000005
-6.31422901540293,51.65342996427324,82.31315126145985,-4.1568563020420335,13.799984261635792,24.203335527401382,2010-05-06,0.005258348,0.021868931000000022,0.001959031952275159,0.000275281014486027,1,0.005258348,-0.015677549000000002,0.05077513900000005
-6.388186240648992,52.19617770008483,83.16628886241556,-3.6542914530174535,14.109481281419546,24.5144118024197,2010-05-07,-0.0012514900000000007,0.013442395000000022,0.001956496987862459,0.0005335228351909904,1,-0.0012514900000000007,-0.016929039000000003,0.04952364900000005
-6.580074979113334,53.60126350223897,85.50775608590901,-2.288604389722785,14.930713985539882,25.30561798194689,2010-05-10,0.006706057,0.006520426000000021,0.0035859320254444695,0.0007609940844356365,1,0.006706057,-0.010222982000000004,0.05622970600000005
-6.6348182915393465,54.00750569330632,86.27568917218987,-1.8771547919014504,15.185286842969177,25.53017247033701,2010-05-11,0.005252523,0.005727893000000021,0.0045565730415555806,0.0009802290064754452,1,0.005252523,-0.0049704590000000035,0.061482229000000055
-6.509357827247242,54.442716886726494,87.21322840434307,-1.4110310227325833,15.537809284493546,25.85572999835217,2010-05-12,0.00032730899999999986,0.0016999350000000218,0.00945401744033335,0.00123408809388512,1,0.00032730899999999986,-0.004643150000000004,0.06180953800000005
-6.40123594520341,54.857817607399966,88.13368640262905,-0.9661717180379624,15.87464394863127,26.167415597813694,2010-05-13,0.003914335999999999,-0.004148090999999979,0.010572623426222241,0.0014735196260990278,1,0.003914335999999999,-0.0007288140000000047,0.06572387400000006
-6.32508493909458,55.258086082031916,89.06987927273275,-0.5488318582591916,16.19308415993595,26.459407176814977,2010-05-14,0.002010531,-0.01024483299999998,0.01096522110633335,0.0019510986385721945,1,0.002010531,0.0012817169999999952,0.06773440500000005
-6.1562162401890825,56.305377161274116,91.55686266500976,0.5072332032103972,17.085012925448346,27.288999800842166,2010-05-17,0.001953331,-0.01607841099999998,0.011206322159666686,0.002482936682754356,1,0.001953331,0.003235047999999995,0.06968773600000006
-6.253150978891199,56.57298090460881,92.29759786150845,0.756172171538747,17.367459744857044,27.553009444236427,2010-05-18,0.0066907830000000005,-0.01807113799999998,0.011260177583666686,0.0030334698545608557,1,0.0066907830000000005,0.009925830999999996,0.07637851900000006
-6.332733869077232,56.79745240083605,92.97549941653584,1.0206137267599649,17.611440412801443,27.786051680793857,2010-05-19,0.002310397,-0.013400150999999983,0.010937910428111132,0.00360064367049434,1,0.002310397,0.012236227999999997,0.07868891600000007
-6.420848448559582,57.08983938466275,93.9609828504743,1.2599099405040732,17.785648971211238,27.99734388177127,2010-05-20,-0.004115655999999999,-0.013221822999999983,0.010550887182333352,0.004170275242015125,1,-0.004115655999999999,0.008120571999999998,0.07457326000000007
-6.152929278658321,57.58637815856525,95.0717884219228,1.4491064258539446,17.95222371414486,28.197476235021227,2010-05-21,-0.0036985720000000002,-0.018055550999999986,0.010336445689000016,0.004724560758509457,1,-0.0036985720000000002,0.004421999999999997,0.07087468800000007
-5.419360779580643,58.8554142351261,98.04283553414564,1.9595300170189311,18.379741859139603,28.776376770023628,2010-05-24,0.0028043470000000013,-0.019795298999999985,0.010198288045000017,0.0052599634879259335,1,0.0028043470000000013,0.007226346999999998,0.07367903500000007
-5.240868158946398,59.256858971335866,99.01123149164516,2.0620845794046154,18.532180400640108,28.989564090987738,2010-05-25,0.00330035,-0.011068584999999985,0.010264533924555572,0.005780255883638707,1,0.00330035,0.010526696999999998,0.07697938500000007
-5.082383423615994,59.661159966659575,99.93824999947105,2.0768711117419763,18.705185314197053,29.22835376257505,2010-05-26,-0.008099973,-0.016866661999999984,0.01027513549122224,0.006290725070113386,1,-0.008099973,0.002426723999999998,0.06887941200000007
-4.928752711512146,60.158422497680355,100.93454968998356,2.3408380036051355,18.94366291436945,29.55071946975552,2010-05-27,0.006678898999999999,-0.017665236999999986,0.01027513549122224,0.006634251230463346,1,0.006678898999999999,0.009105622999999997,0.07555831100000007
-4.814472770899414,60.65446974251694,101.8908856052292,2.5991375756094084,19.154047269581,29.84935114760046,2010-05-28,-0.001220574,-0.020631493999999986,0.010178309017888906,0.006959374046485266,1,-0.001220574,0.007885048999999996,0.07433773700000007
-4.402948971396229,61.977990449022855,104.44760040259968,3.2709016394676884,19.64234489537264,30.560724822949357,2010-05-31,0.00038557900000000015,-0.016146692999999986,0.010099465176555572,0.0072807140509622125,1,0.00038557900000000015,0.008270627999999997,0.07472331600000007
-4.269829204039098,62.430061447746255,105.39432840886957,3.407833949720644,19.74096651663094,30.69979204468132,2010-06-01,-0.003693947,-0.027344197999999986,0.009974521121555571,0.007607987024421774,1,-0.003693947,0.004576680999999997,0.07102936900000006
-4.142426930835995,62.84459732936232,106.26960400298842,3.5371211204831567,19.829771886460303,30.82788507326613,2010-06-02,0.001492476,-0.03188981699999999,0.009985858216555572,0.007953932379361053,1,0.001492476,0.006069156999999997,0.07252184500000007
-4.0696132930388265,63.25639258221878,107.10984759411001,3.662280696812648,19.91233407271782,30.955498052945327,2010-06-03,0.0028249520000000012,-0.02790078599999999,0.009797587423222238,0.00829843088313631,1,0.0028249520000000012,0.008894108999999997,0.07534679700000008
-4.2497115090228865,63.78946063652506,108.04781138608342,3.8342263838531,19.958513097036747,31.036181209970888,2010-06-04,-0.003881803999999999,-0.030675196999999987,0.009797587423222238,0.008636203610437645,1,-0.003881803999999999,0.005012304999999998,0.07146499300000007
-4.723459317512522,65.15461124393768,110.51610431476696,4.371771718525373,20.105716962660626,31.3172976303688,2010-06-07,-7.24130000000002e-05,-0.029227551999999987,0.009797587423222238,0.008970974901456288,1,-7.24130000000002e-05,0.004939891999999998,0.07139258000000008
-4.85458483967173,65.54871562212952,111.38332952270935,4.5876417032722046,20.170100353418267,31.455710106843682,2010-06-08,-0.0017204790000000007,-0.027054988999999984,0.009790818258777794,0.009344239447691863,1,-0.0017204790000000007,0.0032194129999999974,0.06967210100000008
-4.9780295724234245,65.91147790974577,112.22212416025272,4.791636794686107,20.232387497002954,31.585091615162977,2010-06-09,-0.0016694460000000002,-0.028504905999999983,0.009790818258777794,0.00971762470651852,1,-0.0016694460000000002,0.0015499669999999971,0.06800265500000008
-5.042730280201481,66.25338944895549,113.12375702985815,4.96819574248434,20.33202007952047,31.82789005760543,2010-06-10,-0.0004652240000000004,-0.03027767099999998,0.009790818258777794,0.010013095479534393,1,-0.0004652240000000004,0.0010847429999999967,0.06753743100000008
-5.039887952690151,66.52255263747594,113.99527181716913,5.2963723636990485,20.29693799455755,31.972753790937663,2010-06-11,-0.00011362199999999976,-0.021402411999999982,0.009790818258777794,0.01026234525178307,1,-0.00011362199999999976,0.000971120999999997,0.06742380900000008
-5.025580106016292,67.16130498569436,116.21968679871149,6.1780930698813,20.176724103004762,32.341218589659626,2010-06-14,-0.0038374950000000007,-0.016732789999999984,0.00980839759433335,0.010278383385994707,1,-0.0038374950000000007,-0.0028663740000000036,0.06358631400000009
-5.114539522399127,67.30604066457317,116.84564675846701,6.2596415941597385,20.03003686023807,32.35199610750197,2010-06-15,-0.004143411,-0.010732422999999986,0.00980839759433335,0.010241154568497354,1,-0.004143411,-0.007009785000000003,0.05944290300000009
-5.30545753453805,67.42956965473934,117.42218152417671,6.324951581784145,19.887950366024914,32.34652179573672,2010-06-16,0.000857205,-0.011210900999999985,0.00980839759433335,0.010186067734592592,1,0.000857205,-0.006152580000000003,0.06030010800000009
-5.487439602311156,67.53748302300772,117.96962290777796,6.433291704898392,19.722666556094698,32.294979780175936,2010-06-17,0.00031766999999999993,-0.011069747999999983,0.00971298749433335,0.010119499898148147,1,0.00031766999999999993,-0.005834910000000003,0.06061777800000009
-5.659044587621793,67.62470569684211,118.49342621990873,6.534737934064803,19.561220452914032,32.26825946584881,2010-06-18,0.0005553309999999999,-0.009552467999999984,0.009748543155666685,0.010050367517703704,1,0.0005553309999999999,-0.005279579000000003,0.06117310900000009
-6.116309795971347,67.77218833896052,119.75639647074628,6.800871805037642,19.098381534430747,32.15357544456114,2010-06-21,-0.003520244,-0.012478262999999984,0.009649235933444461,0.009992037854190476,1,-0.003520244,-0.008799823000000003,0.05765286500000009
-6.023020938177807,67.93247586438594,120.22852766634323,6.9633808141723215,19.01104672045017,32.174310298342505,2010-06-22,-0.002029381,-0.009262974999999984,0.009648276075666684,0.009953830995777777,1,-0.002029381,-0.010829204000000004,0.05562348400000009
-5.894602253214033,68.06425525733988,120.6591302007439,7.162358031399562,18.850906645332234,32.11760328564003,2010-06-23,0.0015606020000000001,-0.009134268999999985,0.009620568669000018,0.009921106721703703,1,0.0015606020000000001,-0.009268602000000004,0.05718408600000009
-5.765824599392432,68.17656309063665,121.06973798619292,7.351999013222156,18.704507082163712,32.06004429646477,2010-06-24,0.0006267410000000005,-0.007231330999999985,0.009680560689000016,0.009894915675544973,1,0.0006267410000000005,-0.008641861000000004,0.05781082700000009
-5.697675342896389,68.30331427382902,121.47817921060049,7.569061446167556,18.533031111040057,31.994796792228907,2010-06-25,0.0008808219999999999,-0.004732034999999984,0.009709014659000016,0.009864250663375661,1,0.0008808219999999999,-0.007761039000000004,0.058691649000000096
-5.535328814692662,68.53816704839369,122.4094840205892,8.110804659449986,18.02170208413337,31.7561161475911,2010-06-28,-0.002019149,-0.002613589999999986,0.009508252270555574,0.009835937577555557,1,-0.002019149,-0.009780188000000004,0.0566725000000001
-5.394606618955834,68.62617160683868,122.6722943994748,8.359342087911138,17.788606154193662,31.60871671728671,2010-06-29,-0.002580677999999999,-0.002303499999999986,0.009487231917222241,0.00980897944268783,1,-0.002580677999999999,-0.012360866000000003,0.0540918220000001
-5.184042436254857,68.76986140364687,123.04265298279154,8.592677805097573,17.543566835613362,31.427142778469292,2010-06-30,0.0007908539999999999,0.006541969000000015,0.009575448413888908,0.0097770719785291,1,0.0007908539999999999,-0.011570012000000003,0.0548826760000001
-4.999262599805832,69.09654663866996,123.58046269708773,8.856121495332827,17.327879306855163,31.258065665764303,2010-07-01,-0.009705029,0.003875318000000014,0.00958911222722224,0.009747918013798942,1,-0.009705029,-0.021275041,0.0451776470000001
-4.8614191030124525,69.41475853997396,124.09981564163454,8.88965908152576,17.274245028182698,31.22625104056659,2010-07-02,-0.0017206669999999995,0.001870951000000013,0.00958911222722224,0.009728914551529102,1,-0.0017206669999999995,-0.022995708,0.043456980000000096
-4.481776192727381,70.18385201678039,125.37115233738882,8.96881429794194,17.10327453256125,31.13296276283161,2010-07-05,0.0001072269999999999,0.0024080970000000127,0.00958911222722224,0.009710021885370372,1,0.0001072269999999999,-0.022888481,0.0435642070000001
-4.386511280226556,70.39985078478777,125.72948653433694,9.013069280379682,17.0190422877996,31.092522239425822,2010-07-06,-0.0028468239999999995,0.0037511380000000124,0.00958911222722224,0.009700094495084658,1,-0.0028468239999999995,-0.025735305,0.0407173830000001
-4.312400243291648,70.57870391082167,126.06179063167306,9.033793043771894,16.917223220734204,31.05601578249011,2010-07-07,-0.000272834,0.006548336000000012,0.00958911222722224,0.009690167104798945,1,-0.000272834,-0.026008139,0.0404445490000001
-4.23043090474718,70.73186365815667,126.42373977287045,9.101900418247483,16.82776794274036,31.00298661723545,2010-07-08,0.0005031169999999999,0.0067376700000000124,0.00958911222722224,0.009680239714513232,1,0.0005031169999999999,-0.025505022,0.0409476660000001
-4.1516200379919335,70.87160143182672,126.77192882952896,9.164530240133068,16.768135283497827,30.978535647693967,2010-07-09,-0.001915141,0.005387553000000012,0.00958911222722224,0.00967063466539154,1,-0.001915141,-0.027420162999999997,0.039032525000000096
-3.932762455642688,71.173742164531,127.78332901159249,9.322103650286063,16.585162115234034,30.911579710871813,2010-07-12,-0.001886387,-0.001926024999999989,0.009790450833888907,0.009661029616269847,1,-0.001886387,-0.029306549999999997,0.03714613800000009
-3.897016254249962,71.14224617369501,128.00230227201152,9.400264993516137,16.435023093638243,30.764485726902837,2010-07-13,0.005037764000000001,-0.003365221999999989,0.009766585505000019,0.009651424567148157,1,0.005037764000000001,-0.024268785999999997,0.04218390200000009
-3.883858183209327,71.06675056270984,128.19284013751377,9.472376566689267,16.280149068912593,30.62081332372082,2010-07-14,0.0005262109999999997,-0.012896372999999987,0.009884575618333351,0.009651407070724876,1,0.0005262109999999997,-0.023742575,0.04271011300000009
-3.8473049601088007,70.96363836885256,128.29853629631742,9.566645680489463,16.10750048157098,30.408396289407268,2010-07-15,0.006857571999999999,-0.010306770999999987,0.009884575618333351,0.00964941601885186,1,0.006857571999999999,-0.016885003,0.04956768500000009
-3.800866758526695,70.83889543781169,128.38676668278228,9.698861310403348,15.904821054303373,30.1926814851527,2010-07-16,-0.0001608080000000004,-0.010956457999999988,0.009718542726333353,0.009653043543804241,1,-0.0001608080000000004,-0.017045811,0.04940687700000009
-3.670131101378786,70.40818095266519,128.48253628801382,10.044164961599568,15.335122883426434,29.58503429607028,2010-07-19,0.0006964839999999999,-0.007900083999999988,0.007991654280222246,0.009656671068756622,1,0.0006964839999999999,-0.016349327,0.05010336100000009
-3.626243475428652,70.24563528583633,128.47785313440113,10.149197054087047,15.152957239415526,29.39606340837413,2010-07-20,-0.0020029640000000003,-0.0024862419999999883,0.007846472549111135,0.009656935603613765,1,-0.0020029640000000003,-0.018352291,0.048100397000000086
-3.5837391171142485,70.07536449524974,128.45304499623415,10.24666100510289,14.976510233064012,29.216486542926322,2010-07-21,-0.0049551759999999995,-0.010827695999999989,0.007448398095777802,0.009573274228592601,1,-0.0049551759999999995,-0.023307467,0.04314522100000009
-3.502929177663873,69.93015742603365,128.45478699058143,10.441317070366473,14.856972333507516,29.08413884876345,2010-07-22,0.0047758900000000005,-0.013772933999999988,0.0027236849142539907,0.009487428353148157,1,0.0047758900000000005,-0.018531576999999997,0.047921111000000086
