ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,RF,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
7.0037764973765935,-11.990739929434035,-6.4779079638714965,-3.4637130315515208,2018-11-08,-0.002045294,0.016789997999999997,-1.0,-1.0,0,-0.0,0.003764848799999992,0.021257360799999975
6.714710685356111,-12.69657325482864,-6.765328902416026,-3.612129948295859,2018-11-09,-0.0008715439999999997,0.018712877999999995,-1.0,-1.0,0,-0.0,0.003764848799999992,0.020385816799999977
5.917395412204591,-12.061498652556304,-6.317896128243161,-4.00084846073392,2018-11-12,0.002499328000000001,0.008676089999999996,-1.0,-1.0,0,0.0,0.003764848799999992,0.02288514479999998
5.646844371795829,-11.552397034458778,-6.250439742081082,-4.1305764109176275,2018-11-13,0.005512301000000001,0.011267931999999996,-1.0,-1.0,0,0.0,0.003764848799999992,0.02839744579999998
5.297964417420523,-11.588909919159367,-6.680605758643803,-4.262892037215123,2018-11-14,-0.0013187730000000005,0.016147839999999997,-1.0,-1.0,0,-0.0,0.003764848799999992,0.02707867279999998
4.9717958755662375,-12.014375371919124,-6.161138730086237,-4.371149999002171,2018-11-15,-0.00015144300000000024,0.005918495999999999,-1.0,-1.0,0,-0.0,0.003764848799999992,0.02692722979999998
4.649144899822325,-12.121217768296766,-5.88205466997228,-4.494843106552736,2018-11-16,0.0071913989999999985,0.0010264819999999983,-1.0,-1.0,0,0.0,0.003764848799999992,0.03411862879999998
3.7468810398066097,-10.64749880462335,-6.594538838948992,-4.874076533399432,2018-11-19,0.002894022,-0.006729153000000002,1.0,-1.0,0,0.0,0.003764848799999992,0.037012650799999984
3.4546244048389103,-10.56463696908514,-6.38737126207106,-5.011135941805236,2018-11-20,0.004643409,-0.004439640000000002,1.0,-1.0,0,0.0,0.003764848799999992,0.041656059799999985
3.1590238415003355,-9.469299032780961,-7.113630729973692,-5.164974592833205,2018-11-21,-0.001078008,-0.006611957000000002,1.0,-0.9047619047619048,0,-0.0,0.003764848799999992,0.04057805179999999
2.8738713571591963,-9.373515536717754,-7.009909954380822,-5.306726870778391,2018-11-22,0.0012760979999999994,-0.0023191370000000015,1.0,-0.8095238095238095,0,0.0,0.003764848799999992,0.04185414979999998
2.5355495852127987,-10.978229481782689,-8.144138661979527,-5.47495240343352,2018-11-23,-0.004226789,-0.003842957000000001,1.0,-0.7142857142857143,0,-0.0,0.003764848799999992,0.03762736079999998
1.5873365083469295,-10.714467593809124,-8.084691175226087,-5.9190532774481985,2018-11-26,0.0010542469999999997,-0.007179815000000002,1.0,-0.6190476190476191,0,0.0,0.003764848799999992,0.03868160779999998
1.285843536394168,-10.667363806935962,-8.056749351075055,-6.039019921455008,2018-11-27,0.002925028000000001,-0.006413055000000002,1.0,-0.5238095238095238,0,0.0,0.003764848799999992,0.041606635799999986
0.9905303228161486,-9.97879554448992,-8.524705395252205,-6.172537993735888,2018-11-28,0.0006918749999999999,-0.007076353000000001,1.0,-0.42857142857142855,0,0.0,0.003764848799999992,0.04229851079999999
0.6972512960292789,-9.086618253821246,-7.655585823589767,-6.272856947328847,2018-11-29,8.113000000000009e-06,-0.006625565000000001,1.0,-0.3333333333333333,0,0.0,0.003764848799999992,0.042306623799999984
0.4405997514621518,-10.34970964522591,-8.393944267391023,-6.394547379250837,2018-11-30,-5.063e-05,-0.005189711,1.0,-0.23809523809523808,0,-0.0,0.003764848799999992,0.04225599379999998
-0.3313511011076997,-11.005292616643091,-6.70245796583154,-6.656129140254137,2018-12-03,-0.0015771500000000007,-0.002308372999999999,1.0,-0.14285714285714285,0,-0.0,0.003764848799999992,0.04067884379999998
-0.6300906312712939,-10.879880913977845,-6.682265308422288,-6.711202035367763,2018-12-04,-0.0004333660000000012,-0.0006964669999999992,1.0,-0.047619047619047616,0,-0.0,0.003764848799999992,0.04024547779999998
-0.9395363963259696,-10.026791831816878,-6.499489752528776,-6.742618772407781,2018-12-05,0.0006491800000000001,-0.00046662299999999934,1.0,0.047619047619047616,1,0.0006491800000000001,0.004414028799999992,0.04089465779999998
-1.2685411347471245,-9.711445357672462,-6.262767632017787,-6.765679425143985,2018-12-06,3.9335000000000016e-05,-0.005581065,1.0,0.14285714285714285,1,3.9335000000000016e-05,0.004453363799999992,0.04093399279999998
-1.6176866564850414,-9.001902568582556,-6.399341173677287,-6.828923513981381,2018-12-07,-0.001010099,-0.0009688049999999997,1.0,0.23809523809523808,1,-0.001010099,0.0034432647999999917,0.03992389379999998
-2.627978606773535,-9.312426732448273,-6.883226564798576,-7.024535480542254,2018-12-10,-0.002748079,-0.013111582,1.0,0.3333333333333333,1,-0.002748079,0.0006951857999999917,0.03717581479999998
-2.9852479146498005,-8.153200662991607,-6.654028326598128,-7.093648399508197,2018-12-11,0.0044222079999999995,-0.004646813000000001,1.0,0.42857142857142855,1,0.0044222079999999995,0.005117393799999991,0.041598022799999974
-3.288300686406167,-7.868915727465799,-6.384398297227131,-7.091541719769026,2018-12-12,-0.004524487,-0.006647990000000001,1.0,0.5238095238095238,1,-0.004524487,0.0005929067999999914,0.037073535799999974
-3.572553766226686,-8.470715508025508,-5.79953268719113,-7.074367051577668,2018-12-13,0.001273069,-0.011162464,1.0,0.6190476190476191,1,0.001273069,0.0018659757999999914,0.038346604799999975
-3.972730190150013,-13.870900921489051,-8.79087946723949,-7.180532754001149,2018-12-14,0.004728464999999999,-0.0027889300000000002,1.0,0.7142857142857143,1,0.004728464999999999,0.006594440799999991,0.04307506979999998
-5.097451042352707,-11.826049298220795,-9.513750596567897,-7.521803286468241,2018-12-17,-0.003037945,-7.242299999999936e-05,1.0,0.8095238095238095,1,-0.003037945,0.003556495799999991,0.040037124799999976
-5.491856000348914,-13.428516685303064,-8.879347537592476,-7.6439627466903355,2018-12-18,-0.0019979920000000005,0.003489428,1.0,0.9047619047619048,1,-0.0019979920000000005,0.0015585037999999904,0.03803913279999997
-5.897805137587429,-13.257257306714989,-9.067232421816586,-7.76033276379124,2018-12-19,-0.0031122259999999996,-1.5954000000000207e-05,1.0,1.0,1,-0.0031122259999999996,-0.0015537222000000092,0.03492690679999997
-6.272716039257307,-12.880566276652367,-8.870899835625881,-7.8686765790452,2018-12-20,0.001211505,0.001466714,1.0,1.0,1,0.001211505,-0.0003422172000000091,0.03613841179999997
-6.638003730978074,-12.062304627079884,-9.929571419145425,-8.014338718249121,2018-12-21,-0.0008962190000000002,0.0007473779999999999,1.0,1.0,1,-0.0008962190000000002,-0.0012384362000000093,0.035242192799999975
-7.619324841584188,-11.656771102917011,-9.501613545947468,-8.40803033075167,2018-12-24,6.603100000000014e-05,0.0028526570000000006,1.0,1.0,1,6.603100000000014e-05,-0.0011724052000000092,0.035308223799999976
-7.911923029059692,-11.522736250155836,-9.36934666239097,-8.525787005096078,2018-12-25,-0.000469573,-0.002229798,1.0,1.0,1,-0.000469573,-0.0016419782000000093,0.034838650799999975
-8.1936670020735,-11.48669827076398,-9.171541015065126,-8.629168050493691,2018-12-26,-0.00041183,0.0029712550000000003,1.0,1.0,1,-0.00041183,-0.0020538082000000095,0.03442682079999997
-8.464661916437574,-10.95796851088251,-9.358159658264213,-8.758137016076148,2018-12-27,0.001458635,0.0031440070000000007,1.0,1.0,1,0.001458635,-0.0005951732000000094,0.03588545579999997
-8.720178742884357,-10.838057788829387,-9.183530489989675,-8.891693653902507,2018-12-28,-0.0006551850000000003,0.002215849000000001,1.0,1.0,1,-0.0006551850000000003,-0.0012503582000000096,0.03523027079999997
