ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,LSTM1_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
85.12074216372336,-2.0913388268662048,15.786246336054303,36.61111746893647,2011-02-22,-0.002383444000000001,0.04839946900000014,0.034253923956250105,0.040400688199202464,1,-0.002383444000000001,0.017683648999999996,-0.01565258500000001
84.90396083159841,-2.12085726746384,15.744165839027493,36.693793426976576,2011-02-23,0.010760192,0.03291654700000014,0.034182855291250105,0.040094993248214375,1,0.010760192,0.028443840999999997,-0.0048923930000000105
84.77519986304922,-1.7958484321503962,15.713595143176839,36.802965580043775,2011-02-24,0.006025007000000001,0.038115823000000146,0.0342007324262501,0.039738413987392945,1,0.006025007000000001,0.034468847999999996,0.0011326139999999901
84.60266293882272,-1.0789120541498218,13.746126014347414,36.84111060291855,2011-02-25,-0.00540927,0.03481831300000015,0.0278520195497501,0.0393636718572739,1,-0.00540927,0.029059577999999996,-0.00427665600000001
84.08109512955461,-3.2575493469118686,11.659798922935655,36.81783423486823,2011-02-28,0.006248137999999997,0.04029758100000015,0.027626908032250083,0.03892985586132945,1,0.006248137999999997,0.03530771599999999,0.001971481999999987
83.93510359297694,-3.3567115575914888,12.655252298318773,36.78977707797122,2011-03-01,-0.003505699,0.03601012400000016,0.027449766467250093,0.038161142326813585,1,-0.003505699,0.03180201699999999,-0.001534217000000013
83.79164114241576,-3.856668368773005,12.957728363521365,36.778032323458746,2011-03-02,0.009488470999999998,0.031633289000000155,0.027625292862250087,0.03708347518648422,1,0.009488470999999998,0.041290487999999986,0.007954253999999985
83.64554083031351,-4.308157329941063,13.368974044836571,36.79962924173782,2011-03-03,0.011058658999999998,0.026731381000000155,0.027714357277250103,0.03615957471167867,1,0.011058658999999998,0.052349146999999985,0.019012912999999985
83.59554941792959,-6.949312670800313,15.684979044124994,36.902456479766606,2011-03-04,0.003108345,0.028597331000000156,0.03369710208991677,0.03524755734640089,1,0.003108345,0.05545749199999998,0.022121257999999984
83.35168526458516,-6.437519740891411,15.086353501669185,37.16023857913868,2011-03-07,-0.0017664549999999992,0.048739834000000155,0.0347723283320001,0.03458550214913899,1,-0.0017664549999999992,0.05369103699999998,0.020354802999999984
83.25949045942247,-6.046699476924209,15.003906896945672,37.30019874610056,2011-03-08,-0.00754631,0.045446654000000156,0.034680562162000106,0.03426378584614692,1,-0.00754631,0.04614472699999998,0.012808492999999983
83.1641537103043,-5.820440848354073,15.416679982950859,37.445673039974885,2011-03-09,0.0003297199999999996,0.07612745100000017,0.03381730880991677,0.03405641108221042,1,0.0003297199999999996,0.04647444699999998,0.013138212999999984
82.95148331852134,-2.8666782597992704,13.16731257992859,37.35241420322188,2011-03-10,-0.010593822000000004,0.059701413000000154,0.028498958142250102,0.03381327398984137,1,-0.010593822000000004,0.03588062499999998,0.002544390999999979
82.6737001389247,-1.5851457956156159,12.058950937320404,37.209163196533495,2011-03-11,0.010415568,0.055040750000000145,0.02773573761725008,0.03350010766489692,1,0.010415568,0.04629619299999998,0.01295995899999998
81.82413228481569,-1.415214418741367,11.745401502264686,36.788983174645956,2011-03-14,0.0099403,0.053772226000000145,0.028311218663916757,0.03294561785196835,1,0.0099403,0.05623649299999998,0.02290025899999998
81.53025088033088,-1.8081522960884684,11.3756848055233,36.66167155749767,2011-03-15,-0.0024430369999999995,0.06484406500000015,0.028379108084750086,0.03237347212046835,1,-0.0024430369999999995,0.053793455999999976,0.02045722199999998
81.24074398926442,-2.9673483571813017,10.630095500305146,36.51575326483254,2011-03-16,-0.006256959999999999,0.04778125700000014,0.028240244814750088,0.031845998548809616,1,-0.006256959999999999,0.04753649599999998,0.014200261999999981
80.99446355282187,-3.7714685493500486,11.40968269017317,36.40953425480515,2011-03-17,0.011160871000000001,0.009986724000000136,0.028038358729750083,0.03146039457403581,1,0.011160871000000001,0.05869736699999998,0.02536113299999998
80.74988802241461,-3.675437479051311,11.217573024237533,36.29977236988052,2011-03-18,0.018698387,0.014592421000000137,0.027854298509750085,0.031119565916785812,1,0.018698387,0.07739575399999998,0.04405951999999998
79.98172566970315,-3.1820415744476147,10.776191078797185,35.950736963066895,2011-03-21,0.004137414999999999,0.03357849600000014,0.02724705123975009,0.0311003190225001,1,0.004137414999999999,0.08153316899999999,0.048196934999999975
79.75980103897348,-3.1017741031106536,10.749201038570723,35.845467569739135,2011-03-22,-0.0029472469999999988,0.04655669700000014,0.02724705123975009,0.030718076688821528,1,-0.0029472469999999988,0.07858592199999999,0.045249687999999975
79.51890970856675,-2.343096664316639,10.438096661336406,35.72775899623633,2011-03-23,-0.009730692,0.03984585800000014,0.0282944570597501,0.03035724664466677,1,-0.009730692,0.06885522999999999,0.035518995999999976
79.29120480626021,-0.5264197609305454,10.362393019071446,35.65289082089018,2011-03-24,0.00798808,0.05118178900000014,0.02977180861475009,0.02997262782372629,1,0.00798808,0.07684330999999998,0.04350707599999998
79.12325078688205,0.6567491520446644,11.39986607544491,35.61342703181202,2011-03-25,-0.009457915,0.05890082000000013,0.02766019938600009,0.029688843685797717,1,-0.009457915,0.06738539499999999,0.03404916099999998
78.54635091060909,0.6674176108785004,11.078148071717685,35.434429127653715,2011-03-28,-0.00020999400000000013,0.06967061400000013,0.026344006761000082,0.02947879384405962,1,-0.00020999400000000013,0.06717540099999998,0.03383916699999998
78.36290471233933,1.7830091378443969,12.064692800159447,35.38635337099924,2011-03-29,0.0029506280000000003,0.07359584500000013,0.02478973939741675,0.029167339889761997,1,0.0029506280000000003,0.07012602899999998,0.036789794999999986
78.21156385241885,2.000042205454582,12.385271144125932,35.34378299479141,2011-03-30,0.0019735690000000005,0.06621748100000013,0.024820690497416753,0.02909552975696438,1,0.0019735690000000005,0.07209959799999997,0.03876336399999999
78.0571910159178,1.9198075448042664,12.321559889848784,35.29023897127521,2011-03-31,0.005201014,0.061562114000000126,0.02460381052241675,0.028960426488638984,1,0.005201014,0.07730061199999998,0.043964377999999985
78.03901170900116,-0.3799080251068794,14.05272604356374,35.358687958270075,2011-04-01,0.006681823999999999,0.06337194600000012,0.0291063413972501,0.028835232394837398,1,0.006681823999999999,0.08398243599999998,0.05064620199999999
77.89040246466655,-0.3074956811950569,13.592366067783171,35.50391329940629,2011-04-04,-0.0017935630000000004,0.06410915100000011,0.024796197704750098,0.028691352283416762,1,-0.0017935630000000004,0.08218887299999998,0.04885263899999999
77.83093093528562,0.6849905964384189,13.08782538384266,35.52253073961711,2011-04-05,9.949500000000016e-05,0.024024385000000113,0.0255790007560001,0.028757637241511997,1,9.949500000000016e-05,0.08228836799999999,0.04895213399999999
77.7663658050232,1.7856992614436404,13.831798927473875,35.56085060249305,2011-04-06,0.012596193,0.009204243000000114,0.024764183430750087,0.028333784651742158,1,0.012596193,0.09488456099999999,0.061548326999999986
77.7086576423939,2.547172486242704,14.451223488133893,35.64262528735364,2011-04-07,-0.00296346,-0.008688522999999889,0.0324675107487501,0.027896007148123108,1,-0.00296346,0.09192110099999999,0.058584866999999985
77.62990635316046,2.5149353842544357,13.863353153179176,35.692708244747195,2011-04-08,0.020086975000000003,0.0028572960000001098,0.026203652512250097,0.027423798637111203,1,0.020086975000000003,0.112008076,0.07867184199999999
77.2844141408677,2.283089322303589,13.105791096774668,35.87635070826101,2011-04-11,-0.00601047,-0.02432595199999989,0.025276719294750102,0.027359522538960408,1,-0.00601047,0.105997606,0.07266137199999999
