ESI_EURUSD_spread_madiff,ESI_G10_normalised_madiff,ESI_Global_normalised_madiff,EDI_EURUSD_spread_madiff,EDI_G10_normalised_madiff,EDI_Global_normalised_madiff,Date,SVM_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
-2.1435026110024182,70.03129909569721,128.85114475909037,12.496265584936063,15.423586781534715,29.515269615395557,2010-07-26,0.00278376,-0.0066604050000000515,-0.0028830877938658545,-0.0029401685083296747,0,0.0,-0.008796463999999986,-0.0012756969999999737
-1.8422865274831108,69.99691703832076,128.87558165312217,12.9610600596244,15.55520231327595,29.62164323772096,2010-07-27,0.0004801469999999998,-0.00814595100000005,-0.0030807917073102987,-0.0029271110454993994,0,0.0,-0.008796463999999986,-0.0007955499999999739
-1.5488728508347265,69.9433131010394,128.86800790619645,13.426612405574975,15.650886065102425,29.689562503908505,2010-07-28,-0.0004444290000000004,-0.012578361000000052,-0.0030050372673102984,-0.002925628189827854,0,-0.0,-0.008796463999999986,-0.0012399789999999744
-1.060653070706394,70.01273656865658,128.94304925140406,13.959123985992164,15.793662148314533,29.796312552990987,2010-07-29,0.0032971469999999994,-0.010021473000000052,-0.0029915731255325206,-0.0029324911197715765,0,0.0,-0.008796463999999986,0.002057168000000025
-0.5694065231747345,70.07033806611696,129.00726939191338,14.460747393944633,15.91879333393554,29.899752797905908,2010-07-30,-0.0010610430000000009,-0.014410559000000052,-0.002651687912643632,-0.0029401413188422836,0,-0.0,-0.008796463999999986,0.0009961250000000241
0.7644876554075211,70.13798780998559,129.01906662825576,15.778301570980005,16.259053755288893,30.163181906705237,2010-08-02,0.004387318,-0.014980872000000053,-0.0022947755581991876,-0.0029440599811616677,0,0.0,-0.008796463999999986,0.005383443000000024
1.1669103083355026,70.13024845333155,128.98967343815636,16.153081290541035,16.36181848544117,30.228017189313373,2010-08-03,0.0019599080000000007,-0.011598941000000054,-0.0022947755581991876,-0.002931793633343486,0,0.0,-0.008796463999999986,0.007343351000000025
1.5281924330556365,70.12192339803829,128.9543285674867,16.478452927933866,16.470965580583734,30.287544350537843,2010-08-04,-0.0027145469999999994,-0.010117708000000053,-0.0021897720115325206,-0.002902967469705198,0,-0.0,-0.008796463999999986,0.004628804000000025
1.8822756779397596,70.10571374180131,128.94676629298792,16.837963030154018,16.594314293785008,30.370851573497426,2010-08-05,0.0010702069999999997,-0.014156566000000053,-0.0021036550181991877,-0.002877531415061619,0,0.0,-0.008796463999999986,0.005699011000000025
2.18443554000433,70.07407156805493,128.93036865730852,17.153346085616576,16.665680032638274,30.415793579740125,2010-08-06,0.003300315,-0.016952713000000053,-0.00212285188042141,-0.002844033055754741,0,0.0,-0.008796463999999986,0.008999326000000024
2.9997876705537583,69.89646265461515,128.73734989336674,17.9848696498869,16.832821868228162,30.50831035593588,2010-08-09,-0.0017258069999999998,-0.014610217000000054,-0.0019667897104214092,-0.0028059733580351643,0,-0.0,-0.008796463999999986,0.007273519000000025
3.2434931445860684,69.8060911183743,128.70868591954422,18.226773193885016,16.868858638008607,30.538675330245557,2010-08-10,-0.0018550510000000008,-0.003369492000000051,-0.0019636228637547426,-0.0027665707061356936,0,-0.0,-0.008796463999999986,0.005418468000000024
3.6003879636994043,69.62115853880567,128.58946554660926,18.651945935452094,16.73747727097411,30.408756501997985,2010-08-11,-0.011492736000000002,-0.0030954750000000515,-0.001412317944865854,-0.002719736522331461,0,-0.0,-0.008796463999999986,-0.006074267999999977
3.9383320199443688,69.40410155380187,128.40103107513085,19.060165357115874,16.60004809815443,30.253463945685247,2010-08-12,-0.000448793,0.0005635209999999484,-0.0015050232137547432,-0.0026711448520722013,0,-0.0,-0.008796463999999986,-0.006523060999999978
4.470572369355011,69.31016118779127,128.3793129300303,19.772829668272934,16.660040396853415,30.27093304000925,2010-08-13,-0.0016333139999999999,0.0019286569999999487,-0.0014539916534012079,-0.002594959531389662,0,-0.0,-0.008796463999999986,-0.008156374999999978
5.917514608549451,68.9098155173939,128.11071186611358,21.68063964919908,16.719730521119143,30.208755343743192,2010-08-16,0.001171613,0.0018832839999999487,-0.0014196143676234293,-0.0025220456720827836,0,0.0,-0.008796463999999986,-0.006984761999999978
6.22486621994176,68.66058802277257,127.9383417724176,22.137773222907853,16.656697074175213,30.12534738413072,2010-08-17,0.000956597,0.0042733709999999495,-0.001378223555401207,-0.0024467017384733566,0,0.0,-0.008796463999999986,-0.006028164999999978
6.515379992358419,68.40834558373189,127.81508172514212,22.566950797840267,16.593061349561893,30.033831188998505,2010-08-18,-0.00037063000000000026,0.00404695399999995,-0.0018097848415123182,-0.0023715695893507015,0,-0.0,-0.008796463999999986,-0.006398794999999978
6.817709989929027,68.14110408135366,127.68134578130777,23.02549224713818,16.50461461237137,29.939243380585843,2010-08-19,-0.0005970040000000003,0.00499763699999995,-0.0018537819670678738,-0.002297334039000533,0,-0.0,-0.008796463999999986,-0.006995798999999978
7.103320184367135,67.87671781803755,127.73668643407078,23.455806266767567,16.413058171524547,29.84580241794553,2010-08-20,-0.000446304,0.010852155999999948,-0.0018381862204012072,-0.0022440450703699413,0,-0.0,-0.008796463999999986,-0.007442102999999978
7.8936439870724655,67.08835727799755,127.77056023881906,24.628658210609498,16.16770372539752,29.566512789672732,2010-08-23,0.0006090879999999999,0.01558088899999995,-0.0014485898564012068,-0.0021949486939086623,0,0.0,-0.008796463999999986,-0.006833014999999978
8.328120710189692,66.94335728822784,127.87520657478755,24.99511170905443,16.090881437981974,29.46298488809165,2010-08-24,0.0003354450000000002,0.01366460099999995,-0.0013886126186234294,-0.0021451096628442084,0,0.0,-0.008796463999999986,-0.006497569999999978
9.033260983130248,66.95131991766385,128.07716294778794,25.494949306747884,16.026365606201296,29.365538123625942,2010-08-25,-0.0009583849999999996,0.02152814899999995,-0.0013486864752900959,-0.002079425429896156,0,-0.0,-0.008796463999999986,-0.007455954999999978
9.691457514614056,66.94087599741647,128.25160902539776,25.94891055458787,15.961814142677245,29.247054086318194,2010-08-26,-0.0019299749999999991,0.021026725999999954,-0.001408841260845651,-0.0020082599453608027,0,-0.0,-0.008796463999999986,-0.009385929999999976
10.39353399664762,66.90986711499369,128.38299005334164,26.350922533546377,15.920133184533153,29.148813024356123,2010-08-27,-0.001135263,0.024394158999999953,-0.0010802594137027939,-0.001925778743836031,0,-0.0,-0.008796463999999986,-0.010521192999999977
12.3996188368435,66.81129238916971,128.65237918989342,27.426121611546396,15.798855740313561,28.87193034423541,2010-08-30,0.0014958449999999998,0.025652818999999952,-0.0004376065610361262,-0.001849769410194857,0,0.0,-0.008796463999999986,-0.009025347999999978
13.164067370086796,66.86731946424749,128.80535755923822,27.760738653592483,15.828993369462564,28.865165155643965,2010-08-31,-1.767999999999987e-06,0.02446669499999995,-0.0001766781821472374,-0.0017587544715362987,0,-0.0,-0.008796463999999986,-0.009027115999999977
13.897848857316262,66.91539413210728,128.9277500808168,27.990643842252645,15.898836266774113,28.8724421706179,2010-09-01,0.0013895949999999998,0.029293378999999953,-0.0001766781821472374,-0.0016533220262216555,0,0.0,-0.008796463999999986,-0.007637520999999978
14.59017327313694,66.95474734804867,129.02163392138843,28.201318304984607,15.95776087120593,28.865833883758768,2010-09-02,0.0006673839999999999,0.022804982999999952,-0.0001766781821472374,-0.0015524602464096577,0,0.0,-0.008796463999999986,-0.006970136999999978
15.220633253090286,66.98436645381479,129.1491407377709,28.36719360189099,16.02042222826573,28.89724552820678,2010-09-03,0.0025514400000000003,0.028918988999999954,-0.0001766781821472374,-0.00145159846659766,0,0.0,-0.008796463999999986,-0.0044186969999999775
16.907887720396275,66.97670457576072,129.3468734631465,28.779155788990444,16.16908775433263,28.94006963462729,2010-09-06,-0.0007385429999999997,0.036470614999999956,-0.0005967121488139045,-0.0013557368556745514,0,-0.0,-0.008796463999999986,-0.005157239999999977
17.381609462122587,66.9281795658805,129.3482269295706,28.825502385364718,16.166689975500645,28.912407361653962,2010-09-07,-0.004521954,0.03556819899999995,-0.0005786926021472377,-0.0012639760539577918,0,-0.0,-0.008796463999999986,-0.009679193999999978
17.822696826991944,66.88125795114337,129.39587092335464,28.83419406701795,16.18910315333634,28.911685849417964,2010-09-08,0.000487445,0.036616667999999956,-0.0005786926021472377,-0.0011913027334050533,0,0.0,-0.008796463999999986,-0.009191748999999978
18.2750544062082,66.79497475947937,129.39303824925517,28.719971369650697,16.28565718131697,28.96940620696768,2010-09-09,-0.0002520109999999999,0.03494751399999996,-0.0006516857754805711,-0.0011252028711062833,0,-0.0,-0.008796463999999986,-0.009443759999999978
18.70056928144561,66.67684534030724,129.35346391061498,28.60498826238832,16.377345303330912,29.113430558137,2010-09-10,-0.00017477600000000002,0.03405227799999996,-0.0006605509008139044,-0.0010592538110297354,0,-0.0,-0.008796463999999986,-0.009618535999999978
19.828288813061818,66.2720846031234,128.94578721694162,28.256103076454586,16.604648373832976,29.5714778407758,2010-09-13,0.002025682,0.03302405099999996,-0.0006130101708139041,-0.001023033231535198,0,0.0,-0.008796463999999986,-0.007592853999999978
19.96664161528679,66.0145695781053,128.72283190216862,27.916798487516818,16.58988178752752,29.631628563183728,2010-09-14,0.002536749,0.036002176999999955,-0.0006116538708139041,-0.000982820264252301,0,0.0,-0.008796463999999986,-0.005056104999999977
20.118373468005814,65.73053696297558,128.4901469181135,27.684707761547713,16.604053538277803,29.6816352444078,2010-09-15,0.000911224,0.030622661999999953,-0.0006326034841472375,-0.000942773526986239,0,0.0,-0.008796463999999986,-0.004144880999999977
20.267199068150887,65.44595444511162,128.25457242113384,27.441551273883128,16.625865573009825,29.74151824068514,2010-09-16,0.0020194570000000005,0.030535975999999954,-0.0008019805563694601,-0.0009042992176143569,0,0.0,-0.008796463999999986,-0.0021254239999999765
20.4284586722348,65.14598952904458,128.00821509309594,27.262883877134676,16.600554941091954,29.76412005534614,2010-09-17,-0.0008234209999999995,0.023074063999999957,-0.0009255107463694599,-0.0008687934999355966,0,-0.0,-0.008796463999999986,-0.002948844999999976
20.838335748701013,64.24825979316472,127.17318905784443,26.743308754520392,16.51024044617339,29.786280073886967,2010-09-20,0.000504379,0.023355145999999955,-0.0012383162192583488,-0.0008208028196906987,0,0.0,-0.008796463999999986,-0.002444465999999976
20.951164291513805,63.947615117023865,126.86712908288293,26.565452312071393,16.478987013357283,29.781729158417768,2010-09-21,0.006463606999999999,0.017212451999999958,-0.0012383162192583488,-0.0007765994282288696,0,0.0,-0.008796463999999986,0.004019141000000023
21.07812336170315,63.65943000317236,126.57290450753365,26.37043576749775,16.41944010817683,29.769905923765716,2010-09-22,0.005064178000000001,0.02093812599999996,-0.0012531496259250154,-0.0007480341900792096,0,0.0,-0.008796463999999986,0.009083319000000024
21.211780881732125,63.383951966924656,126.3037674418174,26.186031781043262,16.34866969162509,29.75999724568567,2010-09-23,-0.0028746729999999995,0.01506523899999996,-0.001423443749734539,-0.0007380211597390734,0,-0.0,-0.008796463999999986,0.006208646000000024
21.59510703526428,63.245512723511524,126.13481346006904,26.04964797685655,16.295153794956892,29.759582838931287,2010-09-24,0.005933573,0.013904183999999958,-0.0014941088764012058,-0.0007315705410391489,0,0.0,-0.008796463999999986,0.012142219000000024
22.62173663313729,62.79839908291007,125.54346298036364,25.704016666408343,16.165197016154266,29.79591988865469,2010-09-27,-0.0016366859999999994,0.006179468999999958,-0.001340677196401206,-0.0007351304112507891,0,-0.0,-0.008796463999999986,0.010505533000000023
22.933945478986693,62.64890950502439,125.33961423535648,25.624108668205924,16.090024844370173,29.801221150552312,2010-09-28,0.004863278,0.00994297899999996,-0.0012869104030678725,-0.0007391907738962917,0,0.0,-0.008796463999999986,0.015368811000000024
23.402713702404128,62.788134971506175,125.35928213862712,25.58510540970162,16.129251411084386,29.900422405036906,2010-09-29,0.001256892,0.01030312299999996,-0.0012869104030678725,-0.0007515916206914541,0,0.0,-0.008796463999999986,0.016625703000000023
23.9117298738667,62.86206217824235,125.31355692400244,25.483213589962826,16.178304677609646,30.00321317160233,2010-09-30,0.00020347099999999996,0.0032156959999999606,-0.0014100231097345392,-0.0007920346607882039,0,0.0,-0.008796463999999986,0.016829174000000023
24.433250217177147,62.91884703363428,125.22674361871748,25.355517851076023,16.218074695418636,30.133525114915763,2010-10-01,0.005494068,0.011570548999999961,-0.0015368563830678724,-0.0008449028617844247,0,0.0,-0.008796463999999986,0.022323242000000024
25.813422708225914,62.990080171192396,124.84551927313773,24.97647069861978,16.304493575385038,30.4684979769727,2010-10-04,-0.003936956,0.009247988999999962,-0.0014665290686234284,-0.0009036335726219152,0,-0.0,-0.008796463999999986,0.018386286000000023
26.21121851999328,62.9864630760789,124.70064376583716,24.82658012491728,16.350082233574145,30.58804339703356,2010-10-05,0.0053754630000000005,0.00927646999999996,-0.0014665290686234284,-0.0009684039631419455,0,0.0,-0.008796463999999986,0.023761749000000023
26.601226495538697,62.98449350122435,124.56416025183263,24.73828402529867,16.43608176514548,30.749583852585744,2010-10-06,0.003029672,0.004489046999999962,-0.0015654512041789837,-0.0010298254339265258,0,0.0,-0.008796463999999986,0.026791421000000024
26.971071953700967,62.976067285664385,124.41756383133767,24.68271019609479,16.54455594681935,30.914500181954924,2010-10-07,-0.00041497100000000047,0.00040741299999996067,-0.0015614719641789834,-0.0010712452872507889,0,-0.0,-0.008796463999999986,0.026376450000000023
27.313402697517066,62.94575230827394,124.24834956477062,24.66588707114707,16.60470346637901,31.05189055874203,2010-10-08,0.0007964580000000003,-0.0014803290000000397,-0.0016364683430678728,-0.0011182337921094435,0,0.0,-0.008796463999999986,0.027172908000000023
28.204570262583502,62.78529102402234,123.6292230768922,24.58797609319067,16.741072891782114,31.373050316479677,2010-10-11,-0.0018439300000000008,-0.00241468600000004,-0.0016364683430678728,-0.0011650328093490505,0,-0.0,-0.008796463999999986,0.025328978000000023
28.45985531570284,62.72001964286546,123.40022446814626,24.553630239624763,16.770166357082026,31.40504987700389,2010-10-12,0.0011304460000000002,-0.006059550000000039,-0.0016153878164012062,-0.0012119272173293982,0,0.0,-0.008796463999999986,0.026459424000000023
28.695888189466586,62.64940525003499,123.16263552896585,24.515456061601675,16.84699163006487,31.46656091291953,2010-10-13,0.0015085220000000002,-0.00927304300000004,-0.0016153878164012062,-0.001258399476484349,0,0.0,-0.008796463999999986,0.027967946000000025
28.978846475173956,62.52833879206503,122.8946268726384,24.54087191014104,16.866261057375528,31.47865081502519,2010-10-14,0.0038893500000000006,-0.00816748900000004,-0.0016153878164012062,-0.0013061317453218395,0,0.0,-0.008796463999999986,0.03185729600000003
29.26190784981225,62.38406399738386,122.61139935626244,24.553303386619053,16.8914535856188,31.502782237921576,2010-10-15,-0.0033600579999999995,-0.00951006800000004,-0.0016029498830678732,-0.0013539285998736157,0,-0.0,-0.008796463999999986,0.02849723800000003
29.98003672365149,61.91761420397148,121.6901407916757,24.583757976572148,16.916557448105394,31.51244434872653,2010-10-18,-0.0009101069999999996,-0.0013434010000000426,-0.0016240304097345397,-0.0014007278537904715,0,-0.0,-0.008796463999999986,0.02758713100000003
30.00298466531075,61.646760172498254,121.29590463991808,24.592160155492405,16.905823665782748,31.487781782886785,2010-10-19,-0.006957532999999999,-0.005801040000000044,-0.0016240304097345397,-0.0014388692502999196,0,-0.0,-0.008796463999999986,0.02062959800000003
30.017995603868254,61.37556304622876,120.8994300875105,24.59457919468461,16.89180564013327,31.46662891390163,2010-10-20,0.006744689,-0.0042152500000000445,-0.0016240304097345397,-0.0014721320914125424,0,0.0,-0.008796463999999986,0.027374287000000032
30.08696627232854,61.13002693544257,120.4692394389784,24.63808239597093,16.89610133837549,31.454217584295133,2010-10-21,-0.0010785159999999996,-0.006099712000000045,-0.0016240304097345397,-0.0014904994338161704,0,-0.0,-0.008796463999999986,0.026295771000000034
30.370719944538337,61.02681422054388,120.1697787710821,24.775093699622868,16.961885466095133,31.48249795362293,2010-10-22,0.0008510010000000003,-0.011142147000000047,-0.001601382126178984,-0.0015088667762197983,0,0.0,-0.008796463999999986,0.027146772000000034
31.099256408557892,60.66727241473626,119.1820606733661,25.113607154532566,17.117772158509837,31.50736499587524,2010-10-25,6.0686000000000706e-05,-0.008987647000000045,-0.0014418595061789835,-0.0015265277659250137,0,0.0,-0.008796463999999986,0.027207458000000035
31.31278153211861,60.53782498749979,118.8384218847504,25.201064906379003,17.18965193176097,31.509081265084447,2010-10-26,-0.0027977410000000003,-0.005924346000000046,-0.0014418595061789835,-0.0015350010219461775,0,-0.0,-0.008796463999999986,0.024409717000000036
31.595234602303268,60.4631906280029,118.53588204031513,25.290553232240487,17.28880595734045,31.52013217670246,2010-10-27,-0.002861437,-0.011740972000000046,-0.0014372305861789835,-0.0015325129566975005,0,-0.0,-0.008796463999999986,0.021548280000000034
31.95528706127817,60.446399441890215,118.27950091783285,25.38426672019361,17.397090233321354,31.535469213576608,2010-10-28,0.005020402,-0.013244584000000045,-0.0013296131017345387,-0.0015373311619250136,0,0.0,-0.008796463999999986,0.026568682000000034
32.377645968832724,60.36646122680264,117.93404365459908,25.44843081582816,17.471497619480598,31.482699444613036,2010-10-29,0.0005636149999999994,-0.012583957000000047,-0.0013222932550678722,-0.0015444892658826857,0,0.0,-0.008796463999999986,0.027132297000000034
33.47848586551493,60.071007419628245,116.84675806019504,25.526033247721077,17.698512363287414,31.353200199490253,2010-11-01,-0.0015933589999999995,-0.015308588000000047,-0.0014556433884012057,-0.0015465227277239554,0,-0.0,-0.008796463999999986,0.025538938000000035
33.7941844761952,59.9556361280936,116.46922165670969,25.497242187115607,17.790333837761224,31.341034567630558,2010-11-02,0.0044178970000000005,-0.016023899000000046,-0.0013756186150678724,-0.0015423451155969713,0,0.0,-0.008796463999999986,0.029956835000000036
34.073994824893475,59.836544579733136,116.08401468686054,25.447477869402576,17.886883154430734,31.328898189417895,2010-11-03,0.003052903,-0.012211766000000044,-0.0013756186150678724,-0.001538477830136654,0,0.0,-0.008796463999999986,0.03300973800000004
34.33068015513811,59.71230961511958,115.68377645204384,25.401234613840195,17.959802703466195,31.290869969239093,2010-11-04,0.003058152999999999,-0.010165971000000044,-0.001367376746734539,-0.0015341487609197228,0,0.0,-0.008796463999999986,0.03606789100000004
34.4280548887329,59.61849551309536,115.33926548063816,25.13510754066036,18.04170810876802,31.24516436532707,2010-11-05,-0.005202393999999999,-0.007389152000000042,-0.0014664266934012059,-0.0015298196917027916,0,-0.0,-0.008796463999999986,0.03086549700000004
34.63216833406892,59.27612688609213,114.24961444307849,24.34317187561729,18.212695149614785,31.071087556799327,2010-11-08,-0.003285176000000001,-0.003835120000000041,-0.001460476902290095,-0.0015203875746816278,0,-0.0,-0.008796463999999986,0.02758032100000004
34.668757955350145,59.141304569773006,113.86862240405735,24.069459701625327,18.253240853780532,31.01204391432465,2010-11-09,-0.003731672000000001,-0.004293641000000041,-0.0014493380189567616,-0.0015158616094064954,0,-0.0,-0.008796463999999986,0.023848649000000038
34.72396811794073,58.98312399821885,113.47343637402963,23.771912581943106,18.309385995450455,30.981233923261104,2010-11-10,0.00019608899999999988,-0.0020089420000000413,-0.0014393784962900948,-0.0015074810646075534,0,0.0,-0.008796463999999986,0.024044738000000038
34.76855398740264,58.80722009711923,113.02293491473525,23.483927549096354,18.358240663418137,30.917758333382533,2010-11-11,-0.0021363419999999994,-0.004232994000000041,-0.001711035570956762,-0.0014985700967927386,0,-0.0,-0.008796463999999986,0.02190839600000004
34.80032921456666,58.61838934284435,112.58567121415402,23.16646602366486,18.3798842356722,30.82788418385356,2010-11-12,0.0006758569999999999,-0.0020934370000000404,-0.0020769711634012066,-0.0014901887005969714,0,0.0,-0.008796463999999986,0.022584253000000037
34.86130264932666,58.027533174640276,111.2646384933185,22.342098311681557,18.416997875508933,30.56121035762281,2010-11-15,-0.002254504,-0.00018095200000004034,-0.00205449194673454,-0.0014947433555758073,0,-0.0,-0.008796463999999986,0.020329749000000036
34.804520007559574,57.765067240453455,110.7910984276606,22.311702308323728,18.539255122268163,30.58298651376728,2010-11-16,-0.0022526860000000003,-0.0015383130000000398,-0.00203463378673454,-0.0015167235149567597,0,-0.0,-0.008796463999999986,0.018077063000000036
34.75348550508875,57.49854188841027,110.3164748155968,22.321712733588313,18.628273076248284,30.58049195405532,2010-11-17,0.0012091339999999995,-0.003577436000000039,-0.00203463378673454,-0.0015382255179885054,0,0.0,-0.008796463999999986,0.019286197000000036
34.68077369722084,57.24450181145824,109.8766892317342,22.27118263053727,18.75086089169844,30.6203988458236,2010-11-18,0.002287049999999999,-0.003544403000000038,-0.0019280752978456514,-0.0015577780597504105,0,0.0,-0.008796463999999986,0.021573247000000035
34.60386949849988,56.99027005546259,109.42998631165337,22.21815286675481,18.863054008839505,30.63595005348048,2010-11-19,0.0005072739999999996,-0.0016332120000000377,-0.0014896394372900957,-0.0015773306015123153,0,0.0,-0.008796463999999986,0.022080521000000033
34.377830812881825,56.24454998038942,108.19782619701097,22.070873032767263,19.15811013671587,30.6242488088335,2010-11-22,-0.001033461,0.003286715999999963,-0.001515647939956762,-0.0015918089295176064,0,-0.0,-0.008796463999999986,0.021047060000000034
34.363378645638015,55.99308833894128,107.84570300225944,21.99564538915861,19.25497705066564,30.589527578380046,2010-11-23,-0.004981749000000001,0.0037360549999999625,-0.001565020519956762,-0.0015854093594012044,0,-0.0,-0.008796463999999986,0.016065311000000033
34.59637315527317,55.88620276810997,107.60516767953727,22.114455486455718,19.423310516846644,30.620883477318074,2010-11-24,-0.0006432409999999997,0.0033731339999999626,-0.0015165808932900958,-0.0015813267791049083,0,-0.0,-0.008796463999999986,0.015422070000000034
34.87161916649535,55.81126962140627,107.40068190770563,22.261382440204176,19.602469433745178,30.636067126001038,2010-11-25,0.00020186399999999981,0.002598872999999963,-0.0018546011099567624,-0.0015871915892848021,0,0.0,-0.008796463999999986,0.015623934000000034
35.139053806622265,55.73709036705861,107.17693693344322,22.368682321591763,19.75134166394993,30.630582530763828,2010-11-26,-0.0007962239999999999,0.003906286999999963,-0.0021118968716234286,-0.0015907497505758077,0,-0.0,-0.008796463999999986,0.014827710000000034
35.92231887405927,55.531629919404004,106.48760340871564,22.634971367402873,20.143122827126078,30.584118210061924,2010-11-29,-0.0009399969999999998,0.004069992999999963,-0.0021477889754012067,-0.0016106245374223685,0,-0.0,-0.008796463999999986,0.013887713000000034
36.197272682197706,55.49555033689996,106.29368644260832,22.674734644829954,20.314770917175046,30.67901004473764,2010-11-30,-0.0009327319999999999,0.002694409999999963,-0.002227219022067874,-0.0016478761455123157,0,-0.0,-0.008796463999999986,0.012954981000000034
36.45270835281213,55.444242474486195,106.08154776387366,22.677733122826933,20.464863837299298,30.77349826872143,2010-12-01,0.001693266,0.0019266329999999632,-0.002227219022067874,-0.0016871854655281888,0,0.0,-0.008796463999999986,0.014648247000000034
36.68327742051764,55.39043432903998,105.83951145602762,22.68088631437467,20.594214749264385,30.846316409068237,2010-12-02,0.0023375920000000003,-0.005502373000000038,-0.002227219022067874,-0.0017239271623694587,0,0.0,-0.008796463999999986,0.016985839000000034
36.902003984091785,55.31379708728196,105.57455295133936,22.949422602914964,20.515357927549392,30.72899245877579,2010-12-03,0.006870286000000001,-0.0036076470000000376,-0.0022163006020678735,-0.0017644795627027917,0,0.0,-0.008796463999999986,0.023856125000000034
37.445886308190715,55.03219818328057,104.71904383112009,23.646486923078317,20.27476779577312,30.36098938752208,2010-12-06,-0.0031565990000000004,-0.00865803200000004,-0.0016616595896234284,-0.001805031963036125,0,-0.0,-0.008796463999999986,0.020699526000000034
37.59955430624183,54.927020838699256,104.41270229278332,23.8382995508216,20.19107696156313,30.215663098511573,2010-12-07,-0.000508357,-0.013655646000000039,-0.0016716844829567615,-0.0018454569085281885,0,-0.0,-0.008796463999999986,0.020191169000000033
37.76094519696153,54.82961750802036,104.10600712309584,24.075253240925306,20.139435294304548,30.13600577801678,2010-12-08,-0.00017764000000000007,-0.015543648000000038,-0.0015633198429567615,-0.0018547537131101991,0,-0.0,-0.008796463999999986,0.020013529000000033
37.89964068214988,54.74335110400415,103.83677418227957,24.293055297220025,20.11060486982939,30.08018673713403,2010-12-09,-0.00026243200000000005,-0.015382076000000038,-0.0015328908462900947,-0.0018648112169514692,0,-0.0,-0.008796463999999986,0.019751097000000033
37.99126179921888,54.66787297891307,103.57472385338328,24.350317141552143,20.18171017397329,30.19841533082676,2010-12-10,0.00014835700000000006,-0.014062466000000037,-0.0017089351302900949,-0.001870238922856231,0,0.0,-0.008796463999999986,0.019899454000000035
38.18952690661706,54.39289927902377,102.70297669973385,24.47343453220231,20.347410240093755,30.48697020988871,2010-12-13,-0.0015481949999999998,-0.017003803000000036,-0.0019436864641234285,-0.0018746918919038502,0,-0.0,-0.008796463999999986,0.018351259000000036
38.094673332613134,54.235020090707685,102.32779700691415,24.4195841939902,20.452764832312106,30.60567409965559,2010-12-14,-0.00011494700000000002,-0.021675101000000037,-0.0019476285824567622,-0.0018745918709197232,0,-0.0,-0.008796463999999986,0.018236312000000036
38.01288000660088,54.16037075772812,102.03147587798996,24.341063066824823,20.61205845748164,30.774656795458103,2010-12-15,-0.00034020100000000005,-0.021840203000000037,-0.0019307758001234287,-0.0018682449804779241,0,-0.0,-0.008796463999999986,0.017896111000000034
37.948174664128096,54.11675093657664,101.76962026341288,24.228848307698282,20.783406718717423,30.950020428764702,2010-12-16,-0.00014822699999999996,-0.021872341000000035,-0.0018552261442900952,-0.001863156248845649,0,-0.0,-0.008796463999999986,0.017747884000000033
38.118773502634546,54.21539502145001,101.62268403374406,24.21050921574643,21.000313698573727,31.15068552474139,2010-12-17,0.0002479269999999999,-0.022258006000000035,-0.0018754167487345396,-0.0018582106304355962,0,0.0,-0.008796463999999986,0.01799581100000003
38.54751416340372,54.42111813926016,101.10309525942472,24.0953257787275,21.539961910101304,31.6345698236303,2010-12-20,0.0005403070000000001,-0.022933662000000035,-0.0018156389896234286,-0.0018496674093668132,0,0.0,-0.008796463999999986,0.018536118000000032
38.670125017498435,54.46865716642253,100.91246966139984,24.02806776799129,21.67453897318298,31.74947188822847,2010-12-21,0.0008777300000000003,-0.022871531000000035,-0.0017509513618456506,-0.001847159859409141,0,0.0,-0.008796463999999986,0.019413848000000032
38.81099730966656,54.484719302205754,100.72580841866258,23.988806228435422,21.767664342271967,31.840272954844227,2010-12-22,-6.182099999999983e-05,-0.024484966000000035,-0.0017388019751789841,-0.0018626836476154903,0,-0.0,-0.008796463999999986,0.019352027000000032
38.96219051765297,54.50207491557194,100.52990167248669,24.015643893324786,21.866226687996512,31.951804931912665,2010-12-23,-0.000193902,-0.024947410000000034,-0.001763651478512317,-0.0018738885724673422,0,-0.0,-0.008796463999999986,0.019158125000000033
39.0969823048585,54.50623400675684,100.32405353460271,24.03570326660403,21.95489598364417,32.05604582858245,2010-12-24,-0.00016105699999999993,-0.024503765000000035,-0.001763651478512317,-0.0018821638798588764,0,-0.0,-0.008796463999999986,0.018997068000000034
39.41069867293453,54.44908978422933,99.63756683267911,24.058492919762877,22.16875462988245,32.29852226574407,2010-12-27,-0.0015704849999999995,-0.025346378000000037,-0.001787045398512317,-0.0018939291458218393,0,-0.0,-0.008796463999999986,0.017426583000000034
39.48999379250404,54.424541919582396,99.3797079693606,24.093975442956186,22.199318818146008,32.34729646939765,2010-12-28,0.0003674170000000004,-0.02559979100000004,-0.0017937479251789838,-0.0018895982109911513,0,0.0,-0.008796463999999986,0.017794000000000035
39.593396672904134,54.41273224251998,99.1341738775352,24.143828821353324,22.23689465583539,32.3981759418302,2010-12-29,-0.0007690259999999999,-0.023568594000000036,-0.0017937479251789838,-0.0018741290932239555,0,-0.0,-0.008796463999999986,0.017024974000000036
