ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,SVM_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
112.58567121415402,5.671314855477448,10.699927585817008,30.82788418385356,2010-11-12,0.0006758569999999999,-0.0020934370000000404,-1.0,,0,0.0,0.0,0.0006758569999999999
111.2646384933185,7.279486587939957,10.366173343817039,30.56121035762281,2010-11-15,-0.002254504,-0.00018095200000004034,-1.0,,0,-0.0,0.0,-0.0015786470000000003
110.7910984276606,11.722674872366063,13.153795700344677,30.58298651376728,2010-11-16,-0.0022526860000000003,-0.0015383130000000398,-1.0,,0,-0.0,0.0,-0.0038313330000000006
110.3164748155968,12.670742921742045,12.434184238610179,30.58049195405532,2010-11-17,0.0012091339999999995,-0.003577436000000039,-1.0,,0,0.0,0.0,-0.0026221990000000013
109.8766892317342,11.20442448212764,13.307394103819494,30.6203988458236,2010-11-18,0.002287049999999999,-0.003544403000000038,-1.0,,0,0.0,0.0,-0.00033514900000000247
109.42998631165337,11.098314569276683,13.140862424267596,30.63595005348048,2010-11-19,0.0005072739999999996,-0.0016332120000000377,1.0,,0,0.0,0.0,0.00017212499999999715
108.19782619701097,11.406712888787984,13.051439154537706,30.6242488088335,2010-11-22,-0.001033461,0.003286715999999963,1.0,,0,-0.0,0.0,-0.0008613360000000029
107.84570300225944,10.382259585431484,13.045365512712143,30.589527578380046,2010-11-23,-0.004981749000000001,0.0037360549999999625,1.0,,0,-0.0,0.0,-0.005843085000000003
107.60516767953727,15.019049266724277,14.8410392063259,30.620883477318074,2010-11-24,-0.0006432409999999997,0.0033731339999999626,1.0,,0,-0.0,0.0,-0.006486326000000002
107.40068190770563,15.783689715775335,15.221620005886063,30.636067126001038,2010-11-25,0.00020186399999999981,0.002598872999999963,1.0,,0,0.0,0.0,-0.006284462000000003
107.17693693344322,14.928382430899632,14.614164673927784,30.630582530763828,2010-11-26,-0.0007962239999999999,0.003906286999999963,-1.0,,0,-0.0,0.0,-0.007080686000000003
106.48760340871564,14.526859855202026,14.420777948072688,30.584118210061924,2010-11-29,-0.0009399969999999998,0.004069992999999963,-1.0,,0,-0.0,0.0,-0.008020683000000002
106.29368644260832,13.54600151383288,15.53389866321098,30.67901004473764,2010-11-30,-0.0009327319999999999,0.002694409999999963,1.0,,0,-0.0,0.0,-0.008953415000000003
106.08154776387366,12.677916144734073,15.13064172388784,30.77349826872143,2010-12-01,0.001693266,0.0019266329999999632,1.0,,0,0.0,0.0,-0.007260149000000003
105.83951145602762,12.676295518602235,14.730425650714807,30.846316409068237,2010-12-02,0.0023375920000000003,-0.005502373000000038,1.0,,0,0.0,0.0,-0.004922557000000003
105.57455295133936,19.09897342739978,9.773631695675661,30.72899245877579,2010-12-03,0.006870286000000001,-0.0036076470000000376,-1.0,,0,0.0,0.0,0.0019477289999999979
104.71904383112009,18.346508521948625,9.51108598798897,30.36098938752208,2010-12-06,-0.0031565990000000004,-0.00865803200000004,-1.0,,0,-0.0,0.0,-0.0012088700000000025
104.41270229278332,17.934481013649272,9.3718573023281,30.215663098511573,2010-12-07,-0.000508357,-0.013655646000000039,-1.0,,0,-0.0,0.0,-0.0017172270000000026
104.10600712309584,19.162306891240533,10.075095746264518,30.13600577801678,2010-12-08,-0.00017764000000000007,-0.015543648000000038,-1.0,,0,-0.0,0.0,-0.0018948670000000028
