ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,RF,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret,
-2.251608924,5.681956744,4.097722791,-3.431279443,17/10/2016,-0.000712989,-0.014681186,1,1,1,-0.000712989,-0.019062358,0.00276946,
-2.158523265,7.065912198,3.176667376,-3.384650058,18/10/2016,-0.00149854,-0.017740596,1,1,1,-0.00149854,-0.020560898,0.00127092,
-2.093133253,8.499620594,2.045704313,-3.380565954,19/10/2016,-0.000147345,-0.017350447,1,1,1,-0.000147345,-0.020708243,0.001123575,
-2.021960924,8.549437238,1.703479171,-3.385833344,20/10/2016,-0.002089147,-0.014124726,1,1,1,-0.002089147,-0.02279739,-0.000965572,
-1.956211223,8.414299999,1.34066897,-3.40235874,21/10/2016,-0.001331063,-0.014687789,1,1,1,-0.001331063,-0.024128453,-0.002296635,
-1.736411803,11.15925441,5.424370127,-3.291529262,24/10/2016,0.000267216,-0.01171916,1,1,1,0.000267216,-0.023861237,-0.002029419,
-1.62846826,11.64271224,5.621995096,-3.137672678,25/10/2016,-0.000499034,-0.010383949,1,1,1,-0.000499034,-0.024360271,-0.002528453,
-1.508765564,11.70296217,5.413478206,-2.979870151,26/10/2016,-0.000805638,-0.011582998,1,1,1,-0.000805638,-0.025165909,-0.003334091,
-1.386391788,11.9295778,5.414094834,-2.818297033,27/10/2016,0.000423831,-0.007842293,1,1,1,0.000423831,-0.024742078,-0.00291026,
-1.200327697,12.40765917,6.930959475,-2.59613192,28/10/2016,-0.003378222,-0.006679726,1,1,1,-0.003378222,-0.0281203,-0.006288482,
-0.714446827,11.04077066,6.24825403,-2.002384455,31/10/2016,0.000776375,-0.007766535,1,1,1,0.000776375,-0.027343925,-0.005512107,
-0.504870444,10.81828219,6.247109843,-1.73542629,01/11/2016,0.001692903,-0.007763774,1,1,1,0.001692903,-0.025651022,-0.003819204,
-0.290642479,11.61387563,6.430507035,-1.479576565,02/11/2016,-0.00106023,-0.007480769,1,1,1,-0.00106023,-0.026711252,-0.004879434,
-0.071804176,11.8133501,5.834894268,-1.240294204,03/11/2016,-0.000277549,-0.008826072,1,1,1,-0.000277549,-0.026988801,-0.005156983,
0.135677867,10.26789438,5.451280455,-1.023775747,04/11/2016,-0.000861904,-0.009992989,1,1,1,-0.000861904,-0.027850705,-0.006018887,
0.703842993,9.870824049,5.132273345,-0.430234101,07/11/2016,0.00223006,-0.007414226,1,1,1,0.00223006,-0.025620645,-0.003788827,
0.859514188,8.703341122,4.89492203,-0.304390579,08/11/2016,-0.00138078,-0.002571963,1,1,1,-0.00138078,-0.027001425,-0.005169607,
1.007500836,8.590856273,4.475763579,-0.1896398,09/11/2016,-7.86E-05,-6.25E-06,1,1,1,-7.86E-05,-0.027079978,-0.00524816,
1.151895253,8.448814277,4.646776683,-0.072854085,10/11/2016,-0.000791103,0.000451218,1,1,1,-0.000791103,-0.027871081,-0.006039263,
1.288569659,7.991692521,4.873929517,0.059932858,11/11/2016,-0.001296611,0.005644087,1,1,1,-0.001296611,-0.029167692,-0.007335874,
1.672423309,7.848599375,5.515358231,0.43468968,14/11/2016,-0.004771034,0.005928549,1,1,1,-0.004771034,-0.033938726,-0.012106908,
1.814526236,7.225430457,6.138935974,0.571424119,15/11/2016,-0.000390293,0.007335132,1,1,1,-0.000390293,-0.034329019,-0.012497201,
1.948641807,7.581740465,5.578876898,0.686667872,16/11/2016,-0.000913065,0.010763409,1,1,1,-0.000913065,-0.035242084,-0.013410266,
2.108685895,4.622186704,7.887310927,0.873267489,17/11/2016,-0.003206755,0.011038255,1,1,1,-0.003206755,-0.038448839,-0.016617021,
2.269872418,4.590848467,7.759841766,1.041191082,18/11/2016,-0.001698998,0.008331664,1,1,1,-0.001698998,-0.040147837,-0.018316019,
2.697259092,4.633986418,6.777868518,1.463347407,21/11/2016,0.001894658,0.007396131,1,1,1,0.001894658,-0.038253179,-0.016421361,
2.823448328,4.656422466,6.650541542,1.573255694,22/11/2016,-0.000295847,0.004323409,1,1,1,-0.000295847,-0.038549026,-0.016717208,
3.003059639,7.145941216,8.802898168,1.753249015,23/11/2016,0.002469595,0.004098011,1,1,1,0.002469595,-0.036079431,-0.014247613,
3.178536715,7.03272687,8.724333216,1.917693044,24/11/2016,0.000529573,0.004803322,1,1,1,0.000529573,-0.035549858,-0.01371804,
3.373363731,6.741246104,8.45168623,2.068710324,25/11/2016,-0.000775218,0.004617623,1,1,1,-0.000775218,-0.036325076,-0.014493258,
3.883596993,5.967922026,7.751668006,2.462099752,28/11/2016,0.000362483,0.002029767,1,1,1,0.000362483,-0.035962593,-0.014130775,
4.117103044,4.322887538,8.086885571,2.583929032,29/11/2016,0.001938942,0.001372684,1,1,1,0.001938942,-0.034023651,-0.012191833,
4.340450437,3.366109993,7.594771661,2.685366383,30/11/2016,0.000606094,0.005097239,1,1,1,0.000606094,-0.033417557,-0.011585739,
4.656754981,4.125902312,7.898844605,2.819370399,01/12/2016,-0.001057469,0.004353516,1,1,1,-0.001057469,-0.034475026,-0.012643208,
4.969586807,2.708858375,8.957212371,3.010900212,02/12/2016,5.46E-06,0.004236066,1,1,1,5.46E-06,-0.03446957,-0.012637752,
5.834096537,1.320927604,8.714793996,3.528081872,05/12/2016,-0.002207207,0.006578539,1,1,1,-0.002207207,-0.036676777,-0.014844959,
6.150389606,2.354149936,9.633450891,3.716937255,06/12/2016,0.001063143,0.007432435,-1,1,1,0.001063143,-0.035613634,-0.013781816,
6.443840197,2.036993031,8.799576213,3.867808265,07/12/2016,0.001197983,0.00016399,-1,1,1,0.001197983,-0.034415651,-0.012583833,
6.752549073,2.287458685,8.57157276,4.033799862,08/12/2016,0.00476371,0.000665171,-1,0.904761905,1,0.00476371,-0.029651941,-0.007820123,
7.03846244,1.831830611,8.585341495,4.149921301,09/12/2016,0.001774614,0.000280385,-1,0.80952381,1,0.001774614,-0.027877327,-0.006045509,
7.786788418,1.863520159,8.469747826,4.446104489,12/12/2016,-0.000839147,-0.000754675,-1,0.714285714,1,-0.000839147,-0.028716474,-0.006884656,
8.016884849,1.133921523,8.939737107,4.568924847,13/12/2016,0.000421835,0.000483169,-1,0.619047619,1,0.000421835,-0.028294639,-0.006462821,
8.224983934,1.922931656,8.070847138,4.656431032,14/12/2016,-0.000105831,-0.000707873,-1,0.523809524,1,-0.000105831,-0.02840047,-0.006568652,
8.511749826,1.240621465,10.60789431,4.839294229,15/12/2016,0.000493518,0.000443341,-1,0.428571429,1,0.000493518,-0.027906952,-0.006075134,
8.780366052,4.323137924,8.259215623,4.952044988,16/12/2016,0.000221522,0.003734846,-1,0.333333333,1,0.000221522,-0.02768543,-0.005853612,
9.542076273,4.457274604,8.574985476,5.287329318,19/12/2016,-0.001424152,0.004908188,-1,0.238095238,1,-0.001424152,-0.029109582,-0.007277764,
9.800664047,4.412282673,8.666826198,5.422015574,20/12/2016,-0.000811933,0.007154148,-1,0.142857143,1,-0.000811933,-0.029921515,-0.008089697,
10.04244952,4.392562287,8.598864758,5.558812848,21/12/2016,-0.00123138,0.009534721,-1,0.047619048,1,-0.00123138,-0.031152895,-0.009321077,
10.31244293,4.298725129,8.934521945,5.707454497,22/12/2016,-0.000603127,0.01228621,-1,-0.047619048,0,0,-0.031152895,-0.009924204,
10.59647255,3.796492722,9.204919394,5.884096311,23/12/2016,0.000304175,0.011472134,-1,-0.142857143,0,0,-0.031152895,-0.009620029,
11.35169529,3.700552599,8.834873552,6.354705516,26/12/2016,-6.99E-05,0.012157693,-1,-0.238095238,0,0,-0.031152895,-0.009689936,
11.59840999,3.525049259,8.671625565,6.501018255,27/12/2016,0.000176784,0.009788071,-1,-0.333333333,0,0,-0.031152895,-0.009513152,
11.82944985,5.011765216,9.493907647,6.675068502,28/12/2016,-0.000648914,0.01054153,-1,-0.428571429,0,0,-0.031152895,-0.010162066,
12.07462341,5.20028232,9.598982658,6.912597313,29/12/2016,-5.10E-05,0.008131568,-1,-0.523809524,0,0,-0.031152895,-0.010213055,
12.31771471,5.13994448,9.468121697,7.143984086,30/12/2016,0.002667086,0.01124138,-1,-0.619047619,0,0,-0.031152895,-0.007545969,
12.98217569,4.96682099,9.093864035,7.806507627,02/01/2017,-0.000738267,0.012323134,1,-0.714285714,0,0,-0.031152895,-0.008284236,
13.26785271,4.533581703,9.982352202,8.094043868,03/01/2017,-0.002324657,0.008660062,1,-0.80952381,0,0,-0.031152895,-0.010608893,
13.55597873,6.720019941,11.30461279,8.418472029,04/01/2017,0.003405616,0.007487651,1,-0.80952381,0,0,-0.031152895,-0.007203277,
13.86319368,5.92078056,11.7551003,8.732449833,05/01/2017,0.002051879,0.008357261,1,-0.80952381,0,0,-0.031152895,-0.005151398,
14.14751791,8.70777949,13.32443671,9.110211424,06/01/2017,-0.002504735,0.004644145,1,-0.714285714,0,0,-0.031152895,-0.007656133,
14.92894314,8.971105609,13.16531947,10.13762559,09/01/2017,0.002275795,0.006516643,1,-0.619047619,0,0,-0.031152895,-0.005380338,
15.2138224,6.759574314,14.81184087,10.53294799,10/01/2017,-0.001223933,0.005311691,1,-0.523809524,0,0,-0.031152895,-0.006604271,
15.49602772,6.674376662,14.72320326,10.93128754,11/01/2017,-0.000613225,0.003637333,1,-0.428571429,0,0,-0.031152895,-0.007217496,
15.80900996,7.293465162,15.23468832,11.40219336,12/01/2017,0.001132013,0.002354732,1,-0.333333333,0,0,-0.031152895,-0.006085483,
16.11385721,8.107251672,14.34318395,11.82378129,13/01/2017,-0.000697524,0.000196371,1,-0.238095238,0,0,-0.031152895,-0.006783007,
16.92861106,7.785564327,13.4548218,12.95464723,16/01/2017,0.001372736,-0.002050528,1,-0.142857143,0,0,-0.031152895,-0.005410271,
17.19878619,7.550752617,13.34375904,13.298586,17/01/2017,0.001867353,-0.004230187,1,-0.047619048,0,0,-0.031152895,-0.003542918,
17.47968379,7.622458509,13.36314051,13.6332546,18/01/2017,0.000361409,-0.006644698,1,0.047619048,1,0.000361409,-0.030791486,-0.003181509,
17.77476922,6.142038718,14.22611526,13.98952015,19/01/2017,0.00101458,-0.00832959,1,0.142857143,1,0.00101458,-0.029776906,-0.002166929,
18.03150952,6.073279283,13.44566751,14.30993988,20/01/2017,0.001777446,-0.01064865,1,0.238095238,1,0.001777446,-0.02799946,-0.000389483,
18.70650282,5.869904893,12.83965017,15.16355036,23/01/2017,0.003055664,-0.01023111,1,0.333333333,1,0.003055664,-0.024943796,0.002666181,
18.97793787,5.670683751,13.0573134,15.45757593,24/01/2017,-0.000883983,-0.01120637,1,0.428571429,1,-0.000883983,-0.025827779,0.001782198,
19.27707564,4.540145519,13.21952953,15.73546506,25/01/2017,0.000862343,-0.008629595,1,0.523809524,1,0.000862343,-0.024965436,0.002644541,
19.57657524,6.083163432,12.06129027,15.97939899,26/01/2017,-0.003018536,-0.009321262,1,0.619047619,1,-0.003018536,-0.027983972,-0.000373995,
19.8913432,6.888838023,11.43507226,16.19295209,27/01/2017,0.00070247,-0.010589627,1,0.714285714,1,0.00070247,-0.027281502,0.000328475,
20.75284817,7.215140967,11.08829921,16.75166994,30/01/2017,0.000257124,-0.013800457,1,0.80952381,1,0.000257124,-0.027024378,0.000585599,
21.03883931,7.031235996,11.28881609,16.93118895,31/01/2017,0.002371545,-0.011448075,1,0.904761905,1,0.002371545,-0.024652833,0.002957144,
21.47110841,5.400181014,12.54746197,17.1990868,01/02/2017,-0.001242903,-0.006409381,1,1,1,-0.001242903,-0.025895736,0.001714241,
21.87523883,5.204198069,12.56498403,17.46762941,02/02/2017,-0.000257456,-0.009076028,1,1,1,-0.000257456,-0.026153192,0.001456785,
22.31096161,3.481545932,13.17682231,17.69149479,03/02/2017,0.000879468,-0.007766987,1,1,1,0.000879468,-0.025273724,0.002336253,
23.47105282,4.885465041,13.53527445,18.29853195,06/02/2017,-0.001635125,-0.007160016,1,1,1,-0.001635125,-0.026908849,0.000701128,
23.80852625,3.01227178,12.15474461,18.44189331,07/02/2017,-0.001437321,-0.006254839,1,1,1,-0.001437321,-0.02834617,-0.000736193,
24.13068898,2.800681671,11.82895148,18.56283521,08/02/2017,0.000648565,-0.000282808,1,1,1,0.000648565,-0.027697605,-8.76E-05,
24.43695884,1.829607294,12.06015134,18.68579289,09/02/2017,-0.001818177,-0.000564023,1,1,1,-0.001818177,-0.029515782,-0.001905805,
24.77112796,2.802956268,13.14991507,18.86003775,10/02/2017,-0.000542345,-0.000496531,1,1,1,-0.000542345,-0.030058127,-0.00244815,
25.64895734,2.74715025,12.43874421,19.30220311,13/02/2017,-0.001980125,0.005475913,1,1,1,-0.001980125,-0.032038252,-0.004428275,
25.96037977,1.464862148,11.85169284,19.40873755,14/02/2017,-0.000785625,0.007055432,1,1,1,-0.000785625,-0.032823877,-0.0052139,
26.2893612,-0.467943573,13.82512487,19.58602125,15/02/2017,-0.000379546,0.009418092,1,1,1,-0.000379546,-0.033203423,-0.005593446,
26.65274078,-2.505483156,15.17293737,19.81565865,16/02/2017,-0.00181825,0.009592544,1,1,1,-0.00181825,-0.035021673,-0.007411696,
27.00606366,-2.414875802,14.74429231,20.03876486,17/02/2017,-0.001399931,0.012502307,1,1,1,-0.001399931,-0.036421604,-0.008811627,
27.95384408,-2.233547463,13.24698281,20.58051127,20/02/2017,9.26E-05,0.011099045,1,1,1,9.26E-05,-0.03632905,-0.008719073,
28.33998832,4.247981801,15.99773156,20.81696195,21/02/2017,0.000736604,0.011690466,1,1,1,0.000736604,-0.035592446,-0.007982469,
28.73219691,5.069016587,16.43411104,21.11258789,22/02/2017,-0.000466443,0.011075384,1,1,1,-0.000466443,-0.036058889,-0.008448912,
29.11791452,5.017366919,15.91117565,21.37981354,23/02/2017,-0.000112917,0.008743938,1,1,1,-0.000112917,-0.036171806,-0.008561829,
29.50879787,4.855111473,16.287753,21.65282276,24/02/2017,-0.000441761,0.01090774,1,1,1,-0.000441761,-0.036613567,-0.00900359,
30.56130201,6.06429461,15.08238792,22.32441833,27/02/2017,1.08E-05,0.013831781,1,1,1,1.08E-05,-0.036602764,-0.008992787,
30.89174783,6.306851765,14.52963949,22.51980015,28/02/2017,-0.001011241,0.018165416,1,1,1,-0.001011241,-0.037614005,-0.010004028,
31.34166287,6.090863435,14.28469988,22.78330171,01/03/2017,-0.000839285,0.017669873,1,1,1,-0.000839285,-0.03845329,-0.010843313,
31.77604927,5.341731503,14.33881299,23.00873984,02/03/2017,0.001109479,0.012693442,1,1,1,0.001109479,-0.037343811,-0.009733834,
32.25023682,5.192422818,14.582314,23.25121333,03/03/2017,0.004781238,0.015512988,1,1,1,0.004781238,-0.032562573,-0.004952596,
33.5033542,4.482170448,14.58433574,23.9197137,06/03/2017,-0.001787179,0.015156838,1,1,1,-0.001787179,-0.034349752,-0.006739775,
33.89149887,2.900900244,13.35078657,24.11178024,07/03/2017,-0.000326084,0.017205029,1,1,1,-0.000326084,-0.034675836,-0.007065859,
34.30398454,1.148161225,14.06706769,24.24491164,08/03/2017,-0.00083035,0.017914888,1,1,1,-0.00083035,-0.035506186,-0.007896209,
34.69700935,1.501806994,13.88491587,24.36539072,09/03/2017,0.001553742,0.013586384,1,1,1,0.001553742,-0.033952444,-0.006342467,
35.08627927,0.682050081,14.34496639,24.53932936,10/03/2017,0.004153854,0.013908532,1,1,1,0.004153854,-0.02979859,-0.002188613,
36.07397386,0.139812515,13.18792336,24.9389421,13/03/2017,-0.00082356,0.017160493,1,1,1,-0.00082356,-0.03062215,-0.003012173,
36.37758522,0.156234199,12.92526656,25.09014744,14/03/2017,-0.001912633,0.011284838,1,1,1,-0.001912633,-0.032534783,-0.004924806,
36.68153505,-1.685750802,14.39980595,25.27397195,15/03/2017,0.005186819,0.010126478,1,1,1,0.005186819,-0.027347964,0.000262013,
37.0007651,-1.668919171,14.0440035,25.43803426,16/03/2017,0.001199973,0.008942556,1,1,1,0.001199973,-0.026147991,0.001461986,
37.3198575,-1.376771659,13.77391173,25.60850802,17/03/2017,0.00054441,0.00863716,-1,1,1,0.00054441,-0.025603581,0.002006396,
38.13263637,-1.547401707,13.6317631,26.03558871,20/03/2017,-0.001225479,0.005388695,-1,1,1,-0.001225479,-0.02682906,0.000780917,
38.38514235,-1.490237082,13.94116684,26.16877964,21/03/2017,0.003002317,0.007942363,-1,0.904761905,1,0.003002317,-0.023826743,0.003783234,
38.66812531,-1.435204961,14.20789684,26.30248601,22/03/2017,-0.000666658,0.007407819,-1,0.80952381,1,-0.000666658,-0.024493401,0.003116576,
38.9453127,-1.886937586,14.47717619,26.44354427,23/03/2017,0.000124978,0.002786709,-1,0.714285714,1,0.000124978,-0.024368423,0.003241554,
39.32476628,3.884316045,17.48683707,26.6795537,24/03/2017,-0.000727999,0.005089904,1,0.619047619,1,-0.000727999,-0.025096422,0.002513555,
40.32867999,4.371011077,17.21016546,27.31004061,27/03/2017,-0.002773207,0.003889007,1,0.523809524,1,-0.002773207,-0.027869629,-0.000259652,
40.62485231,4.065196023,17.16150297,27.51516169,28/03/2017,0.002174605,0.003291683,1,0.523809524,1,0.002174605,-0.025695024,0.001914953,
40.905876,4.546163365,17.20165452,27.71452617,29/03/2017,0.0019128,-0.001094176,1,0.523809524,1,0.0019128,-0.023782224,0.003827753,
41.19778299,3.93300136,16.63659447,27.85206752,30/03/2017,0.00349435,-0.002008329,1,0.523809524,1,0.00349435,-0.020287874,0.007322103,
41.50355897,3.029651127,15.85359537,27.94504407,31/03/2017,0.000613936,-0.001330278,1,0.523809524,1,0.000613936,-0.019673938,0.007936039,
42.41550288,3.308756916,15.02089786,28.14704391,03/04/2017,-0.000195193,-0.003719866,1,0.523809524,1,-0.000195193,-0.019869131,0.007740846,
42.79895612,3.411403497,15.09914276,28.16762497,04/04/2017,0.001032367,-0.003108782,1,0.523809524,1,0.001032367,-0.018836764,0.008773213,
43.22176123,1.589918794,14.61694493,28.2000841,05/04/2017,-0.000682234,-0.004188112,1,0.523809524,1,-0.000682234,-0.019518998,0.008090979,
43.63048847,0.878600261,14.72004587,28.23440802,06/04/2017,0.001217841,-0.004959823,1,0.523809524,1,0.001217841,-0.018301157,0.00930882,
44.00512295,3.663498055,13.97676746,28.24366153,07/04/2017,0.002263601,-0.005966533,1,0.523809524,1,0.002263601,-0.016037556,0.011572421,
44.98992918,3.550648232,14.42134121,28.25338511,10/04/2017,-0.00017465,-0.004650835,1,0.523809524,1,-0.00017465,-0.016212206,0.011397771,
45.32788649,3.523828966,14.49968869,28.24503691,11/04/2017,-0.000501412,-0.005816537,1,0.523809524,1,-0.000501412,-0.016713618,0.010896359,
45.62930906,3.482773517,14.19566631,28.21354759,12/04/2017,0.001339328,-0.007893626,1,0.523809524,1,0.001339328,-0.01537429,0.012235687,
45.94329516,3.027664041,14.66393434,28.27373263,13/04/2017,-0.000688836,-0.006509789,1,0.523809524,1,-0.000688836,-0.016063126,0.011546851,
46.23112833,2.99653032,14.49583633,28.32450228,14/04/2017,4.16E-05,-0.00150742,1,0.523809524,1,4.16E-05,-0.016021513,0.011588464,
46.97140514,8.572633729,9.917076231,28.41392795,17/04/2017,-0.000639512,-0.002340017,1,0.523809524,1,-0.000639512,-0.016661025,0.010948952,
47.21994481,9.037640625,9.405212939,28.41312429,18/04/2017,-0.001530875,0.000304451,1,0.523809524,1,-0.001530875,-0.0181919,0.009418077,
47.44103076,8.892049091,9.338025814,28.40504398,19/04/2017,-0.000246148,-0.003808805,1,0.619047619,1,-0.000246148,-0.018438048,0.009171929,
47.7027531,8.813100774,10.78014351,28.45320852,20/04/2017,0.00188701,-0.002348064,1,0.714285714,1,0.00188701,-0.016551038,0.011058939,
48.03251464,11.45110546,10.89470563,28.50858354,21/04/2017,-0.000409566,0.001183888,1,0.80952381,1,-0.000409566,-0.016960604,0.010649373,
48.88264345,11.6779771,10.49251417,28.61827073,24/04/2017,-0.005349109,0.0005809,1,0.904761905,1,-0.005349109,-0.022309713,0.005300264,
49.15100024,10.23337253,11.24406888,28.6769158,25/04/2017,-0.000470012,-0.000193604,1,1,1,-0.000470012,-0.022779725,0.004830252,
49.40356506,10.07592176,11.39525097,28.74211186,26/04/2017,0.000973708,-0.000814138,1,1,1,0.000973708,-0.021806017,0.00580396,
49.68182358,12.53401219,12.30275475,28.83941361,27/04/2017,0.001315476,0.000230528,1,1,1,0.001315476,-0.020490541,0.007119436,
49.94086656,15.93227543,11.45443293,28.90685049,28/04/2017,-0.000891509,-0.000382378,1,1,1,-0.000891509,-0.02138205,0.006227927,
50.60484596,17.67519655,9.307752851,29.00193315,01/05/2017,-0.000300217,0.001197334,1,1,1,-0.000300217,-0.021682267,0.00592771,
50.86273297,16.87766624,9.168121962,28.93846356,02/05/2017,0.000482858,0.001501667,1,1,1,0.000482858,-0.021199409,0.006410568,
51.11956972,15.97327643,9.821244271,28.87534333,03/05/2017,-0.001357221,0.003750077,1,1,1,-0.001357221,-0.02255663,0.005053347,
51.41349236,16.41973579,10.18080265,28.82146217,04/05/2017,-7.11E-05,0.002478604,-1,1,1,-7.11E-05,-0.02262778,0.004982197,
51.70601958,15.64990149,10.39254326,28.79250798,05/05/2017,0.000138511,0.001969486,1,1,1,0.000138511,-0.022489269,0.005120708,
52.45680215,15.15554669,10.10874035,28.66429817,08/05/2017,0.00149189,0.002371632,1,0.904761905,1,0.00149189,-0.020997379,0.006612598,
52.69711463,14.94350369,10.18299572,28.61600762,09/05/2017,-0.00118136,-0.000265932,1,0.904761905,1,-0.00118136,-0.022178739,0.005431238,
52.92289628,15.04406587,10.21877849,28.57032405,10/05/2017,0.000814286,-0.000744482,1,0.904761905,1,0.000814286,-0.021364453,0.006245524,
53.16226568,14.49673298,10.13254076,28.50918397,11/05/2017,0.000173626,0.001608835,1,0.904761905,1,0.000173626,-0.021190827,0.00641915,
53.4210586,16.47191728,8.580320863,28.42948463,12/05/2017,-0.002765925,6.65E-05,1,0.904761905,1,-0.002765925,-0.023956752,0.003653225,
54.09083819,15.26721533,8.763047938,28.16570132,15/05/2017,0.00142545,-0.004291379,-1,0.904761905,1,0.00142545,-0.022531302,0.005078675,
54.35547379,15.85693511,8.040628131,28.06671667,16/05/2017,0.004362857,-0.001271909,-1,0.904761905,1,0.004362857,-0.018168445,0.009441532,
54.60954535,15.63037895,7.955596315,27.95330626,17/05/2017,-0.002363472,-0.002525631,-1,0.80952381,1,-0.002363472,-0.020531917,0.00707806,
54.85681727,14.60026603,8.911902878,27.87412476,18/05/2017,0.00239832,0.001682266,-1,0.714285714,1,0.00239832,-0.018133597,0.00947638,
55.09265514,14.38345041,8.534058682,27.78809627,19/05/2017,-0.002226246,0.000980319,-1,0.619047619,1,-0.002226246,-0.020359843,0.007250134,
55.70250725,13.40934999,8.501367516,27.52173311,22/05/2017,0.001051175,0.0036208,-1,0.523809524,1,0.001051175,-0.019308668,0.008301309,
55.98600689,17.01488316,8.134268269,27.41017089,23/05/2017,-0.001817157,0.004134837,1,0.428571429,1,-0.001817157,-0.021125825,0.006484152,
56.24398128,16.89398689,8.130853944,27.29367624,24/05/2017,-0.001073,0.004599333,-1,0.333333333,1,-0.001073,-0.022198825,0.005411152,
56.48279983,16.4684712,7.760983086,27.15219271,25/05/2017,0.000199204,0.003978448,-1,0.333333333,1,0.000199204,-0.021999621,0.005610356,
56.69658634,15.14590365,7.515050375,27.00940872,26/05/2017,0.000694942,0.009280227,-1,0.238095238,1,0.000694942,-0.021304679,0.006305298,
57.20112579,14.55570904,7.355708562,26.58733466,29/05/2017,0.000153157,0.011166948,-1,0.142857143,1,0.000153157,-0.021151522,0.006458455,
57.37521406,13.21012853,6.719149616,26.42297454,30/05/2017,-0.000913123,0.009637807,1,0.047619048,1,-0.000913123,-0.022064645,0.005545332,
57.54874152,11.56526763,6.062164274,26.16471469,31/05/2017,0.00206257,0.011115019,-1,-0.047619048,0,0,-0.022064645,0.007607902,
57.81123543,11.41080087,6.707329106,25.92189975,01/06/2017,-0.001052888,0.011350564,1,-0.047619048,0,0,-0.022064645,0.006555014,
58.06415276,12.19006987,6.166775815,25.71838781,02/06/2017,0.00217726,0.011719126,1,-0.142857143,0,0,-0.022064645,0.008732274,
58.72308988,11.78554995,5.804860041,25.12806917,05/06/2017,-0.001132962,0.010878876,1,-0.142857143,0,0,-0.022064645,0.007599312,
58.93552857,10.94929272,6.195953003,24.94379788,06/06/2017,0.000982772,0.012803304,1,-0.047619048,0,0,-0.022064645,0.008582084,
59.1369873,10.18845218,5.658472877,24.75191046,07/06/2017,-0.000779214,0.014864447,1,-0.047619048,0,0,-0.022064645,0.00780287,
59.33754836,10.41594354,5.18365405,24.56160542,08/06/2017,-0.001823278,0.015343519,1,-0.047619048,0,0,-0.022064645,0.005979592,
59.51068383,10.29228465,5.361311028,24.34762483,09/06/2017,-0.000304924,0.018270009,1,-0.047619048,0,0,-0.022064645,0.005674668,
59.91229397,9.724758706,4.84747256,23.72680081,12/06/2017,-0.000412608,0.018828481,1,-0.047619048,0,0,-0.022064645,0.00526206,
60.06743442,9.33174977,4.925980066,23.55659606,13/06/2017,-0.00011685,0.018223082,1,-0.047619048,0,0,-0.022064645,0.00514521,
60.19871935,12.03506143,2.743944455,23.30621276,14/06/2017,4.94E-06,0.019793502,1,-0.047619048,0,0,-0.022064645,0.005150153,
60.33239858,12.93071871,2.053640731,23.04608422,15/06/2017,0.000655998,0.017930442,1,0.047619048,1,0.000655998,-0.021408647,0.005806151,
60.43381903,16.57428393,-0.658197166,22.6989308,16/06/2017,0.001144598,0.013210273,-1,0.142857143,1,0.001144598,-0.020264049,0.006950749,
60.67380324,15.90909855,-0.679949288,21.71931147,19/06/2017,0.001981651,0.011562345,-1,0.238095238,1,0.001981651,-0.018282398,0.0089324,
60.76507653,15.69816061,-0.59609642,21.4073864,20/06/2017,0.000349228,0.008302981,-1,0.238095238,1,0.000349228,-0.01793317,0.009281628,
60.85566342,15.49229877,-0.119052546,21.12278082,21/06/2017,0.000823324,0.009726637,-1,0.238095238,1,0.000823324,-0.017109846,0.010104952,
60.9432662,15.42230692,0.362304755,20.87605306,22/06/2017,-0.000558963,0.010308817,-1,0.238095238,1,-0.000558963,-0.017668809,0.009545989,
61.06834471,12.50312572,-1.16045824,20.58049935,23/06/2017,0.0006637,0.009798043,-1,0.142857143,1,0.0006637,-0.017005109,0.010209689,
61.34060329,13.76493248,-1.611990282,19.72045265,26/06/2017,7.41E-05,0.002365484,-1,0.142857143,1,7.41E-05,-0.016931052,0.010283746,
61.40766381,13.90052853,-1.343321913,19.43844073,27/06/2017,0.005454936,2.74E-06,-1,0.142857143,1,0.005454936,-0.011476116,0.015738682,
61.46162563,13.91287581,-1.000188833,19.17580455,28/06/2017,0.000973598,-0.001355146,-1,0.142857143,1,0.000973598,-0.010502518,0.01671228,
61.53527679,15.72320168,0.946224073,18.98913105,29/06/2017,0.000533429,-0.002007919,1,0.142857143,1,0.000533429,-0.009969089,0.017245709,
61.58758982,16.70953852,1.067262248,18.83605977,30/06/2017,0.000424324,-0.004916316,1,0.047619048,1,0.000424324,-0.009544765,0.017670033,
61.76867762,14.31742936,2.76280726,18.451748,03/07/2017,0.002412805,-0.002390788,1,0.142857143,1,0.002412805,-0.00713196,0.020082838,
61.89463203,14.14579972,2.827198118,18.37601668,04/07/2017,-0.0007644,-0.002281895,1,0.142857143,1,-0.0007644,-0.00789636,0.019318438,
62.03899818,16.69260009,3.693442656,18.36893758,05/07/2017,0.000142522,-0.001446196,1,0.142857143,1,0.000142522,-0.007753838,0.01946096,
62.1714409,16.44012911,3.472883181,18.35917086,06/07/2017,0.001145214,-0.001997761,1,0.142857143,1,0.001145214,-0.006608624,0.020606174,
