ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,SVM,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret,
-1.62846826,11.64271224,5.621995096,-3.137672678,25/10/2016,0.000552057,-0.006437726,-1,0.238095238,1,0.000552057,-0.013310767,-0.078123916,
-1.508765564,11.70296217,5.413478206,-2.979870151,26/10/2016,0.000805638,-0.004702461,-1,0.142857143,1,0.000805638,-0.012505129,-0.077318278,
-1.386391788,11.9295778,5.414094834,-2.818297033,27/10/2016,-0.000423831,-0.006842254,-1,0.047619048,1,-0.000423831,-0.01292896,-0.077742109,
-1.200327697,12.40765917,6.930959475,-2.59613192,28/10/2016,0.003316835,-0.0051967,-1,-0.047619048,0,0,-0.01292896,-0.074425274,
-0.714446827,11.04077066,6.24825403,-2.002384455,31/10/2016,-0.000147402,-0.010893003,-1,-0.142857143,0,0,-0.01292896,-0.074572676,
-0.504870444,10.81828219,6.247109843,-1.73542629,01/11/2016,0.003503315,-0.011086455,1,-0.238095238,0,0,-0.01292896,-0.071069361,
-0.290642479,11.61387563,6.430507035,-1.479576565,02/11/2016,0.001752212,-0.011318581,1,-0.333333333,0,0,-0.01292896,-0.069317149,
-0.071804176,11.8133501,5.834894268,-1.240294204,03/11/2016,0.000333028,-0.01226597,1,-0.333333333,0,0,-0.01292896,-0.068984121,
0.135677867,10.26789438,5.451280455,-1.023775747,04/11/2016,0.001412581,-0.008714591,1,-0.333333333,0,0,-0.01292896,-0.06757154,
0.703842993,9.870824049,5.132273345,-0.430234101,07/11/2016,-0.004020583,-0.00692905,1,-0.333333333,0,0,-0.01292896,-0.071592123,
0.859514188,8.703341122,4.89492203,-0.304390579,08/11/2016,-0.001256956,-0.007487279,1,-0.333333333,0,0,-0.01292896,-0.072849079,
1.007500836,8.590856273,4.475763579,-0.1896398,09/11/2016,-0.003897606,-0.007837039,1,-0.333333333,0,0,-0.01292896,-0.076746685,
1.151895253,8.448814277,4.646776683,-0.072854085,10/11/2016,-0.001483387,-0.003359935,1,-0.238095238,0,0,-0.01292896,-0.078230072,
1.288569659,7.991692521,4.873929517,0.059932858,11/11/2016,-0.001185119,-0.000730282,-1,-0.142857143,0,0,-0.01292896,-0.079415191,
1.672423309,7.848599375,5.515358231,0.43468968,14/11/2016,-0.003238068,-0.004679776,-1,-0.142857143,0,0,-0.01292896,-0.082653259,
1.814526236,7.225430457,6.138935974,0.571424119,15/11/2016,-4.68E-05,-0.009176438,-1,-0.142857143,0,0,-0.01292896,-0.082700064,
1.948641807,7.581740465,5.578876898,0.686667872,16/11/2016,4.92E-05,-0.009194791,-1,-0.238095238,0,0,-0.01292896,-0.082650913,
2.108685895,4.622186704,7.887310927,0.873267489,17/11/2016,0.000859347,-0.009769248,-1,-0.238095238,0,0,-0.01292896,-0.081791566,
2.269872418,4.590848467,7.759841766,1.041191082,18/11/2016,0.000315825,-0.009964273,-1,-0.238095238,0,0,-0.01292896,-0.081475741,
2.697259092,4.633986418,6.777868518,1.463347407,21/11/2016,0.000153318,-0.010731812,-1,-0.238095238,0,0,-0.01292896,-0.081322423,
2.823448328,4.656422466,6.650541542,1.573255694,22/11/2016,3.36E-06,-0.008255822,-1,-0.238095238,0,0,-0.01292896,-0.081319067,
3.003059639,7.145941216,8.802898168,1.753249015,23/11/2016,-0.002620012,-0.009522582,-1,-0.238095238,0,0,-0.01292896,-0.083939079,
3.178536715,7.03272687,8.724333216,1.917693044,24/11/2016,0.000183075,-0.010635158,-1,-0.238095238,0,0,-0.01292896,-0.083756004,
3.373363731,6.741246104,8.45168623,2.068710324,25/11/2016,0.001311434,-0.011988984,-1,-0.238095238,0,0,-0.01292896,-0.08244457,
3.883596993,5.967922026,7.751668006,2.462099752,28/11/2016,0.001177042,-0.011929662,-1,-0.238095238,0,0,-0.01292896,-0.081267528,
4.117103044,4.322887538,8.086885571,2.583929032,29/11/2016,0.001498152,-0.012479325,-1,-0.238095238,0,0,-0.01292896,-0.079769376,
4.340450437,3.366109993,7.594771661,2.685366383,30/11/2016,-0.002192988,-0.015160595,-1,-0.238095238,0,0,-0.01292896,-0.081962364,
4.656754981,4.125902312,7.898844605,2.819370399,01/12/2016,0.00155876,-0.015042475,-1,-0.238095238,0,0,-0.01292896,-0.080403604,
4.969586807,2.708858375,8.957212371,3.010900212,02/12/2016,0.000100902,-0.016154042,-1,-0.333333333,0,0,-0.01292896,-0.080302702,
5.834096537,1.320927604,8.714793996,3.528081872,05/12/2016,0.000465192,-0.013361287,1,-0.428571429,0,0,-0.01292896,-0.07983751,
6.150389606,2.354149936,9.633450891,3.716937255,06/12/2016,-0.000469204,-0.00908476,1,-0.523809524,0,0,-0.01292896,-0.080306714,
6.443840197,2.036993031,8.799576213,3.867808265,07/12/2016,0.000528585,-0.007689899,1,-0.523809524,0,0,-0.01292896,-0.079778129,
6.752549073,2.287458685,8.57157276,4.033799862,08/12/2016,-0.004455835,-0.003711461,1,-0.523809524,0,0,-0.01292896,-0.084233964,
7.03846244,1.831830611,8.585341495,4.149921301,09/12/2016,-0.001833147,-0.007752526,1,-0.523809524,0,0,-0.01292896,-0.086067111,
7.786788418,1.863520159,8.469747826,4.446104489,12/12/2016,0.003291985,-0.00704437,1,-0.523809524,0,0,-0.01292896,-0.082775126,
8.016884849,1.133921523,8.939737107,4.568924847,13/12/2016,-0.000608415,-0.002532041,1,-0.523809524,0,0,-0.01292896,-0.083383541,
8.224983934,1.922931656,8.070847138,4.656431032,14/12/2016,-0.003996299,0.00138979,1,-0.428571429,0,0,-0.01292896,-0.08737984,
8.511749826,1.240621465,10.60789431,4.839294229,15/12/2016,-0.004447511,0.001878807,1,-0.333333333,0,0,-0.01292896,-0.091827351,
8.780366052,4.323137924,8.259215623,4.952044988,16/12/2016,0.000840994,-0.002461862,1,-0.238095238,0,0,-0.01292896,-0.090986357,
9.542076273,4.457274604,8.574985476,5.287329318,19/12/2016,-0.000258632,0.000906937,1,-0.142857143,0,0,-0.01292896,-0.091244989,
9.800664047,4.412282673,8.666826198,5.422015574,20/12/2016,-4.17E-05,0.000857344,1,-0.047619048,0,0,-0.01292896,-0.091286696,
10.04244952,4.392562287,8.598864758,5.558812848,21/12/2016,-0.000764183,0.000414082,1,0.047619048,1,-0.000764183,-0.013693143,-0.092050879,
10.31244293,4.298725129,8.934521945,5.707454497,22/12/2016,-0.000144022,0.001048492,1,0.142857143,1,-0.000144022,-0.013837165,-0.092194901,
10.59647255,3.796492722,9.204919394,5.884096311,23/12/2016,-0.001083685,0.000913031,1,0.238095238,1,-0.001083685,-0.01492085,-0.093278586,
11.35169529,3.700552599,8.834873552,6.354705516,26/12/2016,0.000198858,0.001466979,1,0.333333333,1,0.000198858,-0.014721992,-0.093079728,
11.59840999,3.525049259,8.671625565,6.501018255,27/12/2016,-0.000176784,-0.001686078,1,0.428571429,1,-0.000176784,-0.014898776,-0.093256512,
11.82944985,5.011765216,9.493907647,6.675068502,28/12/2016,0.001557474,0.001485336,1,0.523809524,1,0.001557474,-0.013341302,-0.091699038,
12.07462341,5.20028232,9.598982658,6.912597313,29/12/2016,-0.002742651,0.002761408,1,0.619047619,1,-0.002742651,-0.016083953,-0.094441689,
12.31771471,5.13994448,9.468121697,7.143984086,30/12/2016,-0.00112251,0.006680416,1,0.714285714,1,-0.00112251,-0.017206463,-0.095564199,
12.98217569,4.96682099,9.093864035,7.806507627,02/01/2017,0.000219022,0.006083884,1,0.80952381,1,0.000219022,-0.016987441,-0.095345177,
13.26785271,4.533581703,9.982352202,8.094043868,03/01/2017,-0.000646375,0.003502877,-1,0.904761905,1,-0.000646375,-0.017633816,-0.095991552,
13.55597873,6.720019941,11.30461279,8.418472029,04/01/2017,0.002323551,-0.000422767,1,1,1,0.002323551,-0.015310265,-0.093668001,
13.86319368,5.92078056,11.7551003,8.732449833,05/01/2017,0.004805112,0.001200169,1,0.904761905,1,0.004805112,-0.010505153,-0.088862889,
14.14751791,8.70777949,13.32443671,9.110211424,06/01/2017,-0.003060974,-0.003877928,1,0.904761905,1,-0.003060974,-0.013566127,-0.091923863,
14.92894314,8.971105609,13.16531947,10.13762559,09/01/2017,0.002145291,-0.002480283,1,0.904761905,1,0.002145291,-0.011420836,-0.089778572,
15.2138224,6.759574314,14.81184087,10.53294799,10/01/2017,-0.00074908,-0.004398201,-1,0.904761905,1,-0.00074908,-0.012169916,-0.090527652,
15.49602772,6.674376662,14.72320326,10.93128754,11/01/2017,9.97E-05,-0.005456576,-1,0.904761905,1,9.97E-05,-0.012070175,-0.090427911,
15.80900996,7.293465162,15.23468832,11.40219336,12/01/2017,0.00051603,-0.006911021,-1,0.80952381,1,0.00051603,-0.011554145,-0.089911881,
16.11385721,8.107251672,14.34318395,11.82378129,13/01/2017,-0.00052568,-0.009046316,-1,0.714285714,1,-0.00052568,-0.012079825,-0.090437561,
16.92861106,7.785564327,13.4548218,12.95464723,16/01/2017,0.001330011,-0.004193758,-1,0.619047619,1,0.001330011,-0.010749814,-0.08910755,
17.19878619,7.550752617,13.34375904,13.298586,17/01/2017,-0.004599301,-0.006385985,-1,0.523809524,1,-0.004599301,-0.015349115,-0.093706851,
17.47968379,7.622458509,13.36314051,13.6332546,18/01/2017,0.003327092,-0.006180341,-1,0.428571429,1,0.003327092,-0.012022023,-0.090379759,
17.77476922,6.142038718,14.22611526,13.98952015,19/01/2017,-0.000813776,-0.005545517,-1,0.333333333,1,-0.000813776,-0.012835799,-0.091193535,
18.03150952,6.073279283,13.44566751,14.30993988,20/01/2017,-0.000587284,-0.003978593,-1,0.238095238,1,-0.000587284,-0.013423083,-0.091780819,
18.70650282,5.869904893,12.83965017,15.16355036,23/01/2017,-0.000449275,-0.004502166,-1,0.142857143,1,-0.000449275,-0.013872358,-0.092230094,
18.97793787,5.670683751,13.0573134,15.45757593,24/01/2017,6.34E-05,-0.005328224,-1,0.047619048,1,6.34E-05,-0.013808961,-0.092166697,
19.27707564,4.540145519,13.21952953,15.73546506,25/01/2017,0.000377164,-0.002915597,-1,-0.047619048,0,0,-0.013808961,-0.091789533,
19.57657524,6.083163432,12.06129027,15.97939899,26/01/2017,-0.001595583,-0.004458711,-1,-0.142857143,0,0,-0.013808961,-0.093385116,
19.8913432,6.888838023,11.43507226,16.19295209,27/01/2017,0.000428763,-0.00400076,-1,-0.238095238,0,0,-0.013808961,-0.092956353,
20.75284817,7.215140967,11.08829921,16.75166994,30/01/2017,0.000153562,-0.007198042,-1,-0.333333333,0,0,-0.013808961,-0.092802791,
21.03883931,7.031235996,11.28881609,16.93118895,31/01/2017,0.00413803,-0.004009382,-1,-0.428571429,0,0,-0.013808961,-0.088664761,
21.47110841,5.400181014,12.54746197,17.1990868,01/02/2017,-0.001242907,-0.006855562,-1,-0.523809524,0,0,-0.013808961,-0.089907668,
21.87523883,5.204198069,12.56498403,17.46762941,02/02/2017,-0.000257456,-0.007110796,-1,-0.619047619,0,0,-0.013808961,-0.090165124,
22.31096161,3.481545932,13.17682231,17.69149479,03/02/2017,0.000879468,-0.005487177,-1,-0.619047619,0,0,-0.013808961,-0.089285656,
23.47105282,4.885465041,13.53527445,18.29853195,06/02/2017,-0.001438038,-0.002344971,-1,-0.714285714,0,0,-0.013808961,-0.090723694,
23.80852625,3.01227178,12.15474461,18.44189331,07/02/2017,-0.002932806,-0.002730824,-1,-0.80952381,0,0,-0.013808961,-0.0936565,
24.13068898,2.800681671,11.82895148,18.56283521,08/02/2017,0.000648565,5.67E-05,-1,-0.904761905,0,0,-0.013808961,-0.093007935,
24.43695884,1.829607294,12.06015134,18.68579289,09/02/2017,-0.001818177,0.00036511,-1,-1,0,0,-0.013808961,-0.094826112,
24.77112796,2.802956268,13.14991507,18.86003775,10/02/2017,-0.000542345,0.001188984,-1,-1,0,0,-0.013808961,-0.095368457,
25.64895734,2.74715025,12.43874421,19.30220311,13/02/2017,-0.001980125,0.004546194,-1,-1,0,0,-0.013808961,-0.097348582,
25.96037977,1.464862148,11.85169284,19.40873755,14/02/2017,-0.000805284,0.004901927,-1,-1,0,0,-0.013808961,-0.098153866,
26.2893612,-0.467943573,13.82512487,19.58602125,15/02/2017,0.000253257,0.003269359,-1,-1,0,0,-0.013808961,-0.097900609,
26.65274078,-2.505483156,15.17293737,19.81565865,16/02/2017,0.001134865,0.003811505,-1,-1,0,0,-0.013808961,-0.096765744,
27.00606366,-2.414875802,14.74429231,20.03876486,17/02/2017,-0.000608132,0.005095714,-1,-1,0,0,-0.013808961,-0.097373876,
27.95384408,-2.233547463,13.24698281,20.58051127,20/02/2017,4.75E-05,0.003437654,-1,-1,0,0,-0.013808961,-0.097326336,
28.33998832,4.247981801,15.99773156,20.81696195,21/02/2017,0.001117649,0.003398805,-1,-1,0,0,-0.013808961,-0.096208687,
28.73219691,5.069016587,16.43411104,21.11258789,22/02/2017,-0.000460176,0.004575698,-1,-1,0,0,-0.013808961,-0.096668863,
29.11791452,5.017366919,15.91117565,21.37981354,23/02/2017,-0.000448894,0.006531861,-1,-1,0,0,-0.013808961,-0.097117757,
29.50879787,4.855111473,16.287753,21.65282276,24/02/2017,0.000817044,0.005471607,-1,-1,0,0,-0.013808961,-0.096300713,
30.56130201,6.06429461,15.08238792,22.32441833,27/02/2017,-0.001114351,0.002933034,-1,-1,0,0,-0.013808961,-0.097415064,
30.89174783,6.306851765,14.52963949,22.51980015,28/02/2017,0.000611513,-0.001667105,-1,-1,0,0,-0.013808961,-0.096803551,
31.34166287,6.090863435,14.28469988,22.78330171,01/03/2017,0.000940748,-0.004389822,1,-1,0,0,-0.013808961,-0.095862803,
31.77604927,5.341731503,14.33881299,23.00873984,02/03/2017,0.001945753,-0.00088019,1,-1,0,0,-0.013808961,-0.09391705,
32.25023682,5.192422818,14.582314,23.25121333,03/03/2017,-0.003103636,-0.001201512,1,-0.904761905,0,0,-0.013808961,-0.097020686,
33.5033542,4.482170448,14.58433574,23.9197137,06/03/2017,0.000624234,-0.001715466,1,-0.80952381,0,0,-0.013808961,-0.096396452,
33.89149887,2.900900244,13.35078657,24.11178024,07/03/2017,0.000185581,-0.00257525,1,-0.714285714,0,0,-0.013808961,-0.096210871,
34.30398454,1.148161225,14.06706769,24.24491164,08/03/2017,0.0002094,-0.004978977,1,-0.619047619,0,0,-0.013808961,-0.096001471,
34.69700935,1.501806994,13.88491587,24.36539072,09/03/2017,0.000262712,-0.005790379,1,-0.523809524,0,0,-0.013808961,-0.095738759,
35.08627927,0.682050081,14.34496639,24.53932936,10/03/2017,0.000969325,-0.005264761,1,-0.428571429,0,0,-0.013808961,-0.094769434,
36.07397386,0.139812515,13.18792336,24.9389421,13/03/2017,-0.000233913,-0.003783294,1,-0.333333333,0,0,-0.013808961,-0.095003347,
36.37758522,0.156234199,12.92526656,25.09014744,14/03/2017,-0.001156251,-0.00655806,-1,-0.238095238,0,0,-0.013808961,-0.096159598,
36.68153505,-1.685750802,14.39980595,25.27397195,15/03/2017,0.002551926,-0.007134289,-1,-0.142857143,0,0,-0.013808961,-0.093607672,
37.0007651,-1.668919171,14.0440035,25.43803426,16/03/2017,0.00060899,-0.007308622,-1,-0.142857143,0,0,-0.013808961,-0.092998682,
37.3198575,-1.376771659,13.77391173,25.60850802,17/03/2017,-0.000497703,-0.007646089,-1,-0.142857143,0,0,-0.013808961,-0.093496385,
38.13263637,-1.547401707,13.6317631,26.03558871,20/03/2017,-6.60E-05,-0.009019509,-1,-0.142857143,0,0,-0.013808961,-0.093562371,
38.38514235,-1.490237082,13.94116684,26.16877964,21/03/2017,0.001331749,-0.008338596,-1,-0.142857143,0,0,-0.013808961,-0.092230622,
38.66812531,-1.435204961,14.20789684,26.30248601,22/03/2017,-0.000540411,-0.007453309,-1,-0.142857143,0,0,-0.013808961,-0.092771033,
38.9453127,-1.886937586,14.47717619,26.44354427,23/03/2017,-0.000499025,-0.004278759,-1,-0.142857143,0,0,-0.013808961,-0.093270058,
39.32476628,3.884316045,17.48683707,26.6795537,24/03/2017,0.000727999,-0.004927259,1,-0.142857143,0,0,-0.013808961,-0.092542059,
40.32867999,4.371011077,17.21016546,27.31004061,27/03/2017,0.002773207,-0.003596475,1,-0.142857143,0,0,-0.013808961,-0.089768852,
40.62485231,4.065196023,17.16150297,27.51516169,28/03/2017,-0.002174605,-0.002861105,1,-0.047619048,0,0,-0.013808961,-0.091943457,
40.905876,4.546163365,17.20165452,27.71452617,29/03/2017,-0.00192706,0.001630429,1,0.047619048,1,-0.00192706,-0.015736021,-0.093870517,
41.19778299,3.93300136,16.63659447,27.85206752,30/03/2017,-0.003659391,0.002513406,-1,0.142857143,1,-0.003659391,-0.019395412,-0.097529908,
41.50355897,3.029651127,15.85359537,27.94504407,31/03/2017,-0.000776964,0.003420181,-1,0.238095238,1,-0.000776964,-0.020172376,-0.098306872,
42.41550288,3.308756916,15.02089786,28.14704391,03/04/2017,0.000405996,0.001253009,-1,0.142857143,1,0.000405996,-0.01976638,-0.097900876,
42.79895612,3.411403497,15.09914276,28.16762497,04/04/2017,0.000302912,0.005576269,-1,0.047619048,1,0.000302912,-0.019463468,-0.097597964,
43.22176123,1.589918794,14.61694493,28.2000841,05/04/2017,-0.000328373,0.007046748,-1,-0.047619048,0,0,-0.019463468,-0.097926337,
43.63048847,0.878600261,14.72004587,28.23440802,06/04/2017,-0.000650384,0.005962314,-1,-0.142857143,0,0,-0.019463468,-0.098576721,
44.00512295,3.663498055,13.97676746,28.24366153,07/04/2017,-0.002141015,0.003938957,-1,-0.238095238,0,0,-0.019463468,-0.100717736,
44.98992918,3.550648232,14.42134121,28.25338511,10/04/2017,0.000157923,0.003200929,-1,-0.333333333,0,0,-0.019463468,-0.100559813,
45.32788649,3.523828966,14.49968869,28.24503691,11/04/2017,0.000291705,0.002641918,-1,-0.428571429,0,0,-0.019463468,-0.100268108,
45.62930906,3.482773517,14.19566631,28.21354759,12/04/2017,0.000325216,0.00587564,-1,-0.523809524,0,0,-0.019463468,-0.099942892,
45.94329516,3.027664041,14.66393434,28.27373263,13/04/2017,-0.00022284,0.007698972,-1,-0.619047619,0,0,-0.019463468,-0.100165732,
46.23112833,2.99653032,14.49583633,28.32450228,14/04/2017,3.28E-05,0.012707866,-1,-0.619047619,0,0,-0.019463468,-0.100132971,
46.97140514,8.572633729,9.917076231,28.41392795,17/04/2017,-0.000672036,0.016642801,-1,-0.619047619,0,0,-0.019463468,-0.100805007,
47.21994481,9.037640625,9.405212939,28.41312429,18/04/2017,-0.000403453,0.013986397,1,-0.619047619,0,0,-0.019463468,-0.10120846,
47.44103076,8.892049091,9.338025814,28.40504398,19/04/2017,-4.17E-05,0.018258532,-1,-0.619047619,0,0,-0.019463468,-0.101250131,
47.7027531,8.813100774,10.78014351,28.45320852,20/04/2017,0.000140502,0.019087067,-1,-0.523809524,0,0,-0.019463468,-0.101109629,
48.03251464,11.45110546,10.89470563,28.50858354,21/04/2017,0.000386262,0.013020168,1,-0.523809524,0,0,-0.019463468,-0.100723367,
48.88264345,11.6779771,10.49251417,28.61827073,24/04/2017,0.003902549,0.012133396,1,-0.523809524,0,0,-0.019463468,-0.096820818,
49.15100024,10.23337253,11.24406888,28.6769158,25/04/2017,0.002124707,0.012771211,1,-0.428571429,0,0,-0.019463468,-0.094696111,
49.40356506,10.07592176,11.39525097,28.74211186,26/04/2017,-0.000843821,0.012910241,-1,-0.428571429,0,0,-0.019463468,-0.095539932,
49.68182358,12.53401219,12.30275475,28.83941361,27/04/2017,-0.00119169,0.01077465,-1,-0.428571429,0,0,-0.019463468,-0.096731622,
49.94086656,15.93227543,11.45443293,28.90685049,28/04/2017,0.000832143,0.011786132,1,-0.523809524,0,0,-0.019463468,-0.095899479,
50.60484596,17.67519655,9.307752851,29.00193315,01/05/2017,0.000106013,0.013152679,1,-0.619047619,0,0,-0.019463468,-0.095793466,
50.86273297,16.87766624,9.168121962,28.93846356,02/05/2017,0.001312771,0.013782276,1,-0.523809524,0,0,-0.019463468,-0.094480695,
51.11956972,15.97327643,9.821244271,28.87534333,03/05/2017,-0.00186426,0.012560641,1,-0.428571429,0,0,-0.019463468,-0.096344955,
51.41349236,16.41973579,10.18080265,28.82146217,04/05/2017,0.003994887,0.010633267,1,-0.333333333,0,0,-0.019463468,-0.092350068,
51.70601958,15.64990149,10.39254326,28.79250798,05/05/2017,0.000820095,0.014822674,1,-0.238095238,0,0,-0.019463468,-0.091529973,
52.45680215,15.15554669,10.10874035,28.66429817,08/05/2017,-0.003225449,0.015908894,1,-0.142857143,0,0,-0.019463468,-0.094755422,
52.69711463,14.94350369,10.18299572,28.61600762,09/05/2017,-0.001865434,0.014133636,-1,-0.047619048,0,0,-0.019463468,-0.096620856,
52.92289628,15.04406587,10.21877849,28.57032405,10/05/2017,-0.000446323,0.013975475,1,0.047619048,1,-0.000446323,-0.019909791,-0.097067179,
53.16226568,14.49673298,10.13254076,28.50918397,11/05/2017,-0.000233795,0.011377201,-1,0.047619048,1,-0.000233795,-0.020143586,-0.097300974,
53.4210586,16.47191728,8.580320863,28.42948463,12/05/2017,0.003010882,0.009644832,1,0.142857143,1,0.003010882,-0.017132704,-0.094290092,
54.09083819,15.26721533,8.763047938,28.16570132,15/05/2017,0.001856093,0.005699504,1,0.142857143,1,0.001856093,-0.015276611,-0.092433999,
54.35547379,15.85693511,8.040628131,28.06671667,16/05/2017,0.004336858,-0.000745277,1,0.238095238,1,0.004336858,-0.010939753,-0.088097141,
54.60954535,15.63037895,7.955596315,27.95330626,17/05/2017,0.003531482,0.00393848,1,0.333333333,1,0.003531482,-0.007408271,-0.084565659,
54.85681727,14.60026603,8.911902878,27.87412476,18/05/2017,-0.002698075,-0.001519152,-1,0.428571429,1,-0.002698075,-0.010106346,-0.087263734,
55.09265514,14.38345041,8.534058682,27.78809627,19/05/2017,0.004412637,-0.002874693,-1,0.428571429,1,0.004412637,-0.005693709,-0.082851097,
55.70250725,13.40934999,8.501367516,27.52173311,22/05/2017,0.001214797,-0.000479313,-1,0.428571429,1,0.001214797,-0.004478912,-0.0816363,
55.98600689,17.01488316,8.134268269,27.41017089,23/05/2017,-0.00216435,-0.001591832,1,0.428571429,1,-0.00216435,-0.006643262,-0.08380065,
56.24398128,16.89398689,8.130853944,27.29367624,24/05/2017,0.001237935,-0.002239291,1,0.333333333,1,0.001237935,-0.005405327,-0.082562715,
56.48279983,16.4684712,7.760983086,27.15219271,25/05/2017,-0.000206006,-0.000951389,1,0.333333333,1,-0.000206006,-0.005611333,-0.082768721,
56.69658634,15.14590365,7.515050375,27.00940872,26/05/2017,-0.00105266,-0.003946904,1,0.333333333,1,-0.00105266,-0.006663993,-0.083821381,
57.20112579,14.55570904,7.355708562,26.58733466,29/05/2017,-0.001303448,-0.006450742,-1,0.428571429,1,-0.001303448,-0.007967441,-0.085124829,
57.37521406,13.21012853,6.719149616,26.42297454,30/05/2017,0.001117495,-0.01044466,-1,0.523809524,1,0.001117495,-0.006849946,-0.084007334,
57.54874152,11.56526763,6.062164274,26.16471469,31/05/2017,0.002679318,-0.008983476,1,0.428571429,1,0.002679318,-0.004170628,-0.081328016,
57.81123543,11.41080087,6.707329106,25.92189975,01/06/2017,-0.001234663,-0.012447136,1,0.333333333,1,-0.001234663,-0.005405291,-0.082562679,
58.06415276,12.19006987,6.166775815,25.71838781,02/06/2017,0.002773252,-0.011817878,1,0.333333333,1,0.002773252,-0.002632039,-0.079789427,
58.72308988,11.78554995,5.804860041,25.12806917,05/06/2017,-0.001107279,-0.012792233,1,0.333333333,1,-0.001107279,-0.003739318,-0.080896706,
58.93552857,10.94929272,6.195953003,24.94379788,06/06/2017,0.000963958,-0.011752608,1,0.333333333,1,0.000963958,-0.00277536,-0.079932748,
59.1369873,10.18845218,5.658472877,24.75191046,07/06/2017,-0.000779214,-0.009567757,-1,0.333333333,1,-0.000779214,-0.003554574,-0.080711962,
59.33754836,10.41594354,5.18365405,24.56160542,08/06/2017,-0.002221581,-0.00911233,-1,0.333333333,1,-0.002221581,-0.005776155,-0.082933543,
59.51068383,10.29228465,5.361311028,24.34762483,09/06/2017,-0.000391956,-0.011460998,-1,0.333333333,1,-0.000391956,-0.006168111,-0.083325499,
59.91229397,9.724758706,4.84747256,23.72680081,12/06/2017,0.000412608,-0.010640895,-1,0.238095238,1,0.000412608,-0.005755503,-0.082912891,
60.06743442,9.33174977,4.925980066,23.55659606,13/06/2017,0.000123724,-0.010778565,-1,0.238095238,1,0.000123724,-0.005631779,-0.082789167,
60.19871935,12.03506143,2.743944455,23.30621276,14/06/2017,0.00039153,-0.01000461,1,0.142857143,1,0.00039153,-0.005240249,-0.082397637,
60.33239858,12.93071871,2.053640731,23.04608422,15/06/2017,-0.002913299,-0.012289939,-1,0.047619048,1,-0.002913299,-0.008153548,-0.085310936,
60.43381903,16.57428393,-0.658197166,22.6989308,16/06/2017,0.001985682,-0.013540123,1,0.047619048,1,0.001985682,-0.006167866,-0.083325254,
60.67380324,15.90909855,-0.679949288,21.71931147,19/06/2017,-0.001044995,-0.012692247,1,-0.047619048,0,0,-0.006167866,-0.084370249,
60.76507653,15.69816061,-0.59609642,21.4073864,20/06/2017,-0.000140744,-0.013586222,1,0.047619048,1,-0.000140744,-0.00630861,-0.084510993,
60.85566342,15.49229877,-0.119052546,21.12278082,21/06/2017,0.00023103,-0.013484398,1,0.142857143,1,0.00023103,-0.00607758,-0.084279963,
60.9432662,15.42230692,0.362304755,20.87605306,22/06/2017,0.000125416,-0.01328738,1,0.238095238,1,0.000125416,-0.005952164,-0.084154547,
61.06834471,12.50312572,-1.16045824,20.58049935,23/06/2017,-0.000853465,-0.013149245,1,0.238095238,1,-0.000853465,-0.006805629,-0.085008012,
61.34060329,13.76493248,-1.611990282,19.72045265,26/06/2017,0.000235242,-0.005443631,-1,0.238095238,1,0.000235242,-0.006570387,-0.08477277,
61.40766381,13.90052853,-1.343321913,19.43844073,27/06/2017,-0.004298963,-0.006808152,1,0.238095238,1,-0.004298963,-0.01086935,-0.089071733,
61.46162563,13.91287581,-1.000188833,19.17580455,28/06/2017,-0.001386343,-0.002495063,-1,0.142857143,1,-0.001386343,-0.012255693,-0.090458076,
61.53527679,15.72320168,0.946224073,18.98913105,29/06/2017,-0.0013146,0.000589535,1,0.238095238,1,-0.0013146,-0.013570293,-0.091772676,
61.58758982,16.70953852,1.067262248,18.83605977,30/06/2017,0.000226521,0.000126745,1,0.238095238,1,0.000226521,-0.013343772,-0.091546155,
61.76867762,14.31742936,2.76280726,18.451748,03/07/2017,-0.000690408,0.002518783,-1,0.238095238,1,-0.000690408,-0.01403418,-0.092236563,
61.89463203,14.14579972,2.827198118,18.37601668,04/07/2017,-0.000478021,0.003132884,-1,0.238095238,1,-0.000478021,-0.014512201,-0.092714584,
62.03899818,16.69260009,3.693442656,18.36893758,05/07/2017,-1.04E-05,-0.000956838,1,0.142857143,1,-1.04E-05,-0.014522598,-0.092724981,
62.1714409,16.44012911,3.472883181,18.35917086,06/07/2017,0.000260411,-0.000100611,1,0.047619048,1,0.000260411,-0.014262187,-0.09246457,
62.31731595,16.13911424,4.626829952,18.41809664,07/07/2017,-3.67E-05,-0.001875204,1,0.047619048,1,-3.67E-05,-0.014298917,-0.0925013,
62.63216325,15.46882836,3.733897953,18.51800905,10/07/2017,6.35E-05,0.000421277,1,0.142857143,1,6.35E-05,-0.014235446,-0.092437829,
62.71278346,16.34725038,3.15140934,18.49681553,11/07/2017,-0.00193606,-9.05E-05,1,0.238095238,1,-0.00193606,-0.016171506,-0.094373889,
62.80927626,16.31810912,3.310617053,18.4804045,12/07/2017,0.000943827,0.00139312,1,0.333333333,1,0.000943827,-0.015227679,-0.093430062,
