ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,LSTM,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret,
-2.882369061,4.697102151,4.44478324,-4.269672222,10/10/2016,-0.007447152,-0.009931437,1,0.904761905,1,-0.007447152,-0.003113007,-0.09471018,
-2.778694022,5.220087989,4.952508493,-4.087900503,11/10/2016,-0.010786002,-0.008825358,-1,0.904761905,1,-0.010786002,-0.013899009,-0.105496182,
-2.683306062,5.71040182,4.842670805,-3.925177055,12/10/2016,-0.005694912,-0.018490082,-1,0.904761905,1,-0.005694912,-0.019593921,-0.111191094,
-2.594726083,5.37478668,4.946274122,-3.800925715,13/10/2016,0.005725054,-0.022791227,-1,0.80952381,1,0.005725054,-0.013868867,-0.10546604,
-2.505965815,5.526758221,4.633817118,-3.701728547,14/10/2016,-0.01035322,-0.02894135,-1,0.714285714,1,-0.01035322,-0.024222087,-0.11581926,
-2.251608924,5.681956744,4.097722791,-3.431279443,17/10/2016,0.003534274,-0.029303687,-1,0.619047619,1,0.003534274,-0.020687813,-0.112284986,
-2.158523265,7.065912198,3.176667376,-3.384650058,18/10/2016,-0.002683857,-0.038725226,-1,0.523809524,1,-0.002683857,-0.02337167,-0.114968843,
-2.093133253,8.499620594,2.045704313,-3.380565954,19/10/2016,-0.000409082,-0.037747754,-1,0.428571429,1,-0.000409082,-0.023780752,-0.115377925,
-2.021960924,8.549437238,1.703479171,-3.385833344,20/10/2016,-0.006192561,-0.026909171,-1,0.428571429,1,-0.006192561,-0.029973313,-0.121570486,
-1.956211223,8.414299999,1.34066897,-3.40235874,21/10/2016,-0.00507084,-0.026203692,-1,0.333333333,1,-0.00507084,-0.035044153,-0.126641326,
-1.736411803,11.15925441,5.424370127,-3.291529262,24/10/2016,-0.001211921,-0.034350423,-1,0.238095238,1,-0.001211921,-0.036256074,-0.127853247,
-1.62846826,11.64271224,5.621995096,-3.137672678,25/10/2016,0.001648715,-0.036396338,-1,0.142857143,1,0.001648715,-0.034607359,-0.126204532,
-1.508765564,11.70296217,5.413478206,-2.979870151,26/10/2016,0.00269003,-0.03289857,-1,0.047619048,1,0.00269003,-0.031917329,-0.123514502,
-1.386391788,11.9295778,5.414094834,-2.818297033,27/10/2016,-0.000578425,-0.035614204,-1,-0.047619048,0,0,-0.031917329,-0.124092927,
-1.200327697,12.40765917,6.930959475,-2.59613192,28/10/2016,0.005054306,-0.033261562,-1,-0.142857143,0,0,-0.031917329,-0.119038621,
-0.714446827,11.04077066,6.24825403,-2.002384455,31/10/2016,-0.000136821,-0.040395001,-1,-0.238095238,0,0,-0.031917329,-0.119175442,
-0.504870444,10.81828219,6.247109843,-1.73542629,01/11/2016,0.004032306,-0.036297619,-1,-0.333333333,0,0,-0.031917329,-0.115143136,
-0.290642479,11.61387563,6.430507035,-1.479576565,02/11/2016,-0.000271415,-0.035851683,-1,-0.428571429,0,0,-0.031917329,-0.115414551,
-0.071804176,11.8133501,5.834894268,-1.240294204,03/11/2016,-0.000110072,-0.028763537,-1,-0.523809524,0,0,-0.031917329,-0.115524623,
0.135677867,10.26789438,5.451280455,-1.023775747,04/11/2016,-0.000936774,-0.029828224,-1,-0.619047619,0,0,-0.031917329,-0.116461397,
0.703842993,9.870824049,5.132273345,-0.430234101,07/11/2016,0.001338067,-0.026575319,-1,-0.714285714,0,0,-0.031917329,-0.11512333,
0.859514188,8.703341122,4.89492203,-0.304390579,08/11/2016,-0.001591842,-0.027285807,-1,-0.80952381,0,0,-0.031917329,-0.116715172,
1.007500836,8.590856273,4.475763579,-0.1896398,09/11/2016,0.001287553,-0.026890321,-1,-0.904761905,0,0,-0.031917329,-0.115427619,
1.151895253,8.448814277,4.646776683,-0.072854085,10/11/2016,-0.004588833,-0.015007978,-1,-1,0,0,-0.031917329,-0.120016452,
1.288569659,7.991692521,4.873929517,0.059932858,11/11/2016,-0.00393967,-0.001195944,-1,-1,0,0,-0.031917329,-0.123956122,
1.672423309,7.848599375,5.515358231,0.43468968,14/11/2016,-0.014654365,-0.004289801,-1,-1,0,0,-0.031917329,-0.138610487,
1.814526236,7.225430457,6.138935974,0.571424119,15/11/2016,-0.002615849,-0.014122429,-1,-1,0,0,-0.031917329,-0.141226336,
1.948641807,7.581740465,5.578876898,0.686667872,16/11/2016,-0.003046194,-0.00030374,-1,-1,0,0,-0.031917329,-0.14427253,
2.108685895,4.622186704,7.887310927,0.873267489,17/11/2016,-0.009830621,-0.000926957,1,-1,0,0,-0.031917329,-0.154103151,
2.269872418,4.590848467,7.759841766,1.041191082,18/11/2016,-0.005215089,-0.008035344,1,-1,0,0,-0.031917329,-0.15931824,
2.697259092,4.633986418,6.777868518,1.463347407,21/11/2016,0.005767743,-0.003307088,1,-0.904761905,0,0,-0.031917329,-0.153550497,
2.823448328,4.656422466,6.650541542,1.573255694,22/11/2016,-0.000506442,0.003763347,1,-0.80952381,0,0,-0.031917329,-0.154056939,
3.003059639,7.145941216,8.802898168,1.753249015,23/11/2016,-0.006498016,0.00469102,-1,-0.714285714,0,0,-0.031917329,-0.160554955,
3.178536715,7.03272687,8.724333216,1.917693044,24/11/2016,0.000644115,0.00149715,-1,-0.619047619,0,0,-0.031917329,-0.15991084,
3.373363731,6.741246104,8.45168623,2.068710324,25/11/2016,0.002919343,-0.000586738,-1,-0.619047619,0,0,-0.031917329,-0.156991497,
3.883596993,5.967922026,7.751668006,2.462099752,28/11/2016,0.002338672,-0.004864116,1,-0.619047619,0,0,-0.031917329,-0.154652825,
4.117103044,4.322887538,8.086885571,2.583929032,29/11/2016,0.002215821,0.002635879,1,-0.619047619,0,0,-0.031917329,-0.152437004,
4.340450437,3.366109993,7.594771661,2.685366383,30/11/2016,-0.003101133,0.00140239,1,-0.523809524,0,0,-0.031917329,-0.155538137,
4.656754981,4.125902312,7.898844605,2.819370399,01/12/2016,0.003825967,-0.000858066,1,-0.428571429,0,0,-0.031917329,-0.15171217,
4.969586807,2.708858375,8.957212371,3.010900212,02/12/2016,0.000335864,-0.009706538,1,-0.333333333,0,0,-0.031917329,-0.151376306,
5.834096537,1.320927604,8.714793996,3.528081872,05/12/2016,0.006151372,-0.005312815,1,-0.238095238,0,0,-0.031917329,-0.145224934,
6.150389606,2.354149936,9.633450891,3.716937255,06/12/2016,0.00027338,-0.007076015,1,-0.142857143,0,0,-0.031917329,-0.144951554,
6.443840197,2.036993031,8.799576213,3.867808265,07/12/2016,0.001661063,-0.00525513,1,-0.047619048,0,0,-0.031917329,-0.143290491,
6.752549073,2.287458685,8.57157276,4.033799862,08/12/2016,0.000577065,-0.002772786,1,0.047619048,1,0.000577065,-0.031340264,-0.142713426,
7.03846244,1.831830611,8.585341495,4.149921301,09/12/2016,-0.004193347,-0.00974111,1,0.142857143,1,-0.004193347,-0.035533611,-0.146906773,
7.786788418,1.863520159,8.469747826,4.446104489,12/12/2016,0.007942673,-0.009517655,1,0.238095238,1,0.007942673,-0.027590938,-0.1389641,
8.016884849,1.133921523,8.939737107,4.568924847,13/12/2016,-0.000842331,-0.003482743,1,0.333333333,1,-0.000842331,-0.028433269,-0.139806431,
8.224983934,1.922931656,8.070847138,4.656431032,14/12/2016,-0.005709706,0.014078648,1,0.428571429,1,-0.005709706,-0.034142975,-0.145516137,
8.511749826,1.240621465,10.60789431,4.839294229,15/12/2016,-0.012878822,0.00340717,1,0.523809524,1,-0.012878822,-0.047021797,-0.158394959,
8.780366052,4.323137924,8.259215623,4.952044988,16/12/2016,0.003988068,0.026211942,1,0.619047619,1,0.003988068,-0.043033729,-0.154406891,
9.542076273,4.457274604,8.574985476,5.287329318,19/12/2016,-0.005838306,0.016052921,1,0.714285714,1,-0.005838306,-0.048872035,-0.160245197,
9.800664047,4.412282673,8.666826198,5.422015574,20/12/2016,-0.001340644,0.015625675,1,0.714285714,1,-0.001340644,-0.050212679,-0.161585841,
10.04244952,4.392562287,8.598864758,5.558812848,21/12/2016,0.004221814,0.021423773,1,0.714285714,1,0.004221814,-0.045990865,-0.157364027,
10.31244293,4.298725129,8.934521945,5.707454497,22/12/2016,0.000572419,0.030561509,1,0.714285714,1,0.000572419,-0.045418446,-0.156791608,
10.59647255,3.796492722,9.204919394,5.884096311,23/12/2016,0.001571788,0.024660001,1,0.714285714,1,0.001571788,-0.043846658,-0.15521982,
11.35169529,3.700552599,8.834873552,6.354705516,26/12/2016,-0.000274527,0.027296646,1,0.80952381,1,-0.000274527,-0.044121185,-0.155494347,
11.59840999,3.525049259,8.671625565,6.501018255,27/12/2016,0.000254784,0.019357432,1,0.904761905,1,0.000254784,-0.043866401,-0.155239563,
11.82944985,5.011765216,9.493907647,6.675068502,28/12/2016,-0.002061557,0.017447681,1,1,1,-0.002061557,-0.045927958,-0.15730112,
12.07462341,5.20028232,9.598982658,6.912597313,29/12/2016,0.004398862,0.015222787,1,1,1,0.004398862,-0.041529096,-0.152902258,
12.31771471,5.13994448,9.468121697,7.143984086,30/12/2016,0.002592478,0.031117369,1,1,1,0.002592478,-0.038936618,-0.15030978,
12.98217569,4.96682099,9.093864035,7.806507627,02/01/2017,-0.001924592,0.029604181,1,1,1,-0.001924592,-0.04086121,-0.152234372,
13.26785271,4.533581703,9.982352202,8.094043868,03/01/2017,-0.0026971,0.024109181,1,1,1,-0.0026971,-0.04355831,-0.154931472,
13.55597873,6.720019941,11.30461279,8.418472029,04/01/2017,0.004667103,0.027174782,1,1,1,0.004667103,-0.038891207,-0.150264369,
13.86319368,5.92078056,11.7551003,8.732449833,05/01/2017,-0.000102137,0.019984289,1,1,1,-0.000102137,-0.038993344,-0.150366506,
14.14751791,8.70777949,13.32443671,9.110211424,06/01/2017,0.00239795,0.012293584,1,1,1,0.00239795,-0.036595394,-0.147968556,
14.92894314,8.971105609,13.16531947,10.13762559,09/01/2017,-0.001711003,0.013364889,-1,1,1,-0.001711003,-0.038306397,-0.149679559,
15.2138224,6.759574314,14.81184087,10.53294799,10/01/2017,0.000974349,0.008297476,1,1,1,0.000974349,-0.037332048,-0.14870521,
15.49602772,6.674376662,14.72320326,10.93128754,11/01/2017,-0.000618876,0.006334878,1,0.904761905,1,-0.000618876,-0.037950924,-0.149324086,
15.80900996,7.293465162,15.23468832,11.40219336,12/01/2017,0.000325206,-0.004278127,1,0.904761905,1,0.000325206,-0.037625718,-0.14899888,
16.11385721,8.107251672,14.34318395,11.82378129,13/01/2017,0.004682569,0.000147082,1,0.904761905,1,0.004682569,-0.032943149,-0.144316311,
16.92861106,7.785564327,13.4548218,12.95464723,16/01/2017,-0.00668341,-0.015046183,-1,0.904761905,1,-0.00668341,-0.039626559,-0.150999721,
17.19878619,7.550752617,13.34375904,13.298586,17/01/2017,0.016966466,0.006620936,-1,0.904761905,1,0.016966466,-0.022660093,-0.134033255,
17.47968379,7.622458509,13.36314051,13.6332546,18/01/2017,-0.011499665,-0.004874922,-1,0.80952381,1,-0.011499665,-0.034159758,-0.14553292,
17.77476922,6.142038718,14.22611526,13.98952015,19/01/2017,0.003794568,-0.011022004,1,0.714285714,1,0.003794568,-0.03036519,-0.141738352,
18.03150952,6.073279283,13.44566751,14.30993988,20/01/2017,0.006370517,-0.031728696,-1,0.619047619,1,0.006370517,-0.023994673,-0.135367835,
18.70650282,5.869904893,12.83965017,15.16355036,23/01/2017,0.010709524,-0.02258968,-1,0.619047619,1,0.010709524,-0.013285149,-0.124658311,
18.97793787,5.670683751,13.0573134,15.45757593,24/01/2017,-0.006176035,-0.022650807,-1,0.523809524,1,-0.006176035,-0.019461184,-0.130834346,
19.27707564,4.540145519,13.21952953,15.73546506,25/01/2017,0.002891429,-0.012521366,-1,0.428571429,1,0.002891429,-0.016569755,-0.127942917,
19.57657524,6.083163432,12.06129027,15.97939899,26/01/2017,-0.010000771,-0.012965601,-1,0.333333333,1,-0.010000771,-0.026570526,-0.137943688,
19.8913432,6.888838023,11.43507226,16.19295209,27/01/2017,0.002489111,-0.016075337,-1,0.238095238,1,0.002489111,-0.024081415,-0.135454577,
20.75284817,7.215140967,11.08829921,16.75166994,30/01/2017,0.000367584,-0.032597869,-1,0.142857143,1,0.000367584,-0.023713831,-0.135086993,
21.03883931,7.031235996,11.28881609,16.93118895,31/01/2017,0.01396999,-0.034571147,-1,0.047619048,1,0.01396999,-0.009743841,-0.121117003,
21.47110841,5.400181014,12.54746197,17.1990868,01/02/2017,-0.004210288,-0.019471686,-1,-0.047619048,0,0,-0.009743841,-0.125327291,
21.87523883,5.204198069,12.56498403,17.46762941,02/02/2017,-0.000827897,-0.025744221,-1,-0.142857143,0,0,-0.009743841,-0.126155188,
22.31096161,3.481545932,13.17682231,17.69149479,03/02/2017,0.002963464,-0.022813377,-1,-0.238095238,0,0,-0.009743841,-0.123191724,
23.47105282,4.885465041,13.53527445,18.29853195,06/02/2017,-0.004792543,-0.01681344,-1,-0.333333333,0,0,-0.009743841,-0.127984267,
23.80852625,3.01227178,12.15474461,18.44189331,07/02/2017,-0.009401708,-0.014295999,-1,-0.428571429,0,0,-0.009743841,-0.137385975,
24.13068898,2.800681671,11.82895148,18.56283521,08/02/2017,0.002045654,-0.003102287,-1,-0.523809524,0,0,-0.009743841,-0.135340321,
24.43695884,1.829607294,12.06015134,18.68579289,09/02/2017,-0.005686289,-0.004839443,-1,-0.523809524,0,0,-0.009743841,-0.14102661,
24.77112796,2.802956268,13.14991507,18.86003775,10/02/2017,-0.001637392,-0.005191082,-1,-0.619047619,0,0,-0.009743841,-0.142664002,
25.64895734,2.74715025,12.43874421,19.30220311,13/02/2017,-0.005930436,0.014975806,-1,-0.714285714,0,0,-0.009743841,-0.148594438,
25.96037977,1.464862148,11.85169284,19.40873755,14/02/2017,-0.002258201,0.01957672,-1,-0.80952381,0,0,-0.009743841,-0.150852639,
26.2893612,-0.467943573,13.82512487,19.58602125,15/02/2017,0.001773201,0.004257197,-1,-0.904761905,0,0,-0.009743841,-0.149079438,
26.65274078,-2.505483156,15.17293737,19.81565865,16/02/2017,0.010167454,0.011404428,-1,-0.904761905,0,0,-0.009743841,-0.138911984,
27.00606366,-2.414875802,14.74429231,20.03876486,17/02/2017,-0.00770129,0.023089777,-1,-0.904761905,0,0,-0.009743841,-0.146613274,
27.95384408,-2.233547463,13.24698281,20.58051127,20/02/2017,0.000223435,0.030222542,-1,-0.904761905,0,0,-0.009743841,-0.146389839,
28.33998832,4.247981801,15.99773156,20.81696195,21/02/2017,-0.009997168,0.025490769,-1,-1,0,0,-0.009743841,-0.156387007,
28.73219691,5.069016587,16.43411104,21.11258789,22/02/2017,0.002962981,0.025213124,-1,-1,0,0,-0.009743841,-0.153424026,
29.11791452,5.017366919,15.91117565,21.37981354,23/02/2017,0.002830302,0.034876022,-1,-1,0,0,-0.009743841,-0.150593724,
29.50879787,4.855111473,16.287753,21.65282276,24/02/2017,0.00012867,0.025266375,-1,-1,0,0,-0.009743841,-0.150465054,
30.56130201,6.06429461,15.08238792,22.32441833,27/02/2017,0.002044876,0.021619749,-1,-1,0,0,-0.009743841,-0.148420178,
30.89174783,6.306851765,14.52963949,22.51980015,28/02/2017,-0.002742152,0.012656322,-1,-1,0,0,-0.009743841,-0.15116233,
31.34166287,6.090863435,14.28469988,22.78330171,01/03/2017,-0.002552542,0.015106685,-1,-1,0,0,-0.009743841,-0.153714872,
31.77604927,5.341731503,14.33881299,23.00873984,02/03/2017,-0.006183566,0.002813046,-1,-1,0,0,-0.009743841,-0.159898438,
32.25023682,5.192422818,14.582314,23.25121333,03/03/2017,0.014271564,0.007739061,-1,-1,0,0,-0.009743841,-0.145626874,
33.5033542,4.482170448,14.58433574,23.9197137,06/03/2017,-0.003309071,0.007880858,-1,-1,0,0,-0.009743841,-0.148935945,
33.89149887,2.900900244,13.35078657,24.11178024,07/03/2017,-0.001861699,0.007982284,-1,-1,0,0,-0.009743841,-0.150797644,
34.30398454,1.148161225,14.06706769,24.24491164,08/03/2017,-0.003401771,-0.003166418,-1,-1,0,0,-0.009743841,-0.154199415,
34.69700935,1.501806994,13.88491587,24.36539072,09/03/2017,0.004563095,-0.008047443,-1,-1,0,0,-0.009743841,-0.14963632,
35.08627927,0.682050081,14.34496639,24.53932936,10/03/2017,0.005507423,-0.003049867,-1,-1,0,0,-0.009743841,-0.144128897,
36.07397386,0.139812515,13.18792336,24.9389421,13/03/2017,-0.003374548,0.01012305,-1,-1,0,0,-0.009743841,-0.147503445,
36.37758522,0.156234199,12.92526656,25.09014744,14/03/2017,-0.006282075,-0.014229261,-1,-1,0,0,-0.009743841,-0.15378552,
36.68153505,-1.685750802,14.39980595,25.27397195,15/03/2017,0.017908687,-0.020595698,-1,-1,0,0,-0.009743841,-0.135876833,
37.0007651,-1.668919171,14.0440035,25.43803426,16/03/2017,0.006374115,-0.012145629,-1,-1,0,0,-0.009743841,-0.129502718,
37.3198575,-1.376771659,13.77391173,25.60850802,17/03/2017,-0.005152069,0.00060576,-1,-1,0,0,-0.009743841,-0.134654787,
38.13263637,-1.547401707,13.6317631,26.03558871,20/03/2017,-0.000554059,-0.014169711,-1,-1,0,0,-0.009743841,-0.135208846,
38.38514235,-1.490237082,13.94116684,26.16877964,21/03/2017,0.011908784,-0.010520285,-1,-1,0,0,-0.009743841,-0.123300062,
38.66812531,-1.435204961,14.20789684,26.30248601,22/03/2017,-0.002864403,-0.007386093,-1,-1,0,0,-0.009743841,-0.126164465,
38.9453127,-1.886937586,14.47717619,26.44354427,23/03/2017,-0.001768792,0.011146065,-1,-1,0,0,-0.009743841,-0.127933257,
39.32476628,3.884316045,17.48683707,26.6795537,24/03/2017,0.002552657,0.010788038,-1,-1,0,0,-0.009743841,-0.1253806,
40.32867999,4.371011077,17.21016546,27.31004061,27/03/2017,0.009791568,0.014919977,-1,-1,0,0,-0.009743841,-0.115589032,
40.62485231,4.065196023,17.16150297,27.51516169,28/03/2017,-0.007564771,0.016775243,-1,-1,0,0,-0.009743841,-0.123153803,
40.905876,4.546163365,17.20165452,27.71452617,29/03/2017,-0.006388778,0.031404496,-1,-1,0,0,-0.009743841,-0.129542581,
41.19778299,3.93300136,16.63659447,27.85206752,30/03/2017,-0.011515969,0.035517292,-1,-1,0,0,-0.009743841,-0.14105855,
41.50355897,3.029651127,15.85359537,27.94504407,31/03/2017,-0.003733203,0.038051808,-1,-1,0,0,-0.009743841,-0.144791753,
42.41550288,3.308756916,15.02089786,28.14704391,03/04/2017,0.001977925,0.03017357,-1,-1,0,0,-0.009743841,-0.142813828,
42.79895612,3.411403497,15.09914276,28.16762497,04/04/2017,0.001616944,0.045509363,-1,-1,0,0,-0.009743841,-0.141196884,
43.22176123,1.589918794,14.61694493,28.2000841,05/04/2017,-0.001719902,0.051680902,-1,-1,0,0,-0.009743841,-0.142916786,
43.63048847,0.878600261,14.72004587,28.23440802,06/04/2017,-0.003300345,0.047390426,-1,-1,0,0,-0.009743841,-0.146217131,
44.00512295,3.663498055,13.97676746,28.24366153,07/04/2017,-0.006585607,0.040854199,-1,-1,0,0,-0.009743841,-0.152802738,
44.98992918,3.550648232,14.42134121,28.25338511,10/04/2017,0.000626398,0.037849441,-1,-1,0,0,-0.009743841,-0.15217634,
45.32788649,3.523828966,14.49968869,28.24503691,11/04/2017,0.001623028,0.030245794,-1,-1,0,0,-0.009743841,-0.150553312,
45.62930906,3.482773517,14.19566631,28.21354759,12/04/2017,0.006890842,0.046399833,-1,-1,0,0,-0.009743841,-0.14366247,
45.94329516,3.027664041,14.66393434,28.27373263,13/04/2017,-0.006443624,0.05269367,-1,-1,0,0,-0.009743841,-0.150106094,
46.23112833,2.99653032,14.49583633,28.32450228,14/04/2017,7.68E-06,0.064603198,-1,-1,0,0,-0.009743841,-0.150098416,
46.97140514,8.572633729,9.917076231,28.41392795,17/04/2017,0.003298,0.06487463,-1,-1,0,0,-0.009743841,-0.146800416,
47.21994481,9.037640625,9.405212939,28.41312429,18/04/2017,0.01219733,0.058262921,-1,-1,0,0,-0.009743841,-0.134603086,
47.44103076,8.892049091,9.338025814,28.40504398,19/04/2017,-0.002866687,0.073017005,-1,-1,0,0,-0.009743841,-0.137469773,
47.7027531,8.813100774,10.78014351,28.45320852,20/04/2017,0.000785023,0.075941791,-1,-1,0,0,-0.009743841,-0.13668475,
48.03251464,11.45110546,10.89470563,28.50858354,21/04/2017,0.0013654,0.04730465,-1,-1,0,0,-0.009743841,-0.13531935,
48.88264345,11.6779771,10.49251417,28.61827073,24/04/2017,0.021084815,0.042141201,-1,-1,0,0,-0.009743841,-0.114234535,
49.15100024,10.23337253,11.24406888,28.6769158,25/04/2017,0.009433541,0.04490622,-1,-1,0,0,-0.009743841,-0.104800994,
49.40356506,10.07592176,11.39525097,28.74211186,26/04/2017,-0.003432832,0.045940716,-1,-1,0,0,-0.009743841,-0.108233826,
49.68182358,12.53401219,12.30275475,28.83941361,27/04/2017,-0.004533512,0.038567558,-1,-1,0,0,-0.009743841,-0.112767338,
49.94086656,15.93227543,11.45443293,28.90685049,28/04/2017,0.003113284,0.04184809,-1,-1,0,0,-0.009743841,-0.109654054,
50.60484596,17.67519655,9.307752851,29.00193315,01/05/2017,0.000379593,0.046313296,-1,-1,0,0,-0.009743841,-0.109274461,
50.86273297,16.87766624,9.168121962,28.93846356,02/05/2017,0.004512441,0.048448671,-1,-1,0,0,-0.009743841,-0.10476202,
51.11956972,15.97327643,9.821244271,28.87534333,03/05/2017,-0.006261294,0.044206299,-1,-1,0,0,-0.009743841,-0.111023314,
51.41349236,16.41973579,10.18080265,28.82146217,04/05/2017,0.013615891,0.037601774,-1,-1,0,0,-0.009743841,-0.097407423,
51.70601958,15.64990149,10.39254326,28.79250798,05/05/2017,0.002871194,0.051695611,-1,-1,0,0,-0.009743841,-0.094536229,
52.45680215,15.15554669,10.10874035,28.66429817,08/05/2017,-0.010876083,0.055170606,-1,-1,0,0,-0.009743841,-0.105412312,
52.69711463,14.94350369,10.18299572,28.61600762,09/05/2017,-0.005909829,0.049588116,-1,-1,0,0,-0.009743841,-0.111322141,
52.92289628,15.04406587,10.21877849,28.57032405,10/05/2017,-0.00138173,0.049131521,-1,-1,0,0,-0.009743841,-0.112703871,
53.16226568,14.49673298,10.13254076,28.50918397,11/05/2017,-0.000712805,0.040671056,-1,-1,0,0,-0.009743841,-0.113416676,
53.4210586,16.47191728,8.580320863,28.42948463,12/05/2017,0.009710415,0.034772377,-1,-1,0,0,-0.009743841,-0.103706261,
54.09083819,15.26721533,8.763047938,28.16570132,15/05/2017,0.006301515,0.020827351,-1,-1,0,0,-0.009743841,-0.097404746,
54.35547379,15.85693511,8.040628131,28.06671667,16/05/2017,0.015207528,-0.000239216,-1,-1,0,0,-0.009743841,-0.082197218,
54.60954535,15.63037895,7.955596315,27.95330626,17/05/2017,0.012468762,0.014982743,-1,-1,0,0,-0.009743841,-0.069728456,
54.85681727,14.60026603,8.911902878,27.87412476,18/05/2017,-0.009478396,-0.004283522,-1,-1,0,0,-0.009743841,-0.079206852,
55.09265514,14.38345041,8.534058682,27.78809627,19/05/2017,0.015539107,-0.009579154,-1,-1,0,0,-0.009743841,-0.063667745,
55.70250725,13.40934999,8.501367516,27.52173311,22/05/2017,0.004290186,0.002370596,-1,-1,0,0,-0.009743841,-0.059377559,
55.98600689,17.01488316,8.134268269,27.41017089,23/05/2017,-0.007552326,-0.00378816,-1,-1,0,0,-0.009743841,-0.066929885,
56.24398128,16.89398689,8.130853944,27.29367624,24/05/2017,0.004270092,0.001839123,-1,-1,0,0,-0.009743841,-0.062659793,
56.48279983,16.4684712,7.760983086,27.15219271,25/05/2017,-0.000667813,0.004224011,-1,-1,0,0,-0.009743841,-0.063327606,
56.69658634,15.14590365,7.515050375,27.00940872,26/05/2017,-0.003499016,0.028953845,-1,-1,0,0,-0.009743841,-0.066826622,
57.20112579,14.55570904,7.355708562,26.58733466,29/05/2017,-0.004259874,0.031214363,-1,-1,0,0,-0.009743841,-0.071086496,
57.37521406,13.21012853,6.719149616,26.42297454,30/05/2017,0.003660125,0.031532955,-1,-1,0,0,-0.009743841,-0.067426371,
57.54874152,11.56526763,6.062164274,26.16471469,31/05/2017,0.008977647,0.033439307,-1,-1,0,0,-0.009743841,-0.058448724,
57.81123543,11.41080087,6.707329106,25.92189975,01/06/2017,-0.004125919,0.015600848,-1,-1,0,0,-0.009743841,-0.062574643,
58.06415276,12.19006987,6.166775815,25.71838781,02/06/2017,0.009373519,0.017201301,-1,-1,0,0,-0.009743841,-0.053201124,
58.72308988,11.78554995,5.804860041,25.12806917,05/06/2017,-0.003733331,0.014445148,-1,-1,0,0,-0.009743841,-0.056934455,
58.93552857,10.94929272,6.195953003,24.94379788,06/06/2017,0.003217754,0.026278878,-1,-1,0,0,-0.009743841,-0.053716701,
59.1369873,10.18845218,5.658472877,24.75191046,07/06/2017,-0.002434834,0.030738908,-1,-1,0,0,-0.009743841,-0.056151535,
59.33754836,10.41594354,5.18365405,24.56160542,08/06/2017,-0.00696422,0.031212176,-1,-1,0,0,-0.009743841,-0.063115755,
59.51068383,10.29228465,5.361311028,24.34762483,09/06/2017,-0.0011694,0.038974801,-1,-1,0,0,-0.009743841,-0.064285155,
59.91229397,9.724758706,4.84747256,23.72680081,12/06/2017,0.00124995,0.031751405,-1,-1,0,0,-0.009743841,-0.063035205,
60.06743442,9.33174977,4.925980066,23.55659606,13/06/2017,0.000402836,0.028880532,-1,-1,0,0,-0.009743841,-0.062632369,
60.19871935,12.03506143,2.743944455,23.30621276,14/06/2017,0.001262502,0.046689653,-1,-1,0,0,-0.009743841,-0.061369867,
60.33239858,12.93071871,2.053640731,23.04608422,15/06/2017,-0.008597805,0.042240455,-1,-1,0,0,-0.009743841,-0.069967672,
60.43381903,16.57428393,-0.658197166,22.6989308,16/06/2017,0.005743563,0.056466187,-1,-1,0,0,-0.009743841,-0.064224109,
60.67380324,15.90909855,-0.679949288,21.71931147,19/06/2017,-0.003727158,0.052471581,-1,-1,0,0,-0.009743841,-0.067951267,
60.76507653,15.69816061,-0.59609642,21.4073864,20/06/2017,-0.001005446,0.064302516,-1,-1,0,0,-0.009743841,-0.068956713,
60.85566342,15.49229877,-0.119052546,21.12278082,21/06/2017,0.004397424,0.070183285,-1,-1,0,0,-0.009743841,-0.064559289,
60.9432662,15.42230692,0.362304755,20.87605306,22/06/2017,-0.001888664,0.061803419,-1,-1,0,0,-0.009743841,-0.066447953,
61.06834471,12.50312572,-1.16045824,20.58049935,23/06/2017,0.00495947,0.064481724,-1,-1,0,0,-0.009743841,-0.061488483,
61.34060329,13.76493248,-1.611990282,19.72045265,26/06/2017,-0.001114128,0.057817304,-1,-1,0,0,-0.009743841,-0.062602611,
61.40766381,13.90052853,-1.343321913,19.43844073,27/06/2017,0.02046996,0.041918144,-1,-1,0,0,-0.009743841,-0.042132651,
61.46162563,13.91287581,-1.000188833,19.17580455,28/06/2017,0.005920643,0.043040805,-1,-1,0,0,-0.009743841,-0.036212008,
61.53527679,15.72320168,0.946224073,18.98913105,29/06/2017,0.009296239,0.056947022,-1,-1,0,0,-0.009743841,-0.026915769,
61.58758982,16.70953852,1.067262248,18.83605977,30/06/2017,-0.002219567,0.061347344,-1,-1,0,0,-0.009743841,-0.029135336,
61.76867762,14.31742936,2.76280726,18.451748,03/07/2017,-0.00846494,0.070230456,-1,-1,0,0,-0.009743841,-0.037600276,
61.89463203,14.14579972,2.827198118,18.37601668,04/07/2017,-0.002132878,0.071908651,-1,-1,0,0,-0.009743841,-0.039733154,
62.03899818,16.69260009,3.693442656,18.36893758,05/07/2017,0.000461601,0.049801386,-1,-1,0,0,-0.009743841,-0.039271553,
