,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret
362,1.1108838946666484,1.5354044267312843,1.9191130941475607,1.5807946840356493,1.3534462285060616,2.32149463581086,0.0,0.0,1,0.005739464570475327,2002-11-08 06:00:00,1.00765,-0.0007936114696573361
363,1.0958049717654552,1.5325679976979043,1.9181356721117089,1.5562165612072936,1.3561645006459377,2.322012195364752,1.0,0.0,0,0.002819062674585855,2002-11-08 07:00:00,1.00765,0.0
364,1.4475759109538109,1.6180350530584346,1.9734287898187461,1.5695551093067006,1.359314802034307,2.3226217453603715,1.0,0.0,0,0.002819062674585855,2002-11-08 08:00:00,1.00955,0.0018837998828849852
365,1.410228331215554,1.614935784622818,1.9723969463307176,1.5779551058971435,1.3624311025158342,2.323228501168554,1.0,0.0,0,0.004149588526086257,2002-11-08 09:00:00,1.00955,0.0
366,1.4721453729030909,1.6350831926510363,1.9861707818585934,1.5917903497577968,1.3656352919018704,2.323857345497464,1.0,0.0,0,0.004149588526086257,2002-11-08 10:00:00,1.01005,0.0004951475640873528
367,1.4340293070069223,1.631938636688568,1.9851263334675882,1.6005618024921036,1.3688049593778262,2.324483347027433,1.0,0.0,0,0.004145083655168755,2002-11-08 11:00:00,1.01005,0.0
368,1.6111269539529647,1.6799114856826003,2.016644949301655,1.6260922680366798,1.3722078823582664,2.325161220067167,1.0,0.0,0,0.004145083655168755,2002-11-08 12:00:00,1.01115,0.0010884624070870948
369,1.5653913935024588,1.6766299008614267,2.015569078514897,1.64445319255176,1.375574451154141,2.325836125166463,0.5,0.5,0,0.002721628718111256,2002-11-08 13:00:00,1.01115,0.0
370,1.1177368700959398,1.575820988096267,1.95234396093426,1.6168753264227076,1.3783943557358183,2.3264036543057522,0.5,0.5,0,0.002721628718111256,2002-11-08 14:00:00,1.00905,-0.0020790028278330533
371,1.1032374399784697,1.5728959217618814,1.9513342488014198,1.5914428806563998,1.3811830994613075,2.326968487286383,0.5,0.5,0,-0.0018286510149284514,2002-11-08 15:00:00,1.00905,0.0
372,1.7740999390450283,1.734860187693752,2.0553676055658308,1.6354244990758489,1.3848040488676936,2.3277070918244807,0.5,0.5,0,-0.0018286510149284514,2002-11-08 16:00:00,1.0126,0.0035119863960842448
373,1.7179874205071086,1.7314169843103084,2.0542527423035404,1.668986424195402,1.3883866207228395,2.328442579017488,0.5,0.5,0,-0.0020746895408603593,2002-11-08 17:00:00,1.0126,0.0
374,1.7924050923975694,1.7581774376201618,2.072366408573427,1.7062766195455707,1.3920891216714069,2.3292072468612663,0.0,1.0,0,-0.0020746895408603593,2002-11-08 18:00:00,1.01325,0.0006417059726091714
375,1.7380183563782405,1.754671540984919,2.0712331660443852,1.7342022267260755,1.3957524373548238,2.32996872255034,0.0,1.0,0,-0.003212655673112767,2002-11-08 19:00:00,1.01325,0.0
376,1.6882129632242704,1.7511825123436564,2.070101515202262,1.7543538969236523,1.3993769081857228,2.330727016631012,0.0,1.0,0,-0.003212655673112767,2002-11-08 20:00:00,1.01325,0.0
377,1.6423904358467554,1.7477116430972617,2.0689711829002873,1.7680586991371365,1.4029628586342289,2.3314821357607944,0.0,1.0,0,-0.0025694252697121035,2002-11-08 21:00:00,1.01325,0.0
378,1.5903703968159828,1.7419379354335098,2.0663636780616463,1.7754708632105125,1.4064984551229605,2.3322316025480765,0.0,1.0,0,-0.0025694252697121035,2002-11-08 22:00:00,1.0132,-4.934738089765883e-05
379,1.5515889069785722,1.7385109939555667,2.065237421374408,1.7786315545810285,1.4099962783229856,2.3329779128496426,0.0,0.0,1,-0.002471822496437603,2002-11-08 23:00:00,1.0132,0.0
380,1.4091586711059159,1.709571769834487,2.047854842407681,1.7678063537956987,1.4133230048631535,2.333693773567796,0.0,0.0,1,-0.002471822496437603,2002-11-11 00:00:00,1.01265,-0.0005429819715310272
381,1.3815605351287135,1.7062642857054575,2.0467490635431607,1.7559331747998954,1.4166138074165169,2.334406564301576,0.0,0.0,1,-0.0035125076309449055,2002-11-11 01:00:00,1.01265,0.0
382,1.316566273913093,1.6936923586751707,2.039735566067447,1.7394054987409204,1.4198204117596418,2.335106372007413,0.0,0.0,1,-0.0035125076309449055,2002-11-11 02:00:00,1.01245,-0.00019752111071080075
383,1.2936041239565204,1.6904501904948601,2.038640339135931,1.7228739628410887,1.422992150101693,2.3358031538710793,0.0,0.0,1,-0.0042540626086008965,2002-11-11 03:00:00,1.01245,0.0
384,1.3678775873274511,1.7104257527864122,2.052320000514904,1.715883699945948,1.426250795532147,2.336521724689656,0.0,0.0,1,-0.0042540626086008965,2002-11-11 04:00:00,1.01295,0.0004937296436822204
385,1.3404927082846607,1.7071390884919477,2.0512119583038952,1.7072589027893548,1.4294740657195297,2.3372372213430954,0.0,0.0,1,-0.004400610330364365,2002-11-11 05:00:00,1.01295,0.0
386,1.41095810939185,1.727066695597375,2.0648751811082757,1.7068157008512852,1.4327837228413403,2.3379744508732947,0.0,0.0,1,-0.004400610330364365,2002-11-11 06:00:00,1.01345,0.0004934859950127945
387,1.3803019064362836,1.7237358997274488,2.063754225397778,1.703606231806323,1.4360575028501077,2.3387085578223,1.0,0.0,0,-0.002868590918076702,2002-11-11 07:00:00,1.01345,0.0
388,1.1487925846218296,1.6717156621450435,2.0316259872055493,1.6781404363095442,1.439040666555662,2.3393874860512893,1.0,0.0,0,-0.002868590918076702,2002-11-11 08:00:00,1.0124,-0.0010366020130044872
389,1.1337193506400167,1.6685824475522124,2.0305411288256705,1.6543400772639585,1.4419908529699317,2.3400634359939994,1.0,0.0,0,-0.003308399926544886,2002-11-11 09:00:00,1.0124,0.0
390,1.4755888089067515,1.7512697456401305,2.0840812246582927,1.667151164394742,1.4453576636089096,2.3408281221842815,1.0,0.0,0,-0.003308399926544886,2002-11-11 10:00:00,1.01425,0.001825673415587755
391,1.4389140658431328,1.7478812121613483,2.082942191680628,1.6749401353356117,1.4486880149334118,2.3415896181341864,1.0,0.0,0,-0.004342897809416463,2002-11-11 11:00:00,1.01425,0.0
392,1.6171314845728506,1.7955193162124021,2.114274439912676,1.6994988105356592,1.4522493406980257,2.3424024413963203,1.0,0.0,0,-0.004342897809416463,2002-11-11 12:00:00,1.01535,0.001083957536169593
393,1.5726067292162709,1.7919936273963615,2.113103365939282,1.716921562865414,1.4557724111495889,2.3432119525803716,0.5,0.5,0,-0.003713151282115541,2002-11-11 13:00:00,1.01535,0.0
394,0.8466915785574205,1.6238880730313967,2.007165162429253,1.6609074724780517,1.4583955097998111,2.343842277710375,0.5,0.5,0,-0.003713151282115541,2002-11-11 14:00:00,1.0118,-0.0035024577648905524
395,0.8500434649722194,1.620947254476657,2.006103325894981,1.611939636015216,1.4609887043490888,2.3444697270281654,0.5,0.5,0,-0.0006432936857417946,2002-11-11 15:00:00,1.0118,0.0
396,0.6484609068364525,1.56934208915193,1.9740602780377365,1.548896798641732,1.4632972924635093,2.3450422964818407,0.5,0.5,0,-0.0006432936857417946,2002-11-11 16:00:00,1.01075,-0.0010382933369554627
397,0.6597571786992847,1.5665909657593968,1.9730308299923514,1.4943193693855032,1.4655787433678773,2.3456121223178705,0.5,0.5,0,-0.0016331382146652987,2002-11-11 17:00:00,1.01075,0.0
398,0.7451975774156095,1.5823952218497572,1.98380261485012,1.4544224477343264,1.4679303962429877,2.3461990166657265,0.0,1.0,0,-0.0016331382146652987,2002-11-11 18:00:00,1.01115,0.0003956674466772635
399,0.746260742313776,1.5796089320485744,1.9827638228819136,1.41909453261529,1.4702545022721747,2.346783132483691,0.0,1.0,0,0.0015334770881175947,2002-11-11 19:00:00,1.01115,0.0
