,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret
94529,112029,1.1485509113471197,0.9370325026320908,1.5274578774079957,0.5738738643508658,0.9530719621024771,2.1399851304095674,0.0,1.0,0,3.041515187509583,2017-11-22 21:00:00,1.182,-0.0004229224000446563
94530,112030,1.133213337215109,0.9436797731093168,1.531423111010975,0.6301138686477663,0.954271312519059,2.139812721900329,0.0,1.0,0,3.759324818873851,2017-11-22 22:00:00,1.1822,0.00016919042422558483
94531,112031,1.01741008315731,0.9282987422925193,1.523444523275682,0.6688533612675714,0.9553980941791793,2.1396296953164335,0.0,0.0,1,4.419021734497927,2017-11-22 23:00:00,1.18185,-0.0002961020304622086
94532,112032,0.9105439782494995,0.9129702590750499,1.5154759618070315,0.6930877612207762,0.9564529395833697,2.1394360770418897,0.0,0.0,1,4.715795810561593,2017-11-23 00:00:00,1.1815,-0.00029618973284431527
94533,112033,0.8776381862527023,0.9116925418972595,1.5151053565284283,0.7119046576516955,0.9574960366121358,2.139242111224726,0.0,0.0,1,4.539677503391514,2017-11-23 01:00:00,1.1815,0.0
94534,112034,0.9986661403520812,0.9424341695717554,1.5320933720849181,0.7412769058448286,0.9586637398761315,2.139071152419697,0.0,0.0,1,5.485841836684204,2017-11-23 02:00:00,1.1823,0.0006768762421050789
94535,112035,0.9241757636235138,0.9330683667659898,1.5273715251337403,0.7604867306201514,0.9597846654172932,2.138893956684751,0.0,0.0,1,3.965753526343382,2017-11-23 03:00:00,1.1821,-0.00016917611273639666
94536,112036,1.1196538793709956,0.9797631612917557,1.5530291459963934,0.7976296033655741,0.9610977069329112,2.13875139782455,0.0,0.0,1,3.242040963453432,2017-11-23 04:00:00,1.1833,0.0010146276341819749
94537,112037,1.1151440884014072,0.9862964321593254,1.5569694921567954,0.8306839245305043,0.9624308662336796,2.1386142107237007,0.0,0.0,1,4.208160942866811,2017-11-23 05:00:00,1.1835,0.0001690045635254489
94538,112038,0.9799861097146347,0.9647963395328929,1.5457208480511728,0.8471333317667794,0.9636647015540725,2.1384619584687967,0.0,0.0,1,4.6898042643963676,2017-11-23 06:00:00,1.183,-0.0004225649756518235
94539,112039,0.9108075565217109,0.9553720844728986,1.540989552158493,0.8555030163082578,0.9648511665826052,2.138303429956538,1.0,0.0,0,4.569125676178041,2017-11-23 07:00:00,1.1828,-0.0001690760000646052
94540,112040,0.8652429682075397,0.949981849980044,1.5384313138327028,0.8590752783571437,0.9660076978090705,2.138141557609441,1.0,0.0,0,0.1198967643795837,2017-11-23 08:00:00,1.1827,-8.454872125093771e-05
94541,112041,1.181582527695007,1.0206776493892051,1.5770975521701112,0.8944440820039179,0.9674584199232819,2.1380317661971016,1.0,0.0,0,-1.3047726466518972,2017-11-23 09:00:00,1.1845,0.0015207843417689715
94542,112042,1.1011762588722807,1.0110871874385943,1.5723405144647948,0.9183427276180365,0.9688598885814987,2.1379156031865794,1.0,0.0,0,-1.7807091993192696,2017-11-23 10:00:00,1.1843,-0.00016886187139095177
94543,112043,1.1401862868434334,1.0255543386901547,1.580605538544899,0.944030360520572,0.9703148207767467,2.1378105799115086,1.0,0.0,0,-1.1858619410094868,2017-11-23 11:00:00,1.1847,0.0003376952332642125
94544,112044,1.0832092214915319,1.0199621891899908,1.5780183678044977,0.9617377704607849,0.9717375153516478,2.137702091748268,1.0,0.0,0,0.11800966090395505,2017-11-23 12:00:00,1.1846,-8.441311784862515e-05
94545,112045,1.011664844950249,1.0103856163775824,1.5732638386498226,0.9709496625187256,0.9731111855180776,2.137587232046479,0.5,0.5,0,1.0514476050996444,2017-11-23 13:00:00,1.1844,-0.0001688476154287355
94546,112046,1.0961304726010168,1.0328802559355406,1.5858688469707372,0.9881945698688839,0.9745726873419531,2.137489335244753,0.5,0.5,0,6.108520368513139,2017-11-23 14:00:00,1.185,0.0005064573417954689
94547,112047,0.9868938200067907,1.015261754561277,1.5767716757943169,0.9932136835233374,0.975950713120819,2.137379215564956,0.5,0.5,0,8.189015388518259,2017-11-23 15:00:00,1.1846,-0.00033760972636673325
94548,112048,0.9225981991437597,1.005708081730401,1.572018873916496,0.9919043827152751,0.9772800699716429,2.1372627309355257,0.5,0.5,0,5.0809421107703185,2017-11-23 16:00:00,1.1844,-0.0001688476154287355
94549,112049,1.0322946938364328,1.03223783901086,1.586793957388432,1.002315917659464,0.9787147161551782,2.1371661208249066,0.5,0.5,0,4.356140708353622,2017-11-23 17:00:00,1.1851,0.0005908419669668485
94550,112050,0.9652450134657534,1.0226490374760486,1.5820426497179378,1.0054319538925158,0.980100247376232,2.137063117442121,0.0,1.0,0,6.115327237198757,2017-11-23 18:00:00,1.1849,-0.00016877637170864546
94551,112051,0.9875394106212977,1.0311392611373302,1.5870705059893286,1.0109854278290813,0.9815139419988029,2.136966846563657,0.0,1.0,0,4.581695618673985,2017-11-23 19:00:00,1.18515,0.00021096601415757088
94552,112052,0.9613278850044963,1.0295883172832212,1.5866694522540792,1.0138376727537466,0.9829128818700749,2.1368700101458447,0.0,1.0,0,4.972406698198123,2017-11-23 20:00:00,1.18515,0.0
94553,112053,0.936840458673934,1.0280499262077474,1.5862720805526693,1.014456241279238,0.9842972053834639,2.1367726101015205,0.0,1.0,0,5.317205049791085,2017-11-23 21:00:00,1.18515,0.0
94554,112054,0.8855380860743474,1.020508223350872,1.5826216196740999,1.0104091240110078,0.9856414287834407,2.1366702801384623,0.0,1.0,0,3.857262851071224,2017-11-23 22:00:00,1.185,-0.0001265742676203052
94555,112055,0.8656176713672811,1.0190082042529722,1.582230880242874,1.0053424161506728,0.9869715112212399,2.136567400158902,0.0,0.0,1,4.673331264669075,2017-11-23 23:00:00,1.185,0.0
94556,112056,0.8466841379984577,1.017513882252032,1.5818392246610713,0.99944399370964,0.9882875627098161,2.1364639716097558,0.0,0.0,1,6.4109609122963676,2017-11-24 00:00:00,1.185,0.0
94557,112057,0.6964052122014286,0.9879528644944638,1.5662566793979031,0.9796992925237279,0.9894701327333008,2.1363396193614475,0.0,0.0,1,5.930562982589881,2017-11-24 01:00:00,1.1843,-0.0005908918417823206
94558,112058,0.8004803347412663,1.0106253072858518,1.57889927093872,0.9730239467269557,0.9907424226374872,2.136232232359402,0.0,0.0,1,4.963601900751539,2017-11-24 02:00:00,1.1849,0.0005065000952450549
94559,112059,0.9164131949586412,1.0372470481896476,1.5937024841718168,0.9790227527064672,0.9921207587754209,2.136144679849716,0.0,0.0,1,6.140775971199384,2017-11-24 03:00:00,1.1856,0.0005905927191280912
94560,112060,0.7605784790627369,1.007624055959622,1.578110419350462,0.9691275157600907,0.9933650291687101,2.1360361754818826,0.0,0.0,1,5.654963140406147,2017-11-24 04:00:00,1.1849,-0.0005905927191280912
94561,112061,0.8221103116075897,1.0222302904970266,1.586404062810433,0.9668319662062718,0.9946643387869298,2.1359387752152634,0.0,0.0,1,7.327493442902224,2017-11-24 05:00:00,1.1853,0.00033752426276043024
94562,112062,0.7850625657348916,1.016724875135,1.5838353467473059,0.9614033121665729,0.9959327448614499,2.135837905964085,0.0,0.0,1,6.931162766082551,2017-11-24 06:00:00,1.1852,-8.437038604455771e-05
94563,112063,0.6934327163984074,0.9991939008837244,1.5747552105651388,0.9477551254270699,0.9971192142733823,2.1357248496687813,1.0,0.0,0,6.492786940513209,2017-11-24 07:00:00,1.1848,-0.000337552745821118
94564,112064,0.6826434241687428,0.9977745189560158,1.5743642161201576,0.9348740197472282,0.9982928162314172,2.135611270025882,1.0,0.0,0,6.711560924417394,2017-11-24 08:00:00,1.1848,0.0
94565,112065,0.8797863379694283,1.0405279076307998,1.5978506534867136,0.9433412918832138,0.9996417334378865,2.135529157859792,1.0,0.0,0,3.1885261625132393,2017-11-24 09:00:00,1.1859,0.0009279960171603985
94566,112066,1.045654164308823,1.0791432792162052,1.6191475021173183,0.9675246922096611,1.0011473826185682,2.1354755290764547,1.0,0.0,0,2.0496667587576565,2017-11-24 10:00:00,1.1869,0.0008428860917100711
94567,112067,0.9750896259374584,1.0694620813944564,1.6143829706853008,0.9820571641071812,1.0026032348361167,2.13541542617081,1.0,0.0,0,4.094332510385341,2017-11-24 11:00:00,1.1867,-0.00016852039136608377
94568,112068,0.7584819544618688,1.027672386060162,1.5922510664477971,0.973554561678936,1.0038728459471913,2.1353256079373737,1.0,0.0,0,1.6864242516849786,2017-11-24 12:00:00,1.1857,-0.0008430282070686633
94569,112069,1.0654996948528326,1.0944706160785418,1.6287487914621854,0.9968548737995035,1.0054196557581856,2.135284627841565,0.5,0.5,0,-2.5340195373519157,2017-11-24 13:00:00,1.1874,0.0014327253725502365
